y,Time
466,53.571
471,53.605
475,53.638
478,53.671
481,53.704
484,53.737
488,53.771
492,53.804
496,53.837
500,53.871
503,53.905
507,53.938
510,53.971
514,54.005
517,54.038
520,54.071
521,54.104
523,54.139
524,54.171
525,54.205
526,54.238
525,54.505
524,54.622
524,54.689
524,54.722
524,54.755
523,54.789
523,54.839
523,54.889
523,54.972
523,55.005
523,55.04
523,55.073
523,55.106
523,55.139
523,55.173
523,55.206
523,55.239
523,55.272
523,55.306
523,55.339
523,55.372
523,55.407
523,55.439
523,55.472
523,55.506
523,55.539
523,55.572
523,55.606
523,55.639
523,55.673
523,55.706
523,55.739
523,55.772
523,55.806
523,55.84
523,55.873
523,55.906
523,55.939
523,55.973
523,56.007
523,56.04
523,56.073
523,56.106
523,56.14
523,56.173
523,56.206
523,56.24
523,56.274
523,56.306
523,56.34
523,56.373
523,56.408
523,56.441
523,56.473
523,56.507
523,56.541
523,56.573
523,56.607
523,56.641
523,56.674
523,56.707
523,56.741
523,56.774
523,56.807
523,56.841
523,56.874
523,56.908
523,56.941
523,56.974
523,57.009
523,57.041
523,57.074
523,57.107
523,57.141
523,57.175
523,57.207
523,57.241
523,57.275
523,57.307
523,57.341
523,57.375
523,57.407
523,57.441
523,57.475
523,57.508
523,57.541
523,57.574
524,57.608
525,57.641
526,57.675
527,57.709
528,57.742
530,57.775
532,57.809
534,57.842
535,57.875
537,57.909
539,57.941
541,57.975
543,58.009
546,58.041
550,58.075
554,58.109
557,58.142
559,58.176
561,58.209
564,58.242
566,58.275
569,58.309
571,58.343
573,58.375
575,58.409
580,58.442
584,58.475
588,58.509
592,58.542
596,58.575
600,58.609
603,58.642
605,58.676
606,58.709
607,58.742
608,58.792
609,58.843
610,58.877
613,58.909
617,58.943
622,58.976
628,59.01
634,59.043
641,59.077
648,59.109
653,59.143
659,59.176
664,59.209
668,59.243
673,59.277
677,59.309
680,59.343
681,59.376
682,59.409
683,59.443
684,59.476
685,59.527
686,59.56
687,59.594
689,59.627
692,59.66
694,59.694
696,59.726
699,59.76
702,59.793
705,59.827
709,59.86
711,59.893
714,59.927
715,59.961
717,59.993
721,60.027
726,60.061
730,60.094
732,60.128
734,60.161
736,60.194
737,60.227
739,60.26
740,60.294
741,60.327
743,60.361
745,60.395
747,60.428
749,60.461
750,60.494
752,60.528
753,60.561
754,60.594
755,60.628
756,60.661
756,60.694
757,60.729
757,60.761
758,60.795
758,60.828
758,60.861
758,60.895
758,60.929
758,60.961
758,60.995
758,61.029
758,61.062
758,61.095
758,61.179
758,61.211
758,61.245
758,61.279
757,61.311
757,61.345
757,61.379
757,61.412
757,61.445
757,61.479
757,61.512
758,61.546
759,61.579
759,61.612
760,61.645
761,61.678
762,61.713
762,61.745
763,61.779
763,61.813
764,61.846
764,61.879
764,61.912
765,61.946
765,61.979
765,62.012
765,62.045
765,62.08
765,62.113
765,62.146
765,62.179
766,62.212
766,62.247
766,62.279
766,62.313
766,62.346
766,62.379
766,62.413
766,62.446
766,62.479
766,62.513
766,62.546
766,62.579
767,62.613
767,62.646
768,62.68
768,62.73
769,62.763
770,62.797
771,62.83
773,62.863
774,62.896
776,62.93
778,62.963
780,62.997
781,63.03
783,63.064
784,63.097
785,63.13
786,63.163
787,63.197
787,63.247
787,63.28
787,63.315
787,63.348
787,63.38
787,63.413
787,63.447
787,63.481
787,63.514
787,63.547
787,63.58
787,63.831
787,63.881
788,63.914
789,63.947
791,63.981
792,64.014
794,64.047
797,64.081
800,64.114
802,64.149
803,64.181
805,64.214
806,64.248
808,64.281
813,64.314
821,64.348
825,64.381
828,64.415
830,64.449
832,64.482
833,64.516
833,64.549
834,64.581
835,64.615
835,64.649
836,64.682
837,64.715
838,64.749
838,64.782
839,64.815
839,64.849
841,64.882
844,64.915
850,64.949
855,64.982
858,65.015
861,65.049
864,65.082
866,65.115
868,65.149
870,65.182
871,65.216
872,65.249
873,65.282
875,65.316
876,65.35
877,65.382
879,65.416
880,65.449
881,65.483
883,65.517
885,65.549
886,65.583
887,65.616
888,65.649
889,65.683
889,65.717
890,65.749
890,65.783
890,65.816
891,65.85
892,65.883
893,65.916
895,65.95
897,65.983
899,66.017
901,66.05
903,66.083
904,66.116
905,66.149
906,66.183
907,66.233
908,66.266
908,66.3
908,66.333
908,66.366
909,66.401
908,66.434
908,66.467
908,66.5
907,66.534
907,66.567
907,66.6
907,66.634
906,66.667
906,66.7
906,66.733
906,66.767
906,66.834
906,66.867
907,66.9
907,66.934
907,66.967
908,67.017
908,67.051
908,67.1
908,67.134
909,67.168
909,67.201
909,67.234
909,67.267
909,67.301
909,67.334
909,67.367
909,67.401
909,67.434
909,67.468
909,67.501
909,67.535
909,67.569
909,67.601
909,67.635
909,67.668
910,67.701
910,67.735
912,67.769
914,67.802
917,67.835
919,67.869
923,67.901
926,67.935
928,67.969
931,68.001
934,68.035
937,68.069
939,68.102
941,68.135
943,68.169
944,68.202
945,68.235
