y,Time
1165,19.503
1166,19.536
1168,19.569
1169,19.603
1171,19.636
1173,19.67
1174,19.703
1176,19.737
1177,19.77
1178,19.803
1178,19.837
1179,19.87
1181,19.903
1181,19.937
1182,19.97
1183,20.004
1184,20.037
1184,20.07
1185,20.103
1185,20.137
1186,20.17
1186,20.204
1187,20.237
1188,20.27
1188,20.32
1189,20.354
1189,20.388
1190,20.421
1191,20.454
1193,20.487
1197,20.521
1201,20.554
1207,20.587
1211,20.621
1214,20.654
1217,20.688
1219,20.721
1221,20.754
1222,20.788
1223,20.821
1224,20.854
1225,20.888
1226,20.921
1226,20.954
1227,20.988
1228,21.021
1229,21.054
1230,21.087
1230,21.121
1232,21.154
1232,21.187
1233,21.221
1234,21.255
1234,21.288
1234,21.321
1234,21.355
1235,21.389
1235,21.422
1235,21.455
1235,21.489
1235,21.522
1236,21.556
1240,21.589
1243,21.622
1245,21.655
1247,21.689
1248,21.722
1249,21.755
1250,21.789
1251,21.822
1253,21.855
1255,21.889
1257,21.922
1258,21.955
1259,21.989
1259,22.022
1260,22.055
1260,22.089
1261,22.122
1261,22.156
1262,22.189
1263,22.222
1264,22.255
1265,22.289
1266,22.322
1268,22.355
1270,22.389
1272,22.422
1275,22.456
1277,22.489
1280,22.522
1281,22.556
1282,22.59
1283,22.623
1284,22.656
1285,22.689
1287,22.723
1289,22.756
1292,22.79
1295,22.823
1298,22.856
1300,22.889
1302,22.923
1303,22.956
1305,22.99
1306,23.023
1308,23.056
1310,23.09
1313,23.123
1315,23.157
1316,23.19
1317,23.223
1318,23.257
1319,23.29
1320,23.34
1321,23.373
1323,23.406
1326,23.44
1330,23.473
1338,23.507
1343,23.54
1350,23.574
1356,23.607
1364,23.64
1369,23.674
1373,23.707
1379,23.741
1381,23.774
1383,23.807
1385,23.841
1386,23.874
1387,23.907
1389,23.941
1391,23.974
1392,24.007
1394,24.04
1395,24.074
1396,24.108
1398,24.141
1400,24.175
1402,24.207
1406,24.241
1410,24.274
1413,24.307
1418,24.341
1422,24.374
1426,24.408
1432,24.442
1436,24.475
1440,24.508
1444,24.542
1449,24.574
1452,24.608
1454,24.641
1457,24.675
1459,24.708
1462,24.741
1464,24.775
1467,24.808
1469,24.842
1471,24.875
1475,24.909
1478,24.941
1482,24.975
1486,25.008
1490,25.042
1495,25.075
1500,25.109
1506,25.142
1510,25.175
1516,25.209
1520,25.242
1524,25.275
1528,25.309
1532,25.342
1535,25.375
1538,25.409
1541,25.442
1545,25.475
1552,25.509
1558,25.542
1564,25.576
1571,25.609
1574,25.643
1578,25.676
1580,25.709
1583,25.742
1585,25.776
1587,25.81
1589,25.842
1591,25.876
1595,25.91
1599,25.943
1605,25.976
1613,26.009
1619,26.043
1626,26.076
1632,26.109
1643,26.143
1651,26.177
1659,26.209
1669,26.243
1676,26.276
1683,26.31
1691,26.343
1697,26.376
1704,26.409
1709,26.444
1715,26.476
1719,26.51
1723,26.543
1726,26.577
1727,26.61
1728,26.644
1729,26.677
1729,26.71
1730,26.744
1730,26.777
1731,26.811
1731,26.844
1733,26.877
1734,26.91
1736,26.944
1738,26.977
1739,27.011
1740,27.044
1741,27.077
1741,27.11
1742,27.144
1742,27.177
1742,27.211
1743,27.244
1743,27.277
1743,27.311
1743,27.344
1743,27.378
1743,27.411
1743,27.444
1743,27.478
1743,27.511
1744,27.544
1744,27.577
1744,27.611
1744,27.645
1745,27.695
1745,27.761
1746,27.827
1746,27.862
1747,27.894
1748,28.012
1749,28.045
1752,28.079
1757,28.112
1761,28.145
1763,28.177
1766,28.211
1767,28.245
1767,28.278
1768,28.312
1768,28.345
1768,28.379
1768,28.412
1769,28.445
1769,28.479
1769,28.512
1769,28.546
1769,28.579
1769,28.612
1769,28.646
1769,28.678
1769,28.712
1769,28.746
1769,28.779
1769,28.812
1769,28.845
1770,28.879
1770,28.912
1770,28.946
1770,28.979
1771,29.013
1771,29.046
1772,29.079
1773,29.113
1773,29.146
1773,29.179
1774,29.213
1774,29.246
1774,29.296
1775,29.347
1775,29.379
1775,29.43
1775,29.463
1775,29.496
1776,29.514
