x,Time
299,11.929
302,11.962
305,11.995
308,12.029
310,12.062
314,12.096
317,12.129
321,12.162
323,12.196
326,12.229
330,12.262
334,12.296
339,12.329
343,12.362
349,12.396
353,12.429
359,12.462
364,12.496
369,12.529
373,12.562
375,12.596
378,12.629
380,12.663
382,12.696
383,12.729
384,12.829
384,12.93
384,12.963
384,12.996
384,13.03
384,13.063
384,13.096
384,13.13
384,13.163
384,13.197
384,13.23
385,13.263
386,13.297
387,13.33
389,13.363
391,13.397
394,13.43
396,13.464
400,13.497
404,13.53
408,13.564
410,13.597
413,13.63
416,13.664
418,13.697
421,13.73
424,13.764
427,13.797
430,13.83
433,13.864
436,13.897
441,13.931
444,13.964
447,13.997
450,14.03
454,14.065
459,14.098
463,14.131
467,14.164
473,14.198
477,14.231
482,14.264
486,14.298
490,14.331
495,14.365
499,14.398
503,14.431
506,14.466
511,14.498
515,14.531
520,14.565
525,14.598
531,14.632
536,14.665
540,14.699
547,14.732
551,14.765
557,14.799
562,14.832
569,14.865
573,14.899
580,14.932
585,14.966
590,14.999
595,15.032
601,15.065
606,15.099
610,15.132
616,15.165
621,15.199
628,15.232
634,15.265
642,15.299
647,15.332
656,15.365
661,15.4
668,15.432
675,15.465
679,15.499
683,15.532
690,15.566
695,15.599
701,15.632
706,15.666
711,15.699
716,15.732
720,15.766
725,15.799
728,15.833
731,15.866
733,15.899
735,15.933
736,15.966
737,16.0
738,16.032
739,16.066
740,16.1
741,16.133
743,16.166
745,16.2
748,16.233
751,16.266
754,16.299
757,16.333
762,16.367
765,16.4
767,16.433
769,16.467
771,16.5
774,16.533
776,16.568
780,16.6
783,16.633
786,16.668
794,16.7
801,16.734
811,16.767
818,16.8
826,16.833
836,16.867
841,16.9
848,16.934
853,16.967
857,17.0
864,17.034
870,17.067
876,17.1
881,17.134
888,17.167
894,17.201
903,17.234
909,17.267
918,17.3
924,17.334
930,17.367
940,17.401
946,17.434
956,17.467
963,17.501
973,17.534
980,17.568
988,17.601
995,17.634
1001,17.667
1006,17.701
1010,17.735
1014,17.768
1016,17.801
1020,17.835
1022,17.868
1025,17.901
1031,17.935
1034,17.968
1038,18.001
1042,18.035
1047,18.068
1053,18.101
1057,18.135
1064,18.169
1069,18.202
1073,18.235
1080,18.269
1084,18.302
1089,18.335
1092,18.369
1096,18.402
1100,18.435
1104,18.469
1107,18.502
1110,18.535
1116,18.569
1120,18.602
1126,18.635
1131,18.669
1137,18.702
1141,18.736
1145,18.769
1148,18.802
1153,18.836
1158,18.869
1162,18.902
1168,18.936
1172,18.969
1178,19.002
1181,19.036
1187,19.069
1191,19.103
1194,19.136
1198,19.169
1203,19.203
1208,19.236
1212,19.269
1215,19.303
1217,19.336
1220,19.369
1223,19.403
1226,19.436
1228,19.469
1231,19.503
1232,19.536
1233,19.569
1235,19.603
1236,19.636
1238,19.67
1239,19.703
1241,19.737
1241,19.77
1242,19.803
1243,19.837
1244,19.87
1246,19.903
1248,19.937
1250,19.97
1252,20.004
1253,20.037
1255,20.07
1257,20.103
1260,20.137
1262,20.17
1264,20.204
1266,20.237
1267,20.27
1268,20.32
1269,20.354
1272,20.388
1274,20.421
1275,20.454
1276,20.487
1280,20.521
1282,20.554
1283,20.587
1284,20.621
1285,20.654
1285,20.688
1285,20.721
1286,20.754
1286,20.788
1286,20.821
1286,20.854
1287,20.888
1287,20.921
1288,20.954
1289,20.988
1290,21.021
1291,21.054
1294,21.087
1298,21.121
1304,21.154
1309,21.187
1314,21.221
1317,21.255
1319,21.288
1320,21.321
1321,21.355
1321,21.389
1322,21.422
1323,21.455
1324,21.489
1326,21.522
1328,21.556
1331,21.589
1332,21.622
1333,21.655
1333,21.689
1334,21.722
1335,21.755
1336,21.789
1337,21.822
1338,21.855
1339,21.889
1339,21.922
1340,21.955
1340,21.989
1341,22.022
1341,22.055
1342,22.089
1342,22.122
1343,22.156
1343,22.189
1343,22.222
1344,22.255
1344,22.289
1344,22.322
1345,22.355
1345,22.389
1346,22.422
1347,22.456
1349,22.489
1350,22.522
1351,22.556
1351,22.59
1352,22.623
1352,22.656
1354,22.689
1356,22.723
1358,22.756
1359,22.79
1360,22.823
1361,22.856
1361,22.889
1362,22.923
1364,22.956
1369,22.99
1373,23.023
1377,23.056
1379,23.09
1383,23.123
1385,23.157
1386,23.19
1388,23.223
1389,23.257
1391,23.29
1392,23.34
1392,23.373
1393,23.406
1393,23.44
1393,23.473
1394,23.507
1395,23.54
1398,23.574
1399,23.607
1401,23.64
1401,23.674
1402,23.707
1402,23.741
1403,23.774
1403,23.807
1403,23.841
1404,23.874
1406,23.907
1408,23.941
1410,23.974
1413,24.007
1415,24.04
1417,24.074
1419,24.108
1422,24.141
1424,24.175
1425,24.207
1427,24.241
1427,24.274
1428,24.307
1428,24.341
1428,24.374
1428,24.408
1429,24.442
1429,24.475
1429,24.508
1429,24.542
1429,24.574
1429,24.608
1429,24.641
1430,24.675
1431,24.708
1431,24.741
1432,24.775
1432,24.808
1433,24.842
1433,24.875
1433,24.909
1434,24.941
1435,24.975
1436,25.008
1437,25.042
1439,25.075
1441,25.109
1444,25.142
1446,25.175
1449,25.209
1451,25.242
1453,25.275
1457,25.309
1459,25.342
1462,25.375
1464,25.409
1467,25.442
1471,25.475
1475,25.509
1477,25.542
1478,25.576
1480,25.609
1481,25.643
1482,25.676
1483,25.709
1485,25.742
1487,25.776
1490,25.81
1495,25.842
1497,25.876
1501,25.91
1503,25.943
1504,25.976
1506,26.009
1508,26.043
1510,26.076
1511,26.109
1512,26.143
1513,26.177
1515,26.209
1516,26.243
1517,26.276
1518,26.31
1520,26.343
1521,26.376
1522,26.409
1523,26.444
1525,26.476
1526,26.51
1528,26.543
1532,26.577
1535,26.61
1538,26.644
1541,26.677
1545,26.71
1549,26.744
1553,26.777
1556,26.811
1561,26.844
1567,26.877
1571,26.91
1575,26.944
1581,26.977
1586,27.011
1590,27.044
1594,27.077
1599,27.11
1602,27.144
1605,27.177
1609,27.211
1613,27.244
1619,27.277
1623,27.311
1627,27.344
1632,27.378
1636,27.411
1641,27.444
1643,27.478
1646,27.511
1648,27.544
1650,27.577
1652,27.611
1653,27.645
1654,27.695
1655,27.761
1655,27.827
1656,27.862
1656,27.894
1656,28.012
1656,28.045
1656,28.079
1657,28.112
1657,28.145
1658,28.177
1660,28.211
1663,28.245
1668,28.278
1672,28.312
1675,28.345
1679,28.379
1681,28.412
1684,28.445
1686,28.479
1689,28.512
1692,28.546
1695,28.579
1699,28.612
1703,28.646
1707,28.678
1712,28.712
1714,28.746
1717,28.779
1719,28.812
1722,28.845
1727,28.879
1731,28.912
1736,28.946
1740,28.979
1745,29.013
1748,29.046
1750,29.079
1751,29.113
1752,29.146
1753,29.179
1754,29.213
1755,29.246
1756,29.296
1757,29.347
1758,29.379
1760,29.43
1767,29.463
1780,29.496
1782,29.514
