vx,Time
60.60606060606157,13.196
30.303030303030784,13.229
29.41176470588175,13.263
30.303030303030784,13.296
0,13.68
0,13.713
0,13.747
0,13.781
0,13.814
0,13.847
0,13.88
0,13.913
0,13.947
0,13.98
0,14.014
0,14.047
0,14.081
0,14.114
0,14.164
0,14.297
11.904761904761957,14.381
14.92537313432832,14.448
60.60606060606157,14.481
58.8235294117635,14.515
60.60606060606157,14.548
90.90909090909236,14.581
58.8235294117635,14.615
60.60606060606157,14.648
58.8235294117635,14.682
93.74999999999991,14.714
88.23529411764986,14.748
90.90909090908747,14.781
117.64705882353314,14.815
90.90909090908747,14.848
60.60606060606157,14.881
88.23529411764986,14.915
90.90909090908747,14.948
90.90909090909236,14.981
88.23529411764525,15.015
60.60606060606157,15.048
60.60606060606157,15.081
58.8235294117635,15.115
0,15.148
0,15.181
0,15.215
0,15.248
0,15.282
0,15.315
0,15.348
0,15.381
0,15.416
0,15.449
0,15.482
0,15.515
0,15.549
0,15.582
0,15.648
0,15.882
0,15.932
0,15.966
0,16.0
0,16.032
0,16.066
0,16.099
0,16.132
0,16.166
0,16.199
0,16.232
0,16.332
29.70297029702997,16.433
272.7272727272624,16.466
411.764705882366,16.5
333.3333333333207,16.533
264.7058823529496,16.567
121.21212121211661,16.6
121.21212121212967,16.633
117.64705882352085,16.667
151.51515151516207,16.7
121.21212121211661,16.733
88.23529411764986,16.767
90.90909090908747,16.8
60.60606060606484,16.833
85.71428571428537,16.868
62.49999999999994,16.9
60.60606060605831,16.933
58.82352941176657,16.967
30.303030303029153,17.0
12.048192771084569,17.083
0,17.184
0,17.217
0,17.25
0,17.283
0,17.317
0,17.35
0,17.383
0,17.417
0,17.45
0,17.484
0,17.517
0,17.551
0,17.65
9.900990099009642,17.751
90.90909090909724,17.784
205.88235294116149,17.818
212.12121212122693,17.851
117.64705882352085,17.885
151.51515151516207,17.918
90.90909090908747,17.951
117.64705882353314,17.985
60.60606060605831,18.018
60.60606060606484,18.051
29.411764705880213,18.085
30.30303030303242,18.118
30.303030303029153,18.151
14.92537313432832,18.218
60.60606060605831,18.251
88.23529411764986,18.285
181.81818181817493,18.318
176.47058823529972,18.352
151.51515151514576,18.385
181.8181818181945,18.418
117.64705882352085,18.452
121.21212121212967,18.485
60.60606060605831,18.518
88.23529411764986,18.552
60.60606060605831,18.585
30.30303030303242,18.618
29.411764705880213,18.652
30.30303030303242,18.685
30.303030303029153,18.718
0,18.752
0,18.785
30.303030303029153,18.818
0,18.852
30.303030303029153,18.885
29.411764705883286,18.919
30.303030303029153,18.952
29.411764705883286,18.986
30.30303030303242,19.019
60.60606060605831,19.052
30.303030303029153,19.085
29.411764705883286,19.119
30.303030303029153,19.152
30.30303030303242,19.185
29.411764705880213,19.219
30.30303030303242,19.252
30.303030303029153,19.285
29.411764705883286,19.319
30.303030303029153,19.352
19.999999999999716,19.402
0,19.436
30.303030303029153,19.469
0,19.502
29.411764705880213,19.536
0,19.586
0,19.619
0,19.652
0,19.686
0,19.719
0,19.754
0,19.786
0,19.819
0,19.886
0,19.936
0,19.969
0,20.003
0,20.036
0,20.07
0,20.103
0,20.136
0,20.17
0,20.22
0,20.27
0,20.337
0,20.37
0,20.403
0,20.437
0,20.47
0,20.503
0,20.537
0,20.603
14.92537313432832,20.67
0,20.704
15.151515151515392,20.77
19.607843137254157,20.821
30.30303030303242,20.854
60.60606060605831,20.887
60.60606060605831,20.92
58.82352941176657,20.954
0,21.455
0,21.488
0,21.521
0,21.555
0,21.588
0,21.621
0,21.655
0,21.688
0,21.721
0,21.755
0,21.788
0,21.821
0,21.855
0,21.888
0,21.921
0,21.954
0,21.988
0,22.021
0,22.055
0,22.089
0,22.122
0,22.155
0,22.189
0,22.223
0,22.255
0,22.288
0,22.322
0,22.355
0,22.388
0,22.422
0,22.456
0,22.489
151.51515151516207,22.522
151.51515151514576,22.555
205.882352941183,22.589
242.42424242423323,22.622
90.90909090908747,22.655
58.82352941176657,22.689
0,22.723
31.24999999999997,22.755
0,22.789
29.411764705883286,22.823
-30.303030303029153,22.856
-90.90909090909724,22.889
-181.81818181817493,22.922
-147.05882352941643,22.956
-58.82352941176657,22.99
-60.60606060605831,23.023
-30.303030303029153,23.056
-19.999999999999716,23.106
-14.925373134329112,23.173
-60.60606060605831,23.206
-58.82352941176657,23.24
-121.21212121211661,23.273
-151.51515151514576,23.306
-88.23529411764986,23.34
-60.60606060605831,23.373
-30.30303030303242,23.406
0,23.656
-19.999999999999716,23.706
0,23.74
0,23.79
0,23.857
0,23.907
0,23.957
0,23.99
0,24.023
0,24.057
0,24.091
0,24.124
0,24.157
0,24.191
0,24.224
0,24.257
0,24.29
29.411764705880213,24.324
0,24.358
0,24.39
0,24.425
0,24.458
0,24.491
-29.411764705883286,24.525
-90.90909090908747,24.558
-60.60606060605831,24.591
-29.411764705883286,24.625
-30.303030303029153,24.658
0,24.691
-29.411764705880213,24.725
0,24.758
0,24.791
0,24.825
0,24.858
0,24.891
0,24.925
0,24.958
30.303030303029153,24.991
0,25.025
0,25.058
0,25.091
0,25.125
0,25.158
0,25.191
0,25.225
-60.60606060606484,25.258
-88.23529411764065,25.292
-90.90909090909724,25.325
-147.05882352940108,25.359
-60.60606060606484,25.392
-60.60606060605831,25.425
-29.411764705883286,25.459
-30.303030303029153,25.492
-30.30303030303242,25.525
-12.048192771084052,25.608
-4.97512437810944,25.809
0,25.859
0,25.893
0,25.926
0,25.959
0,25.992
0,26.026
0,26.059
0,26.092
0,26.126
0,26.159
0,26.192
0,26.226
0,26.259
0,26.292
0,26.326
0,26.359
0,26.392
0,26.426
0,26.46
0,26.493
0,26.543
-60.60606060605831,26.576
-151.51515151514576,26.609
-147.05882352941643,26.643
-151.51515151516207,26.676
-88.23529411764065,26.71
-60.60606060606484,26.743
0,26.776
-29.411764705883286,26.81
0,26.843
-19.999999999999716,26.893
0,26.926
0,26.977
0,27.01
30.30303030303242,27.043
30.303030303029153,27.076
29.411764705883286,27.11
30.303030303029153,27.143
0,27.177
30.303030303029153,27.21
0,27.243
0,27.277
0,27.31
0,27.345
0,27.377
0,27.41
0,27.444
0,27.477
0,27.51
0,27.545
124.99999999999989,27.577
235.2941176470663,27.611
294.11764705883286,27.645
156.24999999999986,27.677
176.47058823529972,27.711
121.21212121211661,27.744
88.23529411764986,27.778
60.60606060605831,27.811
29.411764705883286,27.845
30.303030303029153,27.878
30.303030303029153,27.911
10.000000000000213,28.011
60.60606060605831,28.044
88.23529411764986,28.078
121.21212121211661,28.111
58.82352941176657,28.145
30.303030303029153,28.178
60.60606060606484,28.211
29.411764705880213,28.245
0,28.278
29.411764705880213,28.312
0,28.345
0,28.378
30.303030303029153,28.411
0,28.445
30.303030303029153,28.478
58.82352941176657,28.512
62.49999999999994,28.544
88.23529411764986,28.578
90.90909090908747,28.611
88.23529411764986,28.645
90.90909090908747,28.678
60.60606060606484,28.711
58.823529411760425,28.745
30.30303030303242,28.778
29.411764705880213,28.812
30.30303030303242,28.845
30.303030303029153,28.878
0,28.912
30.303030303029153,28.945
30.303030303029153,28.978
29.411764705883286,29.012
30.303030303029153,29.045
60.60606060606484,29.078
29.411764705883286,29.112
88.23529411764065,29.146
30.30303030303242,29.179
60.60606060605831,29.212
58.82352941176657,29.246
60.60606060605831,29.279
60.60606060605831,29.312
30.30303030303242,29.345
88.23529411764065,29.379
60.60606060606484,29.412
30.303030303029153,29.445
58.82352941176657,29.479
60.60606060605831,29.512
57.14285714285691,29.547
93.74999999999991,29.579
88.23529411764986,29.613
60.60606060605831,29.646
88.23529411764986,29.68
62.49999999999994,29.712
58.82352941176657,29.746
60.60606060605831,29.779
29.411764705883286,29.813
30.303030303029153,29.846
30.303030303029153,29.879
29.411764705883286,29.913
0,29.946
0,29.979
29.411764705880213,30.013
0,30.047
0,30.079
0,30.113
30.303030303029153,30.146
0,30.18
30.303030303029153,30.213
0,30.247
30.303030303029153,30.28
30.30303030303242,30.313
29.411764705880213,30.347
30.30303030303242,30.38
0,30.413
29.411764705883286,30.447
19.999999999999716,30.497
19.999999999999716,30.547
30.30303030303242,30.58
30.303030303029153,30.613
29.411764705883286,30.647
19.999999999999716,30.697
30.303030303029153,30.73
30.303030303029153,30.763
58.82352941176657,30.797
30.30303030303242,30.83
58.823529411760425,30.864
60.60606060606484,30.897
60.60606060605831,30.93
88.23529411764986,30.964
88.23529411764065,30.998
121.21212121212967,31.031
88.23529411764065,31.065
93.74999999999991,31.097
58.82352941176657,31.131
58.82352941176657,31.165
90.90909090908747,31.198
30.303030303029153,31.231
58.82352941176657,31.265
30.30303030303242,31.298
60.60606060605831,31.331
58.82352941176657,31.365
60.60606060605831,31.398
60.60606060605831,31.431
58.82352941176657,31.465
60.60606060605831,31.498
60.60606060606484,31.531
29.411764705880213,31.565
60.60606060606484,31.598
60.60606060605831,31.631
58.82352941176657,31.665
60.60606060605831,31.698
60.60606060605831,31.731
58.82352941176657,31.765
60.60606060606484,31.798
29.411764705880213,31.832
60.60606060606484,31.865
60.60606060605831,31.898
90.90909090908747,31.931
88.23529411764986,31.965
121.21212121211661,31.998
117.64705882354544,32.032
151.51515151514576,32.065
121.21212121211661,32.098
176.47058823529972,32.132
121.21212121211661,32.165
151.51515151514576,32.198
205.882352941183,32.232
121.21212121211661,32.265
176.47058823529972,32.299
147.05882352941643,32.333
187.49999999997902,32.365
88.23529411764986,32.399
121.21212121211661,32.432
147.05882352941643,32.466
121.21212121211661,32.499
90.90909090910704,32.532
121.21212121211661,32.565
117.64705882353314,32.599
151.51515151514576,32.632
88.23529411764986,32.666
121.21212121211661,32.699
90.90909090908747,32.732
121.21212121211661,32.765
147.05882352941643,32.799
90.90909090908747,32.832
88.23529411764986,32.866
151.51515151514576,32.899
151.51515151514576,32.932
147.05882352941643,32.966
151.51515151514576,32.999
212.12121212124976,33.032
117.64705882350856,33.066
117.64705882353314,33.1
121.21212121211661,33.133
121.21212121214272,33.166
151.51515151514576,33.199
117.64705882353314,33.233
121.21212121211661,33.266
90.90909090908747,33.299
0,33.333
0,33.366
0,33.399
0,33.433
0,33.467
0,33.5
0,33.533
0,33.567
0,33.6
0,33.633
0,33.667
0,33.7
0,33.733
0,33.767
0,33.8
0,33.833
0,33.867
0,33.9
0,33.933
0,33.967
0,34.0
0,34.033
0,34.067
0,34.1
0,34.134
0,34.167
0,34.201
0,34.251
0,34.334
80.00000000000455,34.384
242.42424242423323,34.417
212.12121212120408,34.45
228.57142857145084,34.485
242.42424242423323,34.518
181.81818181817493,34.551
176.47058823529972,34.585
156.2500000000172,34.617
147.0588235293857,34.651
88.23529411764986,34.685
90.90909090908747,34.718
90.90909090910704,34.751
88.23529411764986,34.785
90.90909090908747,34.818
90.90909090908747,34.851
121.21212121211661,34.884
117.64705882353314,34.918
90.90909090908747,34.951
117.64705882353314,34.985
90.90909090908747,35.018
90.90909090908747,35.051
117.64705882353314,35.085
90.90909090908747,35.118
88.23529411764986,35.152
60.60606060605831,35.185
88.23529411764986,35.219
31.250000000003443,35.251
29.411764705883286,35.285
30.303030303029153,35.318
30.303030303029153,35.351
0,35.385
0,35.435
0,35.469
0,35.502
0,35.535
0,35.569
0,35.602
0,35.635
0,35.668
0,35.702
0,35.735
0,35.769
0,35.802
0,35.835
0,35.869
0,35.902
0,35.936
0,35.969
0,36.002
0,36.035
0,36.07
125.00000000001377,36.102
147.0588235293857,36.136
181.81818181821407,36.169
147.0588235293857,36.203
212.12121212124976,36.236
90.90909090908747,36.269
121.21212121211661,36.302
88.23529411764986,36.336
60.60606060605831,36.369
29.411764705883286,36.403
60.60606060605831,36.436
0,36.47
30.303030303029153,36.503
29.411764705883286,36.537
0,36.569
58.82352941176657,36.603
30.303030303029153,36.636
90.90909090910704,36.669
58.82352941175428,36.703
90.90909090910704,36.736
117.64705882350856,36.77
90.90909090910704,36.803
151.51515151514576,36.836
90.90909090908747,36.869
176.47058823529972,36.903
151.51515151514576,36.936
121.21212121211661,36.969
176.47058823529972,37.003
121.21212121211661,37.036
176.47058823529972,37.07
121.21212121211661,37.103
90.90909090908747,37.136
114.28571428572542,37.171
121.21212121211661,37.204
121.21212121211661,37.237
88.23529411764986,37.271
125.00000000001377,37.303
147.0588235293857,37.337
117.64705882353314,37.371
151.51515151514576,37.404
121.21212121214272,37.437
117.64705882353314,37.471
181.81818181817493,37.504
121.21212121211661,37.537
117.64705882353314,37.571
176.47058823529972,37.605
121.21212121211661,37.638
93.74999999998951,37.67
147.05882352941643,37.704
58.82352941176657,37.738
121.21212121211661,37.771
58.82352941176657,37.805
90.90909090908747,37.838
60.60606060605831,37.871
60.60606060605831,37.904
88.23529411764986,37.938
90.90909090910704,37.971
88.23529411763143,38.005
121.21212121214272,38.038
121.21212121211661,38.071
117.64705882353314,38.105
90.90909090908747,38.138
121.21212121211661,38.171
88.23529411764986,38.205
90.90909090908747,38.238
90.90909090908747,38.271
88.23529411764986,38.305
90.90909090908747,38.338
60.60606060605831,38.371
88.23529411764986,38.405
60.60606060605831,38.438
58.82352941176657,38.472
60.60606060605831,38.505
30.30303030303568,38.538
58.82352941175428,38.572
60.60606060607136,38.605
30.303030303029153,38.638
58.82352941176657,38.672
90.90909090908747,38.705
60.60606060605831,38.738
90.90909090908747,38.771
58.82352941176657,38.805
58.82352941176657,38.839
90.90909090908747,38.872
88.23529411764986,38.906
88.23529411764986,38.94
156.24999999998252,38.972
60.60606060605831,39.005
147.05882352941643,39.039
90.90909090908747,39.072
121.21212121214272,39.105
151.51515151514576,39.138
114.28571428570223,39.173
156.2500000000172,39.205
176.47058823529972,39.239
117.64705882350856,39.273
151.5151515151784,39.306
121.21212121211661,39.339
117.64705882353314,39.373
90.90909090908747,39.406
90.90909090908747,39.439
88.23529411764986,39.473
60.60606060605831,39.506
90.90909090908747,39.539
60.60606060605831,39.572
58.82352941176657,39.606
60.60606060605831,39.639
58.82352941176657,39.673
60.60606060605831,39.706
60.60606060607136,39.739
58.82352941175428,39.773
121.21212121214272,39.806
88.23529411763143,39.84
90.90909090910704,39.873
90.90909090908747,39.906
117.64705882353314,39.94
181.81818181817493,39.973
117.64705882353314,40.007
156.24999999998252,40.039
235.2941176470663,40.073
147.05882352941643,40.107
249.99999999997203,40.139
176.47058823529972,40.173
176.47058823529972,40.207
212.12121212120408,40.24
235.2941176470663,40.274
187.50000000002066,40.306
205.88235294113997,40.34
264.7058823529496,40.374
242.42424242428544,40.407
