vy,Time
29.41176470588175,11.762
0,11.795
28.571428571428456,11.83
30.303030303030784,11.863
30.303030303029153,11.896
58.82352941176657,11.93
30.303030303030784,11.963
58.8235294117635,11.997
30.303030303030784,12.03
62.49999999999994,12.062
58.8235294117635,12.096
58.8235294117635,12.13
60.60606060606157,12.163
58.82352941176657,12.197
121.21212121211661,12.23
90.90909090909236,12.263
90.90909090909236,12.296
58.8235294117635,12.33
30.303030303030784,12.363
30.303030303029153,12.396
0,12.43
30.303030303030784,12.463
30.303030303029153,12.496
29.411764705883286,12.53
30.303030303029153,12.563
30.303030303030784,12.596
29.41176470588175,12.63
30.303030303030784,12.663
28.571428571428456,12.698
31.24999999999997,12.73
30.303030303030784,12.763
30.303030303030784,12.796
29.41176470588175,12.83
30.303030303030784,12.863
29.41176470588175,12.897
30.303030303030784,12.93
29.41176470588175,12.964
0,12.998
31.24999999999997,13.03
0,13.064
30.303030303030784,13.097
0,13.131
0,13.164
30.303030303030784,13.197
58.8235294117635,13.231
90.90909090909236,13.264
121.21212121211661,13.297
114.28571428571382,13.332
62.49999999999994,13.364
90.90909090909236,13.397
90.90909090909236,13.43
28.571428571428456,13.465
62.49999999999994,13.497
58.8235294117635,13.531
30.303030303030784,13.564
30.303030303030784,13.597
19.607843137254843,13.648
30.303030303030784,13.681
88.23529411764525,13.715
93.74999999999991,13.747
117.647058823527,13.781
88.23529411764986,13.815
93.74999999999991,13.847
58.8235294117635,13.881
88.23529411764986,13.915
60.60606060605831,13.948
90.90909090909236,13.981
88.23529411764525,14.015
90.90909090909236,14.048
90.90909090909236,14.081
117.647058823527,14.115
121.21212121212314,14.148
117.647058823527,14.182
30.303030303030784,14.215
29.41176470588175,14.249
30.303030303030784,14.282
19.999999999999716,14.332
0,14.365
29.411764705883286,14.399
30.303030303029153,14.432
30.303030303030784,14.465
14.92537313432832,14.532
19.999999999999716,14.582
30.303030303030784,14.615
29.411764705883286,14.649
60.60606060605831,14.682
30.303030303030784,14.715
30.303030303030784,14.748
29.41176470588175,14.782
30.303030303030784,14.815
12.048192771084311,14.898
-39.99999999999943,14.948
5.434782608695647,15.316
93.74999999999991,15.348
114.28571428571962,15.383
90.90909090908747,15.416
58.82352941176657,15.45
62.49999999999994,15.482
29.41176470588175,15.516
29.41176470588175,15.55
31.24999999999997,15.582
29.411764705883286,15.616
30.303030303030784,15.649
29.41176470588175,15.683
30.303030303030784,15.716
14.92537313432832,15.783
0,15.85
0,15.883
0,15.916
29.411764705883286,15.95
0,15.983
19.999999999999716,16.033
29.411764705883286,16.067
30.303030303029153,16.1
30.30303030303242,16.133
29.411764705880213,16.167
0,16.2
29.411764705880213,16.234
31.250000000003443,16.266
29.411764705880213,16.3
60.60606060606484,16.333
19.607843137254157,16.384
20.408163265306335,16.433
14.705882352940876,16.501
0,16.533
0,16.567
30.303030303029153,16.6
0,16.634
0,16.667
30.30303030303242,16.7
0,16.734
-60.60606060606484,16.767
0,16.8
0,16.834
0,16.884
0,18.319
0,18.352
0,18.386
0,18.419
0,18.453
0,18.485
0,18.519
0,18.553
0,18.653
0,18.703
0,18.736
0,18.77
0,18.803
0,18.836
0,18.87
0,18.903
0,18.936
0,18.97
0,19.003
0,19.036
0,19.07
0,19.103
0,19.136
0,19.204
0,19.27
0,19.354
0,19.42
0,19.453
0,19.487
0,19.52
0,19.554
0,19.587
0,19.62
0,19.654
0,19.687
0,19.72
0,19.753
0,19.787
0,19.82
0,19.854
0,19.887
0,19.921
0,19.954
0,19.987
0,20.021
0,20.054
0,20.087
0,20.12
0,20.154
0,20.188
0,20.221
0,20.271
0,20.355
1.1869436201780423,22.04
121.21212121211661,22.073
90.90909090908747,22.106
117.64705882353314,22.14
62.49999999999994,22.172
57.14285714285691,22.207
30.30303030303242,22.24
29.411764705880213,22.274
62.49999999999994,22.306
58.82352941176657,22.34
90.90909090908747,22.373
88.23529411764986,22.407
60.60606060605831,22.44
30.30303030303242,22.473
30.303030303029153,22.506
19.999999999999716,22.556
-6.6225165562914,22.707
-151.51515151516207,22.74
-333.3333333333207,22.773
-303.0303030302915,22.806
-264.7058823529496,22.84
-121.21212121211661,22.873
-58.82352941176657,22.907
-30.303030303029153,22.94
-20.000000000001137,22.99
-9.999999999999858,23.09
-19.999999999999716,23.14
-19.999999999999716,23.19
-29.411764705883286,23.224
-19.999999999999716,23.274
-30.30303030303242,23.307
-30.303030303029153,23.34
-29.411764705883286,23.374
-60.60606060605831,23.407
-58.82352941176657,23.441
-60.60606060605831,23.474
-90.90909090908747,23.507
-60.60606060606484,23.54
-58.823529411760425,23.574
-29.411764705883286,23.608
-30.30303030303242,23.641
-19.999999999999716,23.691
-19.999999999999716,23.741
-14.92537313432832,23.808
30.303030303029153,23.841
14.92537313432832,23.908
30.30303030303242,23.941
14.92537313432832,24.008
14.92537313432832,24.075
30.303030303029153,24.108
14.92537313432832,24.175
0,25.142
0,25.192
0,25.226
0,25.259
0,25.292
0,25.326
0,25.36
0,25.409
0,25.443
0,25.493
0,25.576
0,25.677
0,25.776
0,25.893
0,26.127
-36.14457831325216,26.21
-90.90909090909724,26.243
-58.823529411760425,26.277
-30.30303030303242,26.31
-29.411764705880213,26.344
-90.90909090909724,26.377
-30.303030303029153,26.41
-29.411764705883286,26.444
-15.151515151514577,26.51
-9.90099009900999,26.611
-19.999999999999716,26.661
0,26.694
-30.303030303029153,26.727
0,26.76
-29.411764705883286,26.794
0,26.861
-30.30303030303242,26.894
0,26.961
-29.411764705880213,26.995
0,27.029
-62.49999999999994,27.061
-29.411764705883286,27.095
-30.303030303029153,27.128
0,27.161
-29.411764705883286,27.195
0,27.228
-20.408163265306335,27.277
-29.411764705883286,27.311
-29.411764705883286,27.345
-60.60606060605831,27.378
-60.60606060605831,27.411
-58.82352941176657,27.445
-29.411764705883286,27.479
-31.24999999999997,27.511
-29.411764705880213,27.545
-58.82352941176657,27.579
-90.90909090909724,27.612
-60.60606060605831,27.645
-60.60606060605831,27.678
-29.411764705883286,27.712
-29.411764705883286,27.746
-31.24999999999997,27.778
-29.411764705880213,27.812
-58.82352941176657,27.846
-93.74999999999991,27.878
-88.23529411764986,27.912
-58.823529411760425,27.946
-31.24999999999997,27.978
-29.411764705883286,28.012
-30.303030303029153,28.045
-58.82352941176657,28.079
-58.82352941176657,28.113
-60.60606060605831,28.146
-30.30303030303242,28.179
-30.303030303029153,28.212
-30.303030303029153,28.245
0,28.279
0,28.313
0,28.346
0,28.38
0,28.413
29.411764705883286,28.447
0,28.479
0,28.512
0,28.562
0,28.646
-11.904761904761957,28.73
-10.000000000000213,28.83
-30.303030303029153,28.863
-30.303030303029153,28.896
-58.82352941176657,28.93
-30.303030303029153,28.963
-90.90909090909724,28.996
-88.23529411764065,29.03
-60.60606060606484,29.063
-30.303030303029153,29.096
-29.411764705883286,29.13
-30.303030303029153,29.163
-60.60606060605831,29.196
-29.411764705883286,29.23
-60.60606060605831,29.263
-30.30303030303242,29.296
-29.411764705883286,29.33
-30.303030303029153,29.363
0,29.397
-30.303030303029153,29.43
0,29.463
0,29.497
-60.60606060605831,29.53
-60.60606060606484,29.563
-58.823529411760425,29.597
-58.82352941176657,29.631
-30.303030303029153,29.664
-29.411764705883286,29.698
0,29.73
0,29.781
11.904761904761957,29.865
0,29.93
-29.411764705883286,29.964
-30.303030303029153,29.997
-60.60606060605831,30.03
-88.23529411764986,30.064
-88.23529411764986,30.098
-60.60606060605831,30.131
-60.60606060605831,30.164
-30.30303030303242,30.197
-19.999999999999716,30.247
0,30.282
-31.24999999999997,30.314
-29.411764705883286,30.348
0,30.381
-29.411764705883286,30.415
-31.24999999999997,30.447
-29.411764705880213,30.481
-30.30303030303242,30.514
-88.23529411764986,30.548
-60.60606060605831,30.581
-29.411764705883286,30.615
-30.303030303029153,30.648
-30.303030303029153,30.681
-58.82352941176657,30.715
-60.60606060605831,30.748
-30.30303030303242,30.781
-58.823529411760425,30.815
-30.30303030303242,30.848
-30.303030303029153,30.881
-29.411764705883286,30.915
-60.60606060605831,30.948
-29.411764705883286,30.982
-30.303030303029153,31.015
-30.30303030303242,31.048
-29.411764705880213,31.082
-19.999999999999716,31.132
-30.30303030303242,31.165
-29.411764705880213,31.199
-60.60606060606484,31.232
-60.60606060605831,31.265
-58.82352941176657,31.299
-58.82352941176657,31.333
-31.24999999999997,31.365
-19.999999999999716,31.415
-12.048192771084052,31.498
-14.92537313432832,31.565
-30.30303030303242,31.598
-29.411764705880213,31.632
-90.90909090909724,31.665
-88.23529411764065,31.699
-90.90909090909724,31.732
-117.64705882353314,31.766
-90.90909090908747,31.799
-90.90909090908747,31.832
-58.82352941176657,31.866
-60.60606060605831,31.899
-30.30303030303242,31.932
-30.303030303029153,31.965
-29.411764705883286,31.999
-60.60606060606484,32.032
-29.41176470587714,32.066
-60.60606060607136,32.099
-29.41176470587714,32.133
-60.60606060607136,32.166
-29.41176470587714,32.2
-60.60606060607136,32.233
-90.90909090908747,32.266
-88.23529411764986,32.3
-90.90909090908747,32.333
-117.64705882353314,32.367
-121.21212121211661,32.4
-90.90909090908747,32.433
-60.60606060605831,32.466
-29.411764705883286,32.5
0,32.533
-30.303030303029153,32.566
-88.23529411764986,32.6
-90.90909090908747,32.633
-90.90909090910704,32.666
-58.82352941175428,32.7
-30.30303030303568,32.733
0,32.766
-29.411764705883286,32.8
0,32.833
0,32.866
-58.82352941176657,32.9
-90.90909090908747,32.933
-90.90909090908747,32.966
-29.411764705883286,33.0
-30.303030303029153,33.033
-29.411764705883286,33.067
-30.303030303029153,33.1
0,33.133
-58.82352941176657,33.167
-58.82352941176657,33.201
-31.250000000003443,33.233
-29.41176470587714,33.267
-30.30303030303568,33.3
0,33.334
0,33.367
-19.607843137254157,33.418
0,33.45
0,33.484
0,33.517
0,33.55
0,33.584
-29.411764705883286,33.618
0,33.651
-60.60606060607136,33.684
-29.41176470587714,33.718
-30.30303030303568,33.751
-60.60606060605831,33.784
-30.303030303029153,33.817
-58.82352941176657,33.851
-30.303030303029153,33.884
-30.303030303029153,33.917
0,33.951
-30.303030303029153,33.984
0,34.018
0,34.051
-88.23529411764986,34.085
0,34.118
0,34.151
0,34.185
0,34.218
0,34.251
0,34.301
0,34.335
0,34.368
0,34.402
0,34.435
0,34.468
0,34.568
0,46.681
0,46.714
0,46.747
0,46.78
0,46.814
0,46.847
0,46.881
0,46.914
0,46.947
0,46.98
0,47.015
0,47.047
0,47.081
0,47.115
0,47.148
0,47.181
0,47.215
0,47.248
0,47.281
0,47.315
0,47.348
0,47.381
0,47.415
0,47.448
3.09917355371902,48.416
88.23529411763143,48.45
60.60606060607136,48.483
121.21212121211661,48.516
90.90909090908747,48.549
117.64705882353314,48.583
88.23529411764986,48.617
93.74999999998951,48.649
57.14285714286271,48.684
31.249999999996504,48.716
29.411764705883286,48.75
30.303030303029153,48.783
0,48.817
-30.303030303029153,48.85
-30.303030303029153,48.883
0,48.917
-30.303030303029153,48.95
0,48.983
-30.303030303029153,49.016
0,49.05
0,49.083
0,49.116
0,49.15
0,49.184
0,49.216
29.411764705883286,49.25
58.82352941176657,49.284
121.21212121211661,49.317
117.64705882353314,49.351
90.90909090908747,49.384
117.64705882353314,49.418
62.49999999999301,49.45
60.60606060607136,49.483
29.41176470587714,49.517
30.30303030303568,49.55
29.41176470587714,49.584
0,49.617
30.303030303029153,49.65
0,49.684
30.303030303029153,49.717
0,49.75
0,49.783
0,49.818
0,49.85
0,49.884
0,49.917
0,49.951
30.303030303029153,49.984
29.411764705883286,50.018
30.303030303029153,50.051
30.303030303029153,50.084
29.411764705883286,50.118
30.303030303029153,50.151
30.30303030303568,50.184
58.82352941175428,50.218
58.82352941176657,50.252
30.30303030303568,50.285
62.49999999999301,50.317
29.411764705883286,50.351
29.411764705883286,50.385
29.411764705883286,50.419
0,50.452
0,50.485
0,50.518
0,50.552
0,50.584
0,50.618
0,50.652
0,50.685
30.303030303029153,50.718
0,50.751
29.411764705883286,50.785
90.90909090908747,50.818
90.90909090908747,50.851
29.411764705883286,50.885
60.60606060605831,50.918
29.411764705883286,50.952
0,50.985
30.303030303029153,51.018
29.411764705883286,51.052
30.303030303029153,51.085
0,51.119
30.303030303029153,51.152
30.303030303029153,51.185
29.411764705883286,51.219
30.303030303029153,51.252
30.30303030303568,51.285
14.92537313432832,51.352
0,51.685
0.23368580942922235,68.802
88.2352941176683,68.836
117.64705882350856,68.87
62.500000000006885,68.902
88.23529411763143,68.936
58.823529411778864,68.97
30.303030303029153,69.003
30.303030303029153,69.036
29.411764705889432,69.07
30.303030303029153,69.103
19.999999999995453,69.153
60.60606060605831,69.186
88.2352941176683,69.22
212.12121212120408,69.253
181.81818181817493,69.286
88.2352941176683,69.32
60.60606060605831,69.353
58.82352941175428,69.387
60.60606060605831,69.42
60.60606060605831,69.453
29.411764705889432,69.487
0,69.52
30.303030303029153,69.553
29.41176470587714,69.587
0,69.62
30.303030303029153,69.653
0,69.686
0,69.721
-31.250000000003443,69.753
0,69.787
0,69.82
0,69.853
0,69.887
-30.303030303029153,69.92
-57.14285714286271,69.955
0,69.987
0,70.021
0,70.054
0,70.137
0,70.254
0,70.354
88.23529411763143,70.388
90.90909090908747,70.421
121.21212121216881,70.454
117.64705882350856,70.488
90.90909090908747,70.521
60.60606060605831,70.554
30.303030303029153,70.587
14.705882352941643,70.655
20.408163265309295,70.704
29.41176470587714,70.738
60.60606060605831,70.771
58.82352941175428,70.805
90.90909090912662,70.838
90.90909090908747,70.871
88.23529411763143,70.905
90.90909090908747,70.938
58.823529411778864,70.972
0,71.005
60.60606060605831,71.038
88.23529411763143,71.072
151.51515151514576,71.105
121.21212121211661,71.138
90.90909090908747,71.171
58.823529411778864,71.205
60.60606060605831,71.238
30.303030303029153,71.271
29.41176470587714,71.305
0,71.338
29.41176470587714,71.372
0,71.405
30.303030303029153,71.438
29.411764705889432,71.472
30.303030303029153,71.505
90.90909090908747,71.538
58.82352941175428,71.572
30.303030303029153,71.605
60.60606060605831,71.638
0,71.672
9.463722397476124,71.989
90.90909090908747,72.022
88.2352941176683,72.056
58.82352941175428,72.09
93.75000000001033,72.122
58.82352941175428,72.156
60.606060606084405,72.189
29.41176470587714,72.223
30.303030303029153,72.256
58.82352941175428,72.29
31.250000000003443,72.322
29.411764705889432,72.356
29.41176470587714,72.39
60.60606060605831,72.423
60.60606060605831,72.456
60.60606060605831,72.489
29.411764705889432,72.523
60.60606060605831,72.556
58.82352941175428,72.59
121.21212121211661,72.623
121.21212121211661,72.656
58.823529411778864,72.69
29.41176470587714,72.724
0,72.757
30.303030303029153,72.79
30.303030303042203,72.823
30.303030303029153,72.856
29.41176470587714,72.89
60.60606060605831,72.923
58.823529411778864,72.957
121.21212121211661,72.99
90.90909090908747,73.023
58.82352941175428,73.057
90.90909090908747,73.09
58.823529411778864,73.124
60.60606060605831,73.157
30.303030303029153,73.19
60.60606060605831,73.223
29.41176470587714,73.257
60.60606060605831,73.29
30.303030303042203,73.323
29.41176470587714,73.357
60.60606060605831,73.39
29.41176470587714,73.424
60.606060606084405,73.457
30.303030303029153,73.49
29.41176470587714,73.524
30.303030303029153,73.557
30.303030303029153,73.59
29.411764705889432,73.624
0,73.657
29.41176470587714,73.691
30.303030303029153,73.724
0,73.757
29.411764705889432,73.791
0,73.825
31.250000000003443,73.857
0,73.891
30.303030303029153,73.924
29.411764705889432,73.958
0,73.991
30.303030303029153,74.024
29.41176470587714,74.058
29.411764705889432,74.092
30.303030303029153,74.125
30.303030303029153,74.158
30.303030303029153,74.191
29.411764705889432,74.225
30.303030303029153,74.258
30.303030303029153,74.291
0,74.325
30.303030303029153,74.358
0,74.391
29.411764705889432,74.425
0,74.458
30.303030303029153,74.491
0,74.525
0,74.558
0,74.591
29.41176470587714,74.625
0,74.659
-90.90909090912662,74.692
0,74.725
0,74.758
0,74.792
0,74.825
0,74.858
0,74.892
0,74.926
0,74.958
0,74.992
0,75.025
0,75.059
0,75.092
0,75.126
0,75.159
0,75.192
0,75.226
0,75.259
0,75.292
0,75.326
0,75.359
0,75.392
0,75.426
0,75.46
151.51515151514576,75.493
121.21212121211661,75.526
58.82352941175428,75.56
90.90909090908747,75.593
60.60606060605831,75.626
29.411764705889432,75.66
30.303030303029153,75.693
30.303030303029153,75.726
58.82352941175428,75.76
60.60606060605831,75.793
60.606060606084405,75.826
19.999999999995453,75.876
29.411764705889432,75.91
30.303030303029153,75.943
30.303030303029153,75.976
0,76.01
0,76.044
0,76.076
0,76.11
-30.303030303029153,76.143
0,76.176
0,76.228
62.49999999997913,76.26
0,76.294
0,76.36
0,76.478
36.585365853655034,76.56
147.05882352944718,76.594
151.51515151514576,76.627
121.21212121211661,76.66
117.64705882350856,76.694
60.60606060605831,76.727
30.303030303029153,76.76
29.411764705889432,76.794
30.303030303029153,76.827
30.303030303029153,76.86
29.41176470587714,76.894
30.303030303029153,76.927
0,76.96
29.41176470587714,76.994
30.303030303029153,77.027
29.41176470587714,77.061
88.2352941176683,77.095
121.21212121211661,77.128
90.90909090908747,77.161
90.90909090908747,77.194
90.90909090908747,77.227
88.2352941176683,77.261
30.303030303029153,77.294
29.41176470587714,77.328
30.303030303029153,77.361
29.411764705889432,77.395
30.303030303029153,77.428
30.303030303029153,77.461
60.60606060605831,77.494
0,77.528
0,77.561
0,77.595
0,77.628
0,77.661
0,77.695
0,77.728
0,77.762
0,77.795
0,77.828
0,77.861
0,77.911
0,78.045
40.000000000002274,78.095
90.90909090908747,78.128
29.41176470587714,78.162
60.606060606084405,78.195
30.303030303029153,78.228
29.41176470587714,78.262
0,78.312
30.303030303029153,78.345
0,78.38
12.195121951218345,78.462
30.303030303029153,78.495
29.411764705889432,78.529
30.303030303029153,78.562
19.607843137254157,78.613
12.048192771084569,78.696
0,78.729
14.925373134326737,78.796
88.2352941176683,78.83
93.75000000001033,78.862
117.64705882350856,78.896
88.23529411763143,78.93
93.75000000001033,78.962
28.571428571431355,78.997
90.90909090908747,79.03
60.60606060605831,79.063
60.60606060605831,79.096
58.823529411778864,79.13
30.303030303029153,79.163
30.303030303029153,79.196
20.000000000001137,79.246
19.999999999995453,79.296
58.823529411778864,79.33
60.60606060605831,79.363
60.60606060605831,79.396
85.71428571429406,79.431
125.00000000001377,79.463
121.21212121211661,79.496
88.23529411763143,79.53
60.60606060605831,79.563
30.303030303029153,79.596
58.823529411778864,79.63
60.60606060605831,79.663
29.41176470587714,79.697
60.60606060605831,79.73
117.64705882355773,79.764
60.60606060605831,79.797
20.000000000001137,79.847
0,79.897
0,79.93
0,79.963
0,79.997
0,80.03
0,80.064
0,80.097
0,80.13
0,80.164
-90.90909090908747,80.197
0,80.23
0,80.264
0,80.297
0,80.331
0,80.364
0,80.398
0,80.448
0,80.514
59.70149253730695,80.581
151.51515151514576,80.614
176.4705882353366,80.648
90.90909090908747,80.681
121.21212121211661,80.714
58.82352941175428,80.748
60.60606060605831,80.781
58.823529411778864,80.815
30.303030303029153,80.848
30.303030303029153,80.881
20.000000000001137,80.931
0,80.965
30.303030303029153,80.998
60.60606060605831,81.031
58.823529411778864,81.065
30.303030303029153,81.098
30.303030303029153,81.131
20.000000000001137,81.181
0,81.215
0,81.265
30.303030303029153,81.298
0,81.332
30.303030303029153,81.365
30.303030303029153,81.398
0,81.432
30.303030303029153,81.465
30.303030303029153,81.498
29.411764705889432,81.532
0,81.565
29.41176470587714,81.599
0,81.632
30.303030303029153,81.665
30.303030303042203,81.698
117.64705882350856,81.732
181.81818181817493,81.765
117.64705882350856,81.799
121.21212121216881,81.832
60.60606060605831,81.865
29.41176470587714,81.899
30.303030303029153,81.932
29.411764705889432,81.966
30.303030303029153,81.999
60.60606060605831,82.032
88.23529411763143,82.066
90.90909090908747,82.099
90.90909090908747,82.132
88.2352941176683,82.166
88.23529411763143,82.2
62.500000000006885,82.232
88.23529411763143,82.266
58.823529411778864,82.3
62.500000000006885,82.332
29.41176470587714,82.366
88.23529411763143,82.4
90.90909090908747,82.433
121.21212121216881,82.466
58.82352941175428,82.5
117.64705882350856,82.534
62.500000000006885,82.566
58.823529411778864,82.6
30.303030303029153,82.633
30.303030303029153,82.666
58.82352941175428,82.7
90.90909090908747,82.733
88.2352941176683,82.767
90.90909090908747,82.8
30.303030303029153,82.833
60.60606060605831,82.866
29.41176470587714,82.9
0,82.933
30.303030303042203,82.966
0,83.0
30.303030303029153,83.033
0,83.067
0,83.1
0,83.133
0,83.167
0,83.2
0,83.233
0,83.267
0,83.368
36.1445783132537,83.451
90.90909090908747,83.484
88.23529411763143,83.518
121.21212121211661,83.551
88.2352941176683,83.585
93.7499999999687,83.617
90.90909090908747,83.65
88.2352941176683,83.684
29.41176470587714,83.718
60.60606060605831,83.751
60.60606060605831,83.784
30.303030303042203,83.817
29.41176470587714,83.851
29.41176470587714,83.885
30.303030303029153,83.918
30.303030303042203,83.951
30.303030303029153,83.984
29.41176470587714,84.018
30.303030303029153,84.051
90.90909090908747,84.084
117.64705882355773,84.118
90.90909090908747,84.151
117.64705882350856,84.185
90.90909090908747,84.218
88.2352941176683,84.252
151.51515151514576,84.285
117.64705882350856,84.319
125.00000000001377,84.351
147.0588235293857,84.385
90.90909090908747,84.418
114.28571428572542,84.453
93.75000000001033,84.485
121.21212121211661,84.518
88.23529411763143,84.552
90.90909090912662,84.585
60.60606060605831,84.618
60.60606060605831,84.651
88.23529411763143,84.685
90.90909090908747,84.718
117.64705882355773,84.752
90.90909090908747,84.785
90.90909090908747,84.818
88.23529411763143,84.852
90.90909090908747,84.885
121.21212121211661,84.918
88.2352941176683,84.952
121.21212121211661,84.985
88.23529411763143,85.019
90.90909090908747,85.052
90.90909090912662,85.085
58.82352941175428,85.119
58.82352941175428,85.153
30.303030303029153,85.186
0,85.219
0,85.252
30.303030303029153,85.285
0,85.319
30.303030303029153,85.352
29.411764705889432,85.386
30.303030303029153,85.419
0,85.452
58.82352941175428,85.486
88.2352941176683,85.52
30.303030303029153,85.553
30.303030303029153,85.586
0,85.62
31.250000000003443,85.652
7.46268656716416,85.786
29.411764705889432,85.82
0,85.92
0,86.387
60.60606060605831,86.453
88.2352941176683,86.487
30.303030303029153,86.52
30.303030303029153,86.553
29.41176470587714,86.587
30.303030303029153,86.62
10.000000000000568,86.72
0,86.755
-8.583690987124312,86.988
0,87.288
0,87.321
0,87.355
0,87.388
0,87.455
0,87.538
0,87.572
0,87.605
0,87.638
0,87.672
12.875536480686469,87.905
147.05882352944718,87.939
121.21212121211661,87.972
90.90909090908747,88.005
90.90909090908747,88.038
28.571428571431355,88.073
30.303030303029153,88.106
30.303030303029153,88.139
0,88.172
0,88.205
0,88.239
30.303030303029153,88.272
