ball_speed,Time
1.46198830409357,0
2.39808153477218,2.052
59.7014925373133,2.085
59.7014925373133,2.119
74.6268656716421,2.152
89.5522388059705,2.186
90.9090909090911,2.219
74.6268656716416,2.252
74.6268656716416,2.286
121.212121212122,2.319
149.253731343283,2.352
179.10447761194,2.386
194.029850746269,2.419
164.179104477612,2.453
196.969696969696,2.486
194.029850746269,2.519
166.666666666667,2.553
181.818181818181,2.585
161.764705882353,2.619
164.179104477613,2.653
212.121212121213,2.686
208.955223880596,2.719
208.955223880596,2.753
227.272727272728,2.786
205.882352941176,2.819
223.880597014925,2.854
227.272727272728,2.886
179.104477611941,2.92
121.212121212121,2.953
89.5522388059699,2.986
89.5522388059705,3.02
60.6060606060608,3.053
44.776119402985,3.086
44.776119402985,3.12
30.3030303030304,3.153
23.8095238095238,3.186
13.2450331125828,3.237
4.6189376443418,3.337
5.44959128065395,3.67
29.8507462686566,3.704
44.7761194029853,3.737
74.6268656716421,3.771
75.7575757575754,3.804
59.7014925373133,3.837
44.7761194029853,3.871
44.776119402985,3.904
44.776119402985,3.938
30.3030303030306,3.971
30.3030303030304,4.004
29.8507462686566,4.037
19.8019801980198,4.071
17.2413793103447,4.138
19.9999999999999,4.187
35.7142857142859,4.238
74.6268656716426,4.271
74.6268656716416,4.305
45.454545454545,4.338
29.8507462686566,4.371
29.850746268657,4.405
30.3030303030304,4.438
29.8507462686566,4.471
20.0000000000001,4.505
10.9289617486339,4.571
5.20833333333333,4.688
12.0185042515466,4.955
66.7482978358144,4.988
53.8141981412542,5.022
81.5934061687048,5.055
61.5388899345918,5.088
47.1981740323638,5.122
53.8141981412534,5.155
33.3741489179072,5.189
33.879817840906,5.222
42.2153302200928,5.255
63.3229953301384,5.289
64.2824346533218,5.322
42.2153302200923,5.355
47.1981740323644,5.389
76.1047688595936,5.422
105.538325550231,5.456
121.212121212122,5.489
119.402985074627,5.522
134.328358208955,5.556
151.515151515152,5.589
149.253731343285,5.622
149.253731343283,5.656
149.253731343283,5.689
149.253731343283,5.723
151.515151515152,5.756
149.253731343283,5.789
164.179104477612,5.823
166.666666666667,5.856
164.179104477612,5.889
179.10447761194,5.923
181.818181818182,5.956
194.029850746271,5.989
224.377557886162,6.023
227.777217854132,6.056
238.805970149253,6.089
238.805970149256,6.123
212.121212121213,6.156
208.955223880596,6.189
179.72529222078,6.223
164.856134584884,6.256
179.72529222078,6.29
197.551588036444,6.323
239.271933460919,6.356
283.974590902095,6.39
283.974590902095,6.423
270.310004123504,6.457
270.310004123504,6.49
240.664410396971,6.524
231.773614254218,6.557
220.609390584259,6.59
170.17543658196,6.623
141.594522097091,6.657
143.739893644018,6.69
155.825470282249,6.723
174.69701359283,6.757
191.653191525354,6.79
177.343938041207,6.823
141.594522097093,6.856
121.267812518166,6.89
137.605141153625,6.924
154.515742836145,6.957
181.575000904424,6.99
224.956743246742,7.024
231.773614254218,7.058
227.777217854136,7.09
221.077887917247,7.124
224.377557886162,7.158
212.661649206337,7.191
164.856134584884,7.224
136.363636363637,7.258
136.363636363637,7.29
147.792288545896,7.324
135.155002061752,7.358
106.060606060605,7.391
104.477611940298,7.424
164.179104477614,7.458
181.818181818182,7.491
179.72529222078,7.524
209.48759474057,7.558
212.661649206337,7.591
225.861879857038,7.624
239.271933460916,7.658
258.02100554434,7.691
224.377557886162,7.724
164.856134584884,7.758
167.353954805868,7.791
149.998143598821,7.824
123.077779869184,7.858
113.668255311401,7.891
107.628396282507,7.925
129.454602201781,7.958
172.753852287751,7.991
170.17543658196,8.024
181.575000904424,8.058
211.076651100461,8.091
240.664410396971,8.125
261.55570457018,8.158
242.967471583577,8.191
246.155559738374,8.225
241.126782409007,8.258
223.993326643052,8.292
216.936682776912,8.326
214.282896572065,8.358
217.316713112851,8.391
184.616669803775,8.425
152.209537719187,8.458
166.870744589536,8.492
184.326137281767,8.525
196.312633402476,8.558
209.48759474057,8.592
197.551588036447,8.625
194.60305687172,8.658
208.955223880596,8.692
212.66164920634,8.725
224.377557886162,8.758
208.955223880596,8.792
209.48759474057,8.825
209.48759474057,8.859
181.81818181818,8.892
194.60305687172,8.925
191.741247211844,8.959
212.12121212121,8.993
242.897265786086,9.025
239.271933460916,9.059
239.271933460916,9.092
194.60305687172,9.126
197.551588036442,9.159
228.314306578781,9.192
203.007022518439,9.226
217.316713112857,9.259
235.990870161819,9.293
206.082886495989,9.326
187.413892073533,9.359
137.605141153625,9.392
105.538325550231,9.426
152.209537719187,9.459
152.209537719187,9.493
108.658356556425,9.526
146.997877638747,9.56
163.186812337412,9.593
160.751188272671,9.626
211.076651100461,9.66
206.082886495989,9.693
166.870744589536,9.726
166.870744589541,9.76
184.326137281762,9.793
224.377557886162,9.826
221.07788791725,9.86
224.377557886162,9.894
242.42424242424,9.927
212.661649206334,9.96
199.287067241911,9.993
181.575000904424,10.026
155.825470282247,10.06
189.847940699119,10.093
207.349910290295,10.126
223.993326643052,10.16
255.044887919926,10.194
273.147823898791,10.227
283.053662004086,10.26
278.828980481632,10.293
278.828980481632,10.327
250.194844988659,10.36
218.618658048797,10.394
220.609390584256,10.428
206.082886495995,10.46
196.200942119506,10.494
184.616669803775,10.528
183.076454145375,10.561
196.969696969695,10.594
160.751188272671,10.627
133.496595671629,10.661
149.22511820903,10.694
180.343969755147,10.727
166.870744589536,10.761
133.496595671629,10.794
133.496595671629,10.828
143.739893644016,10.861
170.17543658196,10.894
184.616669803775,10.928
202.146425214039,10.961
246.155559738367,10.994
214.120879096487,11.028
206.082886495995,11.062
249.885189431371,11.094
231.704099944179,11.128
191.653191525354,11.161
174.69701359283,11.194
181.901718777251,11.228
169.399089204528,11.262
155.825470282247,11.294
167.672856632227,11.329
160.620100137087,11.362
115.390501603997,11.394
100.122446753722,11.428
109.259129559517,11.461
107.628396282507,11.494
98.6500578308736,11.528
100.122446753722,11.562
85.7099128710957,11.595
63.3229953301384,11.628
73.5294117647063,11.662
122.155420428768,11.696
163.186812337407,11.728
146.997877638747,11.762
135.519271363626,11.795
122.155420428765,11.828
128.392914433472,11.861
138.735016647892,11.895
128.392914433472,11.929
118.337116301618,11.962
146.997877638747,11.995
172.12793986352,12.029
149.22511820903,12.063
115.390501604,12.095
65.7667052205824,12.129
67.7596356818111,12.163
187.413892073533,12.195
196.200942119506,12.229
94.3963480647275,12.263
67.7596356818111,12.296
94.3963480647275,12.329
108.658356556425,12.363
80.3755941363357,12.396
66.7482978358162,12.43
54.6295647797568,12.463
42.8549564355479,12.496
34.0774352379058,12.529
26.9405780421661,12.579
33.3741489179072,12.612
33.3741489179072,12.646
29.8507462686574,12.679
29.8507462686566,12.713
30.30303030303,12.746
13.3333333333333,12.779
2.34741784037559,12.896
2.49687890137329,13.631
10.0502512562814,13.697
7.49063670411982,13.83
9.17431192660551,13.964
14.9253731343283,14.048
24.0963855421686,14.098
30.3030303030308,14.131
29.8507462686566,14.164
29.8507462686566,14.198
30.3030303030308,14.231
29.8507462686566,14.264
29.8507462686566,14.298
