y,Time
476,19.654
476,19.687
476,19.72
476,19.753
476,19.787
476,19.82
476,19.854
476,19.887
476,19.921
476,19.954
476,19.987
476,20.021
476,20.054
476,20.087
476,20.12
476,20.154
476,20.188
476,20.221
476,20.271
476,20.355
478,22.04
482,22.073
485,22.106
489,22.14
491,22.172
493,22.207
494,22.24
495,22.274
497,22.306
499,22.34
502,22.373
505,22.407
507,22.44
508,22.473
509,22.506
510,22.556
509,22.707
504,22.74
493,22.773
483,22.806
474,22.84
470,22.873
468,22.907
467,22.94
466,22.99
465,23.09
464,23.14
463,23.19
462,23.224
461,23.274
460,23.307
459,23.34
458,23.374
456,23.407
454,23.441
452,23.474
449,23.507
447,23.54
445,23.574
444,23.608
443,23.641
442,23.691
441,23.741
440,23.808
441,23.841
442,23.908
443,23.941
444,24.008
445,24.075
446,24.108
447,24.175
447,25.142
447,25.192
447,25.226
447,25.259
447,25.292
447,25.326
447,25.36
447,25.409
447,25.443
447,25.493
447,25.576
447,25.677
447,25.776
447,25.893
447,26.127
444,26.21
441,26.243
439,26.277
438,26.31
437,26.344
434,26.377
433,26.41
432,26.444
431,26.51
430,26.611
429,26.661
429,26.694
428,26.727
428,26.76
427,26.794
427,26.861
426,26.894
426,26.961
425,26.995
425,27.029
423,27.061
422,27.095
421,27.128
421,27.161
420,27.195
420,27.228
419,27.277
418,27.311
417,27.345
415,27.378
413,27.411
411,27.445
410,27.479
409,27.511
408,27.545
406,27.579
403,27.612
401,27.645
399,27.678
398,27.712
397,27.746
396,27.778
395,27.812
393,27.846
390,27.878
387,27.912
385,27.946
384,27.978
383,28.012
382,28.045
380,28.079
378,28.113
376,28.146
375,28.179
374,28.212
373,28.245
373,28.279
373,28.313
373,28.346
373,28.38
373,28.413
374,28.447
374,28.479
374,28.512
374,28.562
374,28.646
373,28.73
372,28.83
371,28.863
370,28.896
368,28.93
367,28.963
364,28.996
361,29.03
359,29.063
358,29.096
357,29.13
356,29.163
354,29.196
353,29.23
351,29.263
350,29.296
349,29.33
348,29.363
348,29.397
347,29.43
347,29.463
347,29.497
345,29.53
343,29.563
341,29.597
339,29.631
338,29.664
337,29.698
337,29.73
337,29.781
338,29.865
338,29.93
337,29.964
336,29.997
334,30.03
331,30.064
328,30.098
326,30.131
324,30.164
323,30.197
322,30.247
322,30.282
321,30.314
320,30.348
320,30.381
319,30.415
318,30.447
317,30.481
316,30.514
313,30.548
311,30.581
310,30.615
309,30.648
308,30.681
306,30.715
304,30.748
303,30.781
301,30.815
300,30.848
299,30.881
298,30.915
296,30.948
295,30.982
294,31.015
293,31.048
292,31.082
291,31.132
290,31.165
289,31.199
287,31.232
285,31.265
283,31.299
281,31.333
280,31.365
279,31.415
278,31.498
277,31.565
276,31.598
275,31.632
272,31.665
269,31.699
266,31.732
262,31.766
259,31.799
256,31.832
254,31.866
252,31.899
251,31.932
250,31.965
249,31.999
247,32.032
246,32.066
244,32.099
243,32.133
241,32.166
240,32.2
238,32.233
235,32.266
232,32.3
229,32.333
225,32.367
221,32.4
218,32.433
216,32.466
215,32.5
215,32.533
214,32.566
211,32.6
208,32.633
205,32.666
203,32.7
202,32.733
202,32.766
201,32.8
201,32.833
201,32.866
199,32.9
196,32.933
193,32.966
192,33.0
191,33.033
190,33.067
189,33.1
189,33.133
187,33.167
185,33.201
184,33.233
183,33.267
182,33.3
182,33.334
182,33.367
181,33.418
181,33.45
181,33.484
181,33.517
181,33.55
181,33.584
180,33.618
180,33.651
178,33.684
177,33.718
176,33.751
174,33.784
173,33.817
171,33.851
170,33.884
169,33.917
169,33.951
168,33.984
168,34.018
168,34.051
165,34.085
165,34.118
165,34.151
165,34.185
165,34.218
165,34.251
165,34.301
165,34.335
165,34.368
165,34.402
165,34.435
165,34.468
165,34.568
165,46.681
165,46.714
165,46.747
165,46.78
165,46.814
165,46.847
165,46.881
165,46.914
165,46.947
165,46.98
165,47.015
165,47.047
165,47.081
165,47.115
165,47.148
165,47.181
165,47.215
165,47.248
165,47.281
165,47.315
165,47.348
165,47.381
165,47.415
165,47.448
168,48.416
171,48.45
173,48.483
177,48.516
180,48.549
184,48.583
187,48.617
190,48.649
192,48.684
193,48.716
194,48.75
195,48.783
195,48.817
194,48.85
193,48.883
193,48.917
192,48.95
192,48.983
191,49.016
191,49.05
191,49.083
191,49.116
191,49.15
191,49.184
191,49.216
192,49.25
194,49.284
198,49.317
202,49.351
205,49.384
209,49.418
211,49.45
213,49.483
214,49.517
215,49.55
216,49.584
216,49.617
217,49.65
217,49.684
218,49.717
218,49.75
218,49.783
218,49.818
218,49.85
218,49.884
218,49.917
218,49.951
219,49.984
220,50.018
221,50.051
222,50.084
223,50.118
224,50.151
225,50.184
227,50.218
229,50.252
230,50.285
232,50.317
233,50.351
234,50.385
235,50.419
235,50.452
235,50.485
235,50.518
235,50.552
235,50.584
235,50.618
235,50.652
235,50.685
236,50.718
236,50.751
237,50.785
240,50.818
243,50.851
244,50.885
246,50.918
247,50.952
247,50.985
248,51.018
249,51.052
250,51.085
250,51.119
251,51.152
252,51.185
253,51.219
254,51.252
255,51.285
256,51.352
256,51.685
260,68.802
263,68.836
267,68.87
269,68.902
272,68.936
274,68.97
275,69.003
276,69.036
277,69.07
278,69.103
279,69.153
281,69.186
284,69.22
291,69.253
297,69.286
300,69.32
302,69.353
304,69.387
306,69.42
308,69.453
309,69.487
309,69.52
310,69.553
311,69.587
311,69.62
312,69.653
312,69.686
312,69.721
311,69.753
311,69.787
311,69.82
311,69.853
311,69.887
310,69.92
308,69.955
308,69.987
308,70.021
308,70.054
308,70.137
308,70.254
308,70.354
311,70.388
314,70.421
318,70.454
322,70.488
325,70.521
327,70.554
328,70.587
329,70.655
330,70.704
331,70.738
333,70.771
335,70.805
338,70.838
341,70.871
344,70.905
347,70.938
349,70.972
349,71.005
351,71.038
354,71.072
359,71.105
363,71.138
366,71.171
368,71.205
370,71.238
371,71.271
372,71.305
372,71.338
373,71.372
373,71.405
374,71.438
375,71.472
376,71.505
379,71.538
381,71.572
382,71.605
384,71.638
384,71.672
387,71.989
390,72.022
393,72.056
395,72.09
398,72.122
400,72.156
402,72.189
403,72.223
404,72.256
406,72.29
407,72.322
408,72.356
409,72.39
411,72.423
413,72.456
415,72.489
416,72.523
418,72.556
420,72.59
424,72.623
428,72.656
430,72.69
431,72.724
431,72.757
432,72.79
433,72.823
434,72.856
435,72.89
437,72.923
439,72.957
443,72.99
446,73.023
448,73.057
451,73.09
453,73.124
455,73.157
456,73.19
458,73.223
459,73.257
461,73.29
462,73.323
463,73.357
465,73.39
466,73.424
468,73.457
469,73.49
470,73.524
471,73.557
472,73.59
473,73.624
473,73.657
474,73.691
475,73.724
475,73.757
476,73.791
476,73.825
477,73.857
477,73.891
478,73.924
479,73.958
479,73.991
480,74.024
481,74.058
482,74.092
483,74.125
484,74.158
485,74.191
486,74.225
487,74.258
488,74.291
488,74.325
489,74.358
489,74.391
490,74.425
490,74.458
491,74.491
491,74.525
491,74.558
491,74.591
492,74.625
492,74.659
489,74.692
489,74.725
489,74.758
489,74.792
489,74.825
489,74.858
489,74.892
489,74.926
489,74.958
489,74.992
489,75.025
489,75.059
489,75.092
489,75.126
489,75.159
489,75.192
489,75.226
489,75.259
489,75.292
489,75.326
489,75.359
489,75.392
489,75.426
489,75.46
494,75.493
498,75.526
500,75.56
503,75.593
505,75.626
506,75.66
507,75.693
508,75.726
510,75.76
512,75.793
514,75.826
515,75.876
516,75.91
517,75.943
518,75.976
518,76.01
518,76.044
518,76.076
518,76.11
517,76.143
517,76.176
517,76.228
519,76.26
519,76.294
519,76.36
519,76.478
522,76.56
527,76.594
532,76.627
536,76.66
540,76.694
542,76.727
543,76.76
544,76.794
545,76.827
546,76.86
547,76.894
548,76.927
548,76.96
549,76.994
550,77.027
551,77.061
554,77.095
558,77.128
561,77.161
564,77.194
567,77.227
570,77.261
571,77.294
572,77.328
573,77.361
574,77.395
575,77.428
576,77.461
578,77.494
578,77.528
578,77.561
578,77.595
578,77.628
578,77.661
578,77.695
578,77.728
578,77.762
578,77.795
578,77.828
578,77.861
578,77.911
578,78.045
580,78.095
583,78.128
584,78.162
586,78.195
587,78.228
588,78.262
588,78.312
589,78.345
589,78.38
590,78.462
591,78.495
592,78.529
593,78.562
594,78.613
595,78.696
595,78.729
596,78.796
599,78.83
602,78.862
606,78.896
609,78.93
612,78.962
613,78.997
616,79.03
618,79.063
620,79.096
622,79.13
623,79.163
624,79.196
625,79.246
626,79.296
628,79.33
630,79.363
632,79.396
635,79.431
639,79.463
643,79.496
646,79.53
648,79.563
649,79.596
651,79.63
653,79.663
654,79.697
656,79.73
660,79.764
662,79.797
663,79.847
663,79.897
663,79.93
663,79.963
663,79.997
663,80.03
663,80.064
663,80.097
663,80.13
663,80.164
660,80.197
660,80.23
660,80.264
660,80.297
660,80.331
660,80.364
660,80.398
660,80.448
660,80.514
664,80.581
669,80.614
675,80.648
678,80.681
682,80.714
684,80.748
686,80.781
688,80.815
689,80.848
690,80.881
691,80.931
691,80.965
692,80.998
694,81.031
696,81.065
697,81.098
698,81.131
699,81.181
699,81.215
699,81.265
700,81.298
700,81.332
701,81.365
702,81.398
702,81.432
703,81.465
704,81.498
705,81.532
705,81.565
706,81.599
706,81.632
707,81.665
708,81.698
712,81.732
718,81.765
722,81.799
726,81.832
728,81.865
729,81.899
730,81.932
731,81.966
732,81.999
734,82.032
737,82.066
740,82.099
743,82.132
746,82.166
749,82.2
751,82.232
754,82.266
756,82.3
758,82.332
759,82.366
762,82.4
765,82.433
769,82.466
771,82.5
775,82.534
777,82.566
779,82.6
780,82.633
781,82.666
783,82.7
786,82.733
789,82.767
792,82.8
793,82.833
795,82.866
796,82.9
796,82.933
797,82.966
797,83.0
798,83.033
798,83.067
798,83.1
798,83.133
798,83.167
798,83.2
798,83.233
798,83.267
798,83.368
801,83.451
804,83.484
807,83.518
811,83.551
814,83.585
817,83.617
820,83.65
823,83.684
824,83.718
826,83.751
828,83.784
829,83.817
830,83.851
831,83.885
832,83.918
833,83.951
834,83.984
835,84.018
836,84.051
839,84.084
843,84.118
846,84.151
850,84.185
853,84.218
856,84.252
861,84.285
865,84.319
869,84.351
874,84.385
877,84.418
881,84.453
884,84.485
888,84.518
891,84.552
894,84.585
896,84.618
898,84.651
901,84.685
904,84.718
908,84.752
911,84.785
914,84.818
917,84.852
920,84.885
924,84.918
927,84.952
931,84.985
934,85.019
937,85.052
940,85.085
942,85.119
944,85.153
945,85.186
945,85.219
945,85.252
946,85.285
946,85.319
947,85.352
948,85.386
949,85.419
949,85.452
951,85.486
954,85.52
955,85.553
956,85.586
956,85.62
957,85.652
958,85.786
959,85.82
959,85.92
959,86.387
963,86.453
966,86.487
967,86.52
968,86.553
969,86.587
970,86.62
971,86.72
971,86.755
969,86.988
969,87.288
969,87.321
969,87.355
969,87.388
969,87.455
969,87.538
969,87.572
969,87.605
969,87.638
969,87.672
972,87.905
977,87.939
981,87.972
984,88.005
987,88.038
988,88.073
989,88.106
990,88.139
990,88.172
990,88.205
990,88.239
991,88.272
991,88.305
990,88.339
989,88.372
988,88.406
988,88.439
987,88.473
987,88.506
987,88.54
987,88.572
987,88.606
987,88.639
987,88.672
987,88.706
988,88.739
989,88.772
990,88.806
990,88.84
991,88.873
992,88.906
994,88.94
995,88.972
998,89.006
1000,89.04
1001,89.073
1002,89.107
1003,89.14
1004,89.173
1005,89.206
1005,89.274
1006,89.306
1006,89.34
1006,89.373
1006,89.407
1006,89.44
1006,89.474
1005,89.507
1005,89.54
1005,89.573
1005,89.606
1005,89.641
1005,89.674
1006,89.707
1006,89.74
1007,89.774
1009,89.807
1010,89.84
1011,89.873
1012,89.907
1012,89.94
1012,89.974
1013,90.007
1013,90.091
1013,90.225
1014,90.257
1014,90.29
1014,90.324
1015,90.357
1015,90.391
1016,90.425
1017,90.458
1018,90.491
1018,90.525
1019,90.558
1019,90.591
1019,90.625
1020,90.658
1020,90.691
1021,90.724
1022,90.758
1023,90.791
1024,90.825
1024,90.858
1025,90.891
1026,90.925
1027,90.959
1028,90.992
1029,91.025
1030,91.058
1031,91.092
1031,91.125
1032,91.159
1032,91.191
1032,91.225
1033,91.259
1033,91.292
1033,91.325
1033,91.36
1033,91.392
1034,91.425
1034,91.459
1034,91.492
1034,91.526
1034,91.559
1035,91.592
1037,91.626
1038,91.659
1038,91.692
1039,91.726
1040,91.776
1041,91.843
1042,91.876
1043,91.926
1044,91.992
1045,92.076
1046,92.11
1047,92.142
1048,92.192
1048,92.226
1049,92.26
1049,92.292
1049,92.326
1049,92.36
1049,92.393
1049,92.426
1049,92.46
1049,92.51
1049,92.56
1050,92.61
1050,92.643
1050,92.71
1051,92.743
1055,92.776
1058,92.81
1060,92.843
1061,92.876
1062,92.91
1062,92.96
1063,92.993
1063,93.043
1064,93.127
1064,93.177
1064,93.21
1064,93.244
1065,93.277
1065,93.31
1065,93.343
1066,93.377
1066,93.41
1067,93.444
1067,93.477
1067,93.511
1068,93.544
1068,93.578
1068,93.61
1068,93.644
1068,93.678
1069,93.711
1069,93.744
1069,93.778
1070,93.811
1072,93.845
1074,93.878
1076,93.912
1077,93.944
1078,93.977
1079,94.011
1079,94.044
1080,94.112
1080,94.144
1079,94.245
1078,94.278
1080,96.63
1082,96.664
1083,96.713
1082,96.78
1079,96.814
1077,96.847
1075,96.88
1074,96.914
1073,96.947
1072,96.997
1071,97.031
1069,97.065
1067,97.098
1066,97.131
1065,97.165
1064,97.198
1061,97.231
1060,97.265
1059,97.298
1058,97.331
1057,97.481
1056,97.548
1057,97.665
1058,97.698
1060,97.732
1061,97.765
1062,97.799
1063,97.865
1063,97.932
1060,97.965
1060,97.998
1060,98.032
1060,98.115
1060,98.149
1060,98.182
1060,98.216
1060,98.282
1056,98.45
1055,98.482
1053,98.516
1052,98.549
1051,98.582
1049,98.615
1047,98.649
1045,98.683
1044,98.716
1042,98.75
1041,98.782
1040,98.816
1039,98.85
1038,98.883
1037,98.916
1036,98.982
1035,99.083
1034,99.116
1033,99.15
1032,99.183
1031,99.25
1030,99.3
1028,99.333
1027,99.366
1026,99.4
1025,99.433
1026,99.567
1028,99.6
1033,99.633
1028,100.034
1023,100.067
1019,100.1
1017,100.134
1016,100.167
1015,100.2
1014,100.317
1015,100.484
1016,100.534
1017,100.618
1016,100.935
1016,101.151
1016,101.185
1016,101.218
1016,101.251
1016,101.302
1016,101.385
1016,101.418
1016,101.452
1016,101.485
1016,101.519
1016,101.552
1013,101.952
1008,101.985
1005,102.02
1004,102.053
1003,102.086
1002,102.153
1001,102.336
1000,102.436
999,102.47
997,102.503
995,102.536
993,102.57
991,102.603
990,102.636
989,102.67
988,102.703
987,102.736
986,102.77
985,102.803
984,102.836
984,102.87
983,102.903
981,102.937
976,102.97
972,103.003
971,103.037
970,103.07
969,103.104
968,103.137
966,103.17
964,103.203
963,103.237
962,103.337
962,103.37
962,103.404
962,103.437
959,103.47
955,103.504
953,103.537
952,103.57
951,103.604
951,103.638
950,103.671
950,103.704
948,103.738
945,103.772
943,103.804
941,103.837
940,103.871
938,103.905
936,103.937
934,103.971
933,104.004
932,104.038
931,104.071
931,104.104
930,104.138
929,104.171
928,104.205
928,104.238
927,104.271
927,104.304
926,104.338
926,104.371
926,104.455
926,104.588
926,104.655
926,104.688
926,104.739
926,104.822
926,105.039
926,105.105
926,105.139
926,105.172
926,105.239
926,105.339
926,105.372
926,105.405
926,105.456
926,105.49
926,105.522
926,105.572
924,105.64
921,105.672
919,105.707
917,105.74
916,105.773
915,105.806
914,105.856
913,105.89
910,105.923
909,105.956
908,105.99
907,106.056
906,106.29
905,106.407
904,106.49
903,106.523
901,106.557
900,106.607
899,106.657
896,106.69
893,107.158
889,107.191
884,107.224
882,107.257
881,107.291
880,107.324
879,107.358
878,107.424
877,107.458
875,107.491
874,107.525
873,107.558
871,107.591
870,107.625
869,107.658
868,107.691
867,107.758
866,107.808
865,107.842
864,107.876
862,107.909
860,107.942
857,107.975
855,108.009
853,108.042
853,108.075
853,108.108
853,108.175
853,108.208
853,108.258
853,108.292
853,108.325
853,108.359
853,108.392
853,108.459
853,108.559
853,108.692
850,108.726
846,108.759
841,108.793
837,108.826
834,108.859
833,108.893
832,108.926
831,109.01
830,109.11
830,109.143
828,109.176
827,109.21
826,109.243
824,109.276
824,109.31
823,109.343
822,109.376
822,109.41
822,109.443
822,109.476
822,109.51
822,109.543
822,109.577
822,109.61
822,109.643
821,109.676
819,109.71
816,109.745
813,109.777
811,109.811
810,109.843
810,109.894
809,109.927
808,109.993
807,110.027
806,110.144
805,110.177
804,110.211
802,110.244
801,110.277
800,110.31
799,110.377
799,110.411
797,110.445
795,110.477
794,110.511
794,110.544
794,110.577
793,110.611
793,110.644
793,110.677
793,110.711
793,110.744
792,110.777
790,110.812
786,110.845
780,110.878
776,110.911
774,110.944
771,110.978
769,111.011
768,111.045
767,111.078
766,111.111
765,111.145
764,111.211
763,111.328
763,111.361
761,111.395
759,111.428
756,111.462
755,111.495
754,111.528
753,111.562
753,111.595
753,111.645
752,111.678
752,111.712
752,111.762
752,111.795
752,111.829
752,111.862
752,111.895
752,111.929
752,111.962
752,111.996
752,112.029
752,112.062
752,112.095
752,112.129
752,112.162
751,112.196
750,112.228
749,112.262
747,112.296
745,112.33
743,112.362
741,112.396
738,112.43
735,112.463
733,112.496
732,112.53
731,112.563
730,112.596
729,112.63
728,112.663
727,112.713
726,112.746
725,112.78
724,112.83
723,112.863
720,112.896
718,112.93
717,112.963
716,112.996
716,113.03
716,113.063
715,113.096
715,113.13
715,113.163
715,113.197
715,113.23
715,113.28
714,113.313
713,113.347
712,113.38
711,113.413
710,113.447
710,113.48
709,113.514
708,113.547
708,113.58
707,113.614
707,113.648
706,113.697
706,113.73
706,113.847
705,113.997
704,114.114
701,114.148
697,114.182
695,114.215
694,114.248
693,114.281
692,114.366
691,114.398
685,114.431
682,114.465
680,114.498
679,114.549
678,114.665
677,114.749
676,114.782
675,114.815
674,114.848
673,114.916
673,115.015
673,115.049
673,115.083
673,115.115
673,115.149
673,115.182
673,115.216
673,115.249
673,115.282
673,115.315
673,115.348
673,115.415
673,119.137
673,119.17
673,119.203
673,119.236
673,119.27
673,119.303
673,119.337
673,119.37
673,119.404
673,119.437
674,119.47
675,119.504
676,119.537
676,119.57
677,119.603
677,119.637
677,119.67
678,119.704
678,119.737
678,119.77
678,119.804
679,119.837
678,119.871
678,119.904
677,119.937
677,119.971
676,120.004
676,120.037
677,120.07
679,120.104
682,120.137
685,120.171
687,120.204
688,120.237
689,120.271
690,120.32
689,120.388
689,120.438
688,120.471
686,120.504
685,120.538
685,120.571
685,120.604
685,120.638
684,120.672
683,120.704
682,120.739
681,120.772
681,120.805
681,120.839
681,120.871
682,120.906
683,120.939
685,120.972
686,121.005
688,121.039
690,121.072
692,121.105
693,121.138
695,121.172
696,121.205
698,121.238
699,121.272
701,121.305
702,121.338
703,121.372
703,121.406
703,121.438
703,121.473
703,121.505
703,121.539
703,121.572
703,121.605
703,121.639
703,121.672
703,121.705
703,121.738
704,121.773
704,121.806
704,121.839
704,121.872
705,121.907
706,121.94
707,121.972
708,122.006
709,122.039
710,122.072
710,122.106
711,122.139
712,122.172
713,122.206
714,122.24
715,122.273
716,122.307
717,122.34
718,122.373
718,122.407
719,122.44
719,122.473
720,122.506
720,122.54
721,122.573
722,122.623
723,122.656
724,122.69
726,122.723
727,122.756
729,122.791
729,122.823
729,122.857
729,122.89
729,122.923
729,122.956
729,122.99
729,123.023
729,123.057
729,123.09
729,123.123
729,123.157
729,123.19
729,123.224
729,123.257
729,123.291
732,123.323
734,123.357
736,123.39
738,123.423
739,123.457
740,123.491
741,123.525
742,123.557
743,123.591
744,123.624
745,123.657
746,123.691
747,123.724
747,123.758
748,123.79
749,123.825
750,123.859
751,123.891
751,123.925
752,123.958
753,123.991
754,124.025
754,124.057
755,124.091
755,124.124
756,124.158
757,124.191
757,124.225
757,124.275
758,124.308
758,124.342
758,124.375
758,124.408
758,124.442
759,124.475
760,124.508
760,124.542
760,124.575
760,124.625
760,124.659
760,124.691
760,124.725
760,124.759
760,124.791
760,124.842
761,124.876
761,124.91
762,124.942
763,124.976
764,125.01
764,125.042
764,125.076
764,125.11
764,125.142
764,125.175
764,125.209
764,125.242
764,125.292
764,125.326
764,125.359
764,125.409
764,125.442
764,125.476
764,125.527
764,125.593
765,125.66
766,125.692
766,125.726
767,125.76
767,125.81
767,125.859
766,125.893
766,125.926
766,125.96
766,125.993
766,126.043
766,126.093
766,126.193
766,126.31
763,126.877
761,126.911
759,126.944
758,126.977
757,127.01
755,127.044
754,127.077
753,127.111
752,127.161
751,127.228
750,127.261
749,127.295
748,127.345
747,127.428
747,127.494
747,127.528
746,127.561
740,127.594
740,127.628
740,127.711
740,127.861
740,127.895
740,127.928
740,127.961
740,127.995
740,128.028
740,128.078
740,128.111
740,128.145
740,128.178
740,128.212
739,128.262
738,128.296
737,128.328
734,128.362
732,128.395
729,128.428
728,128.462
727,128.512
727,128.546
726,128.596
725,128.662
724,128.729
724,128.762
724,128.812
724,128.862
728,128.896
728,128.929
728,128.996
728,129.046
728,129.096
728,129.13
728,129.164
728,129.23
726,129.263
724,129.296
722,129.33
721,129.363
720,129.413
719,129.463
718,129.496
717,129.53
715,129.563
713,129.596
710,129.63
709,129.663
708,129.696
708,129.746
707,129.78
707,129.813
708,129.847
708,129.88
708,129.913
708,129.964
708,130.047
705,130.08
702,130.113
702,130.147
702,130.264
702,130.547
701,130.614
699,130.647
697,130.681
695,130.714
693,130.748
691,130.781
690,130.814
689,130.848
687,130.881
685,130.915
683,130.948
682,130.981
679,131.015
676,131.048
675,131.081
674,131.115
673,131.148
673,131.181
672,131.215
672,131.248
671,131.281
670,131.315
670,131.348
669,131.382
669,131.415
668,131.465
668,131.498
668,131.582
669,131.615
669,131.666
669,131.782
669,132.049
667,138.105
665,138.139
663,138.172
662,138.205
661,138.239
659,138.272
656,138.305
654,138.339
652,138.372
651,138.422
650,138.456
649,138.488
648,138.522
647,138.556
646,138.588
645,138.706
644,138.79
640,138.823
638,139.24
636,139.274
634,139.307
633,139.34
634,139.757
635,139.857
635,140.508
635,140.541
635,140.574
635,140.608
635,140.641
635,140.675
635,140.758
635,140.858
635,140.892
635,140.924
635,140.958
635,140.992
635,141.025
635,141.058
635,141.092
635,141.126
635,141.158
635,141.192
635,141.225
635,141.258
635,141.291
635,141.342
634,141.526
632,141.559
631,141.592
631,141.626
631,141.659
630,141.693
630,141.726
630,141.758
629,141.826
629,141.86
628,141.96
627,141.993
626,142.026
624,142.06
622,142.093
621,142.126
620,142.16
619,142.226
618,142.31
617,142.36
616,142.393
