x,Time
342,24.325
343,24.359
345,24.392
346,24.426
347,24.459
348,24.491
349,24.525
350,24.559
351,24.676
352,24.825
353,24.859
355,24.892
357,24.925
360,24.959
362,24.992
364,25.026
368,25.06
371,25.093
375,25.126
378,25.159
381,25.193
384,25.225
387,25.259
389,25.292
391,25.327
392,25.36
393,25.426
394,25.477
398,25.51
403,25.544
409,25.576
416,25.61
421,25.643
425,25.677
426,25.711
427,25.743
428,25.776
428,25.826
429,25.861
429,25.894
429,25.926
429,25.959
429,25.993
429,26.027
429,26.06
429,26.094
429,26.126
429,26.16
429,26.193
429,26.227
429,26.26
429,26.293
429,26.327
429,26.377
429,27.795
429,27.861
429,27.895
429,27.929
429,27.962
429,27.995
429,28.028
429,28.062
429,28.096
429,28.13
429,28.162
429,28.196
429,28.229
429,28.312
429,28.529
429,28.679
429,29.463
432,29.563
442,29.597
451,29.63
458,29.664
461,29.697
463,29.731
464,29.763
465,29.864
467,29.897
471,29.931
475,29.964
478,29.997
481,30.031
483,30.064
485,30.097
486,30.148
486,30.215
487,30.248
487,30.28
487,30.314
489,30.349
492,30.382
496,30.416
500,30.448
502,30.482
504,30.515
506,30.549
507,30.581
508,30.631
509,30.699
509,30.732
510,30.765
512,30.799
514,30.832
517,30.865
522,30.898
524,30.932
526,30.966
528,30.999
530,31.032
531,31.065
533,31.099
537,31.131
542,31.165
547,31.199
551,31.231
554,31.265
557,31.299
560,31.332
565,31.366
569,31.399
575,31.432
582,31.466
589,31.499
596,31.533
603,31.566
610,31.6
614,31.632
617,31.666
619,31.7
620,31.733
622,31.766
622,31.8
623,31.833
623,31.866
624,31.9
624,31.932
623,31.966
623,31.999
623,32.033
622,32.066
622,32.1
622,32.149
622,32.183
622,32.216
622,32.25
622,32.283
622,32.316
622,32.35
622,32.383
622,32.417
622,32.467
622,32.517
622,32.6
622,32.701
626,32.767
631,32.801
635,32.834
637,32.867
640,32.9
643,32.935
646,32.967
649,33.0
651,33.034
652,33.084
652,33.151
653,33.201
654,33.267
654,33.301
655,33.334
656,33.367
657,33.401
658,33.467
658,33.501
659,33.535
659,33.568
659,33.601
659,33.635
659,33.668
659,33.717
660,33.751
660,33.817
660,33.935
660,34.201
662,34.351
663,34.385
664,34.419
665,34.551
665,36.654
665,36.72
666,37.872
668,37.906
670,37.939
672,37.972
673,38.005
674,38.055
674,38.172
674,38.221
675,38.272
675,38.305
675,38.356
675,38.389
676,38.422
676,38.456
675,38.489
675,38.522
675,38.589
675,38.69
677,38.723
681,38.756
686,38.79
691,38.823
697,38.856
701,38.889
703,38.923
705,38.956
706,38.989
707,39.022
708,39.106
707,39.206
706,39.256
705,39.289
705,39.324
704,39.357
704,39.39
704,39.473
704,39.557
704,39.591
704,39.624
706,39.657
708,39.69
709,39.724
710,39.757
711,39.808
711,39.857
711,39.974
711,40.091
711,40.208
711,40.307
712,40.424
713,40.459
714,40.491
715,40.525
716,40.574
717,40.674
718,40.741
718,40.925
718,41.058
718,41.241
719,41.542
719,41.592
720,41.625
721,41.659
722,41.692
723,41.808
723,42.06
723,42.092
724,42.176
724,42.993
724,43.06
725,43.111
725,43.16
725,43.194
725,43.227
726,43.277
727,43.31
728,43.344
729,43.378
730,43.478
731,43.628
732,43.661
733,43.711
732,44.111
732,44.195
732,44.329
733,44.845
734,45.012
734,45.045
735,45.079
736,45.129
737,45.163
738,45.195
740,45.229
742,45.262
743,45.296
744,45.33
745,45.412
746,45.646
747,45.679
748,45.763
748,45.796
747,46.013
747,46.063
747,46.363
747,46.613
750,47.181
751,47.214
752,47.281
753,47.349
755,47.382
757,47.415
760,47.449
761,47.481
762,47.515
763,47.581
764,47.699
765,47.766
766,47.832
767,47.949
767,47.982
768,48.016
769,48.049
770,48.082
771,48.116
772,48.149
773,48.182
774,48.215
775,48.25
776,48.282
778,48.315
780,48.349
781,48.382
782,48.416
783,48.499
783,48.8
782,48.884
782,49.4
782,49.433
782,49.466
782,49.5
782,49.533
782,49.583
782,49.633
782,49.683
782,49.716
782,49.75
782,49.783
782,49.817
782,49.867
782,50.05
782,50.368
785,50.751
787,50.785
788,50.818
790,50.852
792,50.885
794,50.918
796,50.951
798,50.985
801,51.019
803,51.051
806,51.085
807,51.119
808,51.152
809,51.185
808,51.336
805,51.369
799,51.402
796,51.435
795,51.469
794,51.502
793,51.552
792,51.903
791,52.086
790,52.119
789,52.153
788,52.186
787,52.219
786,52.252
785,52.287
784,52.32
783,52.353
782,52.386
781,52.419
780,52.453
779,52.486
779,52.537
779,52.569
778,52.603
778,52.637
778,52.67
778,52.703
778,52.736
778,52.771
778,52.803
778,52.836
778,52.87
778,52.903
777,52.937
777,52.97
776,53.003
774,53.037
773,53.071
773,53.104
772,53.137
772,53.17
771,53.203
770,53.237
770,53.27
769,53.304
769,53.338
769,53.371
768,53.404
768,53.438
768,53.471
767,53.504
767,53.537
766,53.571
766,53.605
765,53.638
765,53.671
765,53.704
765,53.737
764,53.771
764,53.804
764,53.837
764,53.871
764,53.905
764,53.938
764,53.971
764,54.005
764,54.038
764,54.071
764,54.104
764,54.139
764,54.171
764,54.205
764,54.238
764,54.505
764,54.622
768,54.689
772,54.722
774,54.755
776,54.789
777,54.839
778,54.889
779,54.972
780,55.005
782,55.04
784,55.073
786,55.106
787,55.139
788,55.173
789,55.206
790,55.239
792,55.272
793,55.306
795,55.339
796,55.372
797,55.407
799,55.439
802,55.472
805,55.506
808,55.539
810,55.572
814,55.606
816,55.639
819,55.673
821,55.706
823,55.739
827,55.772
831,55.806
834,55.84
836,55.873
840,55.906
847,55.939
853,55.973
862,56.007
872,56.04
881,56.073
889,56.106
894,56.14
902,56.173
908,56.206
913,56.24
916,56.274
919,56.306
921,56.34
923,56.373
924,56.408
928,56.441
933,56.473
938,56.507
943,56.541
947,56.573
950,56.607
952,56.641
955,56.674
958,56.707
961,56.741
964,56.774
966,56.807
970,56.841
974,56.874
977,56.908
980,56.941
984,56.974
986,57.009
989,57.041
990,57.074
993,57.107
995,57.141
997,57.175
999,57.207
1002,57.241
1005,57.275
1009,57.307
1011,57.341
1015,57.375
1020,57.407
1026,57.441
1031,57.475
1037,57.508
1045,57.541
1050,57.574
1056,57.608
1063,57.641
1068,57.675
1072,57.709
1074,57.742
1075,57.775
1075,57.809
1076,57.842
1076,57.875
1075,57.909
1074,57.941
1073,57.975
1072,58.009
1072,58.041
1071,58.075
1071,58.109
1071,58.142
1070,58.176
1070,58.209
1070,58.242
1070,58.275
1070,58.309
1070,58.343
1070,58.375
1070,58.409
1070,58.442
1070,58.475
1070,58.509
1070,58.542
1070,58.575
1070,58.609
1070,58.642
1070,58.676
1070,58.709
1070,58.742
1070,58.792
1070,58.843
1070,58.877
1070,58.909
1070,58.943
1070,58.976
1070,59.01
1070,59.043
1070,59.077
1070,59.109
1070,59.143
1070,59.176
1070,59.209
1070,59.243
1070,59.277
1070,59.309
1070,59.343
1070,59.376
1070,59.409
1070,59.443
1070,59.476
1070,59.527
1070,59.56
1070,59.594
1075,59.627
1079,59.66
1084,59.694
1089,59.726
1092,59.76
1094,59.793
1094,59.827
1095,59.86
1095,59.893
1095,59.927
1096,59.961
1095,59.993
1093,60.027
1093,60.061
1092,60.094
1092,60.128
1092,60.161
1096,60.194
1100,60.227
1106,60.26
1110,60.294
1113,60.327
1114,60.361
1115,60.395
1115,60.428
1115,60.461
1115,60.494
1116,60.528
1116,60.561
1116,60.594
1117,60.628
1119,60.661
1121,60.694
1124,60.729
1128,60.761
1132,60.795
1134,60.828
1138,60.861
1143,60.895
1147,60.929
1149,60.961
1151,60.995
1152,61.029
1153,61.062
1154,61.095
1155,61.179
1156,61.211
1158,61.245
1162,61.279
1166,61.311
1170,61.345
1172,61.379
1175,61.412
1178,61.445
1181,61.479
1183,61.512
1186,61.546
1189,61.579
1192,61.612
1196,61.645
1200,61.678
1206,61.713
1212,61.745
1220,61.779
1226,61.813
1232,61.846
1236,61.879
1242,61.912
1247,61.946
1253,61.979
1258,62.012
1261,62.045
1265,62.08
1268,62.113
1272,62.146
1276,62.179
1280,62.212
1282,62.247
1284,62.279
1286,62.313
1289,62.346
1292,62.379
1296,62.413
1299,62.446
1303,62.479
1305,62.513
1306,62.546
1307,62.579
1308,62.613
1309,62.646
1309,62.68
1308,62.73
1307,62.763
1306,62.797
1306,62.83
1305,62.863
1304,62.896
1304,62.93
1304,62.963
1304,62.997
1304,63.03
1304,63.064
1304,63.097
1304,63.13
1304,63.163
1304,63.197
1305,63.247
1306,63.28
1307,63.315
1308,63.348
1309,63.38
1311,63.413
1313,63.447
1316,63.481
1317,63.514
1319,63.547
1320,63.58
1321,63.831
1322,63.881
1323,63.914
1326,63.947
1328,63.981
1330,64.014
1333,64.047
1336,64.081
1338,64.114
1339,64.149
1340,64.181
1340,64.214
1341,64.248
1341,64.281
1341,64.314
1341,64.348
1341,64.381
1341,64.415
1341,64.449
1341,64.482
1342,64.516
1344,64.549
1347,64.581
1350,64.615
1354,64.649
1356,64.682
1359,64.715
1360,64.749
1363,64.782
1364,64.815
1365,64.849
1366,64.882
1366,64.915
1367,64.949
1368,64.982
1369,65.015
1370,65.049
1373,65.082
1376,65.115
1378,65.149
1381,65.182
1382,65.216
1384,65.249
1387,65.282
1389,65.316
1392,65.35
1394,65.382
1396,65.416
1398,65.449
1402,65.483
1404,65.517
1408,65.549
1411,65.583
1415,65.616
1417,65.649
1419,65.683
1420,65.717
1420,65.749
1421,65.783
1422,65.816
1422,65.85
1423,65.883
1424,65.916
1424,65.95
1425,65.983
1426,66.017
1426,66.05
1427,66.083
1427,66.116
1428,66.149
1429,66.183
1429,66.233
1430,66.266
1432,66.3
1434,66.333
1436,66.366
1439,66.401
1441,66.434
1442,66.467
1443,66.5
1443,66.534
1444,66.567
1445,66.6
1446,66.634
1448,66.667
1449,66.7
1450,66.733
1451,66.767
1452,66.834
1456,66.867
1459,66.9
1461,66.934
1462,66.967
1462,67.017
1463,67.051
1464,67.1
1467,67.134
1474,67.168
1482,67.201
1488,67.234
1497,67.267
1505,67.301
1511,67.334
1516,67.367
1521,67.401
1525,67.434
1527,67.468
1529,67.501
1532,67.535
1534,67.569
1536,67.601
1539,67.635
1541,67.668
1543,67.701
1544,67.735
1545,67.769
1543,67.802
1536,67.835
1524,67.869
1511,67.901
1500,67.935
1496,67.969
1493,68.001
1492,68.035
1492,68.069
1492,68.102
1497,68.135
1505,68.169
1510,68.202
1514,68.235
1518,68.269
1522,68.302
1527,68.335
1533,68.369
1541,68.402
1549,68.435
1556,68.469
1563,68.502
1569,68.536
1572,68.569
1576,68.602
1578,68.636
1581,68.669
1583,68.703
1586,68.735
1590,68.769
1594,68.802
1597,68.836
1601,68.87
1603,68.902
1606,68.936
1608,68.969
1611,69.002
1613,69.036
1616,69.069
1620,69.103
1625,69.136
1629,69.169
1634,69.203
1638,69.236
1642,69.27
1644,69.303
1648,69.336
1651,69.37
1653,69.403
1655,69.436
1657,69.47
1660,69.503
1661,69.536
1664,69.571
1667,69.603
1669,69.637
1671,69.67
1672,69.703
1674,69.737
1675,69.77
1677,69.803
1678,69.838
1679,69.87
1679,69.904
1679,69.953
1680,69.987
1680,70.02
1679,70.103
1679,70.137
1680,70.487
1681,70.538
1685,70.572
1688,70.605
1690,70.637
1692,70.671
1693,70.704
1694,70.737
1694,70.771
1695,70.804
1696,70.838
1700,70.871
1704,70.905
1709,70.938
1718,70.971
1725,71.005
1732,71.038
1738,71.071
1740,71.105
1743,71.138
1744,71.188
1745,71.339
1744,71.421
1743,71.455
1740,71.489
1739,71.522
1738,71.555
1737,71.59
1738,71.805
1739,71.855
1740,71.889
1741,71.922
1742,71.972
1743,72.055
1742,72.256
1742,72.373
1741,72.406
1741,72.439
1741,72.473
1741,72.507
1741,72.54
1741,72.573
1741,72.623
1741,72.673
1741,72.807
1741,72.891
1741,72.923
1741,72.956
1741,72.99
1741,73.023
1741,73.056
1741,73.09
1741,73.123
1741,73.157
1741,73.19
1741,73.223
1741,73.257
1741,73.29
1741,73.323
1741,73.358
1741,73.39
1741,73.674
1741,73.941
1741,74.007
1741,74.041
1741,74.091
1741,74.125
1741,74.158
1741,74.191
1741,74.224
1741,74.259
1741,74.291
1741,74.326
1741,74.359
1741,74.391
1741,74.424
1741,74.459
1741,74.492
1741,74.525
1741,74.559
1741,74.592
1741,74.625
1741,74.659
1741,74.692
1741,74.725
1741,74.759
1741,74.791
1741,74.825
1741,74.859
1741,74.925
1741,75.109
1741,75.159
1741,75.192
1741,75.225
1741,75.259
1741,75.292
1741,75.325
1741,75.359
1741,75.392
1741,75.425
1741,75.459
1741,75.543
1743,75.727
1746,75.759
1747,75.793
1748,75.826
1749,75.86
1750,75.926
1750,76.311
1750,76.376
1750,76.426
1750,76.527
1750,76.577
1750,76.611
1750,76.643
1750,76.677
1750,76.71
1750,76.744
1750,76.777
1750,76.81
1750,76.844
1750,76.877
1750,76.91
1750,76.96
1750,76.994
1750,77.027
1750,77.06
1750,77.094
1750,77.128
1750,77.161
1750,77.194
1750,77.227
1750,77.261
1750,77.293
1750,77.327
1750,77.361
1750,77.394
1750,77.428
1750,77.461
1750,77.494
1750,77.528
1750,77.561
1750,77.595
1750,77.628
1750,77.661
1750,77.695
1750,77.728
1750,77.761
1750,77.795
1750,77.829
1750,77.861
1750,77.895
1750,77.929
1750,77.962
1750,77.995
1750,78.029
1750,78.061
1750,78.096
1750,78.128
1750,78.161
1750,78.195
1750,78.229
1750,78.262
1750,78.295
1750,78.329
1750,78.362
1750,78.395
1750,78.429
1750,78.462
1750,78.495
1750,78.529
1750,78.562
1750,78.595
1750,78.629
1750,78.662
1750,78.697
1750,78.729
1754,78.762
1758,78.796
1762,78.83
1764,78.862
1765,78.896
1766,78.929
1766,78.963
1766,79.012
1767,79.046
1767,79.079
1767,79.129
1767,79.213
1766,79.247
1765,79.279
1763,79.313
1762,79.346
1761,79.38
1761,79.413
1760,79.446
1760,79.48
1760,79.513
1760,79.546
1760,79.58
1760,79.613
1761,79.647
1761,79.68
1761,79.713
1761,79.747
1761,79.78
1761,79.814
1761,79.847
1761,79.88
1761,79.914
1761,79.947
1761,79.98
1761,80.013
1761,80.047
1761,80.08
1761,80.113
1761,80.147
1761,80.181
1761,80.214
1758,80.247
1757,80.28
1755,80.315
1754,80.348
1754,80.38
1753,80.414
1753,80.447
1753,80.481
1753,80.531
1753,80.564
1753,80.598
1753,80.632
1753,80.664
1753,80.731
1754,80.814
1755,80.864
1756,80.981
1756,81.014
1756,81.065
1756,81.116
1756,81.149
1756,81.181
1756,81.231
1757,81.265
1757,81.348
1757,81.449
1757,81.499
1757,81.549
1757,81.615
1757,81.716
1757,81.799
1757,81.95
1757,81.999
1757,82.066
1757,82.149
1757,82.249
1757,82.349
1757,82.466
1757,82.516
1757,82.549
1757,82.583
1757,82.616
1757,82.717
1756,82.917
1751,82.95
1747,82.983
1745,83.016
1744,83.05
1744,83.083
1743,83.117
1742,83.15
1742,83.183
1742,83.217
1742,83.251
1742,83.283
1742,83.317
1742,83.351
1743,83.383
1743,83.418
1744,83.451
1744,83.484
1744,83.517
1744,83.551
1744,83.584
1745,83.618
1745,83.651
1745,83.684
1745,83.734
1745,83.768
1744,83.801
1744,83.835
1744,83.868
1744,83.901
1744,83.934
1743,83.967
1743,84.001
1742,84.035
1741,84.085
1741,84.119
1741,84.152
1740,84.184
1739,84.218
1738,84.252
1736,84.285
1735,84.318
1733,84.351
1732,84.385
1730,84.418
1728,84.451
1726,84.485
1725,84.519
1724,84.552
1723,84.585
1723,84.619
1723,84.651
1722,84.685
1722,84.719
1722,84.753
1722,84.785
1722,84.819
1722,84.852
1722,84.885
1722,84.919
1722,84.952
1722,85.002
1722,85.036
1723,85.069
1723,85.102
1723,85.136
1723,85.169
1723,85.202
1723,85.236
1723,85.303
1723,85.353
1724,85.402
1724,85.436
1724,85.469
1724,85.503
1724,85.536
1724,85.569
1724,85.603
1724,85.636
1724,85.669
1724,85.703
1724,85.754
1724,85.802
1724,85.836
1724,85.87
1726,85.903
1729,85.936
1731,85.97
1733,86.003
1733,86.037
1734,86.07
1734,86.103
1735,86.136
1736,86.17
1736,86.203
1737,86.237
1738,86.27
1738,86.303
1739,86.337
1740,86.37
1741,86.403
1743,86.437
1744,86.47
1747,86.503
1748,86.536
1752,86.57
1755,86.603
1757,86.637
1760,86.671
1762,86.705
1763,86.737
1764,86.77
1764,86.804
1765,86.837
1765,86.871
1766,86.904
1767,86.937
1768,86.97
1769,87.004
1770,87.037
1771,87.071
1772,87.104
1774,87.137
1777,87.171
1778,87.204
1779,87.238
1779,87.271
1780,87.304
1780,87.337
1780,87.371
1780,87.405
1781,87.438
1781,87.471
1782,87.504
1782,87.538
1782,87.572
1783,87.605
1783,87.638
1783,87.671
1783,87.705
1783,87.739
1783,87.772
1783,87.805
1783,87.839
1783,87.871
1783,87.905
1783,87.938
1783,87.971
1783,88.005
1783,88.039
1783,88.072
1783,88.105
1783,88.139
1783,88.172
1783,88.205
1783,88.239
1783,88.272
1783,88.305
1783,88.339
1783,88.372
1783,88.405
1783,88.439
1783,88.473
1783,88.505
1783,88.54
1783,88.572
1783,88.606
1783,88.639
1783,88.672
1783,88.705
1783,88.739
1783,88.772
1783,88.805
1783,88.839
1783,88.872
1783,88.906
1783,88.939
1783,88.972
1783,89.006
1783,89.039
1783,89.072
1783,89.106
1783,89.14
1783,89.172
1783,89.206
1783,89.24
1783,89.273
1783,89.306
1783,89.34
1783,89.373
1783,89.407
1783,89.439
1783,89.457
