x,Time
483,32.966
485,33.0
486,33.033
488,33.067
489,33.1
491,33.133
492,33.167
493,33.201
494,33.233
495,33.267
495,33.3
496,33.334
498,33.367
499,33.418
500,33.45
501,33.484
502,33.517
504,33.55
506,33.584
508,33.618
510,33.651
511,33.684
512,33.718
514,33.751
515,33.784
516,33.817
518,33.851
519,33.884
520,33.917
522,33.951
524,33.984
525,34.018
527,34.051
528,34.085
529,34.118
530,34.151
531,34.185
533,34.218
534,34.251
535,34.301
536,34.335
537,34.368
539,34.402
540,34.435
541,34.468
542,34.568
545,46.681
548,46.714
551,46.747
554,46.78
557,46.814
559,46.847
561,46.881
564,46.914
566,46.947
569,46.98
571,47.015
572,47.047
574,47.081
576,47.115
578,47.148
579,47.181
581,47.215
582,47.248
583,47.281
585,47.315
586,47.348
587,47.381
588,47.415
589,47.448
589,48.416
589,48.45
589,48.483
589,48.516
589,48.549
591,48.583
592,48.617
593,48.649
595,48.684
596,48.716
599,48.75
601,48.783
603,48.817
606,48.85
608,48.883
611,48.917
614,48.95
618,48.983
621,49.016
624,49.05
626,49.083
629,49.116
633,49.15
636,49.184
639,49.216
641,49.25
644,49.284
646,49.317
649,49.351
652,49.384
654,49.418
656,49.45
658,49.483
660,49.517
662,49.55
663,49.584
665,49.617
668,49.65
671,49.684
674,49.717
677,49.75
679,49.783
681,49.818
684,49.85
687,49.884
689,49.917
691,49.951
693,49.984
694,50.018
695,50.051
696,50.084
697,50.118
698,50.151
699,50.184
701,50.218
704,50.252
706,50.285
708,50.317
710,50.351
711,50.385
713,50.419
714,50.452
716,50.485
717,50.518
719,50.552
721,50.584
722,50.618
725,50.652
727,50.685
728,50.718
730,50.751
732,50.785
733,50.818
734,50.851
736,50.885
738,50.918
740,50.952
741,50.985
743,51.018
745,51.052
746,51.085
747,51.119
748,51.152
748,51.185
749,51.219
750,51.252
751,51.285
752,51.352
753,51.685
753,68.802
753,68.836
753,68.87
753,68.902
753,68.936
753,68.97
753,69.003
753,69.036
753,69.07
753,69.103
753,69.153
753,69.186
754,69.22
755,69.253
756,69.286
757,69.32
758,69.353
759,69.387
761,69.42
762,69.453
764,69.487
765,69.52
766,69.553
766,69.587
767,69.62
767,69.653
765,69.686
759,69.721
752,69.753
749,69.787
746,69.82
745,69.853
743,69.887
741,69.92
738,69.955
736,69.987
735,70.021
734,70.054
733,70.137
732,70.254
731,70.354
731,70.388
730,70.421
730,70.454
730,70.488
730,70.521
729,70.554
729,70.587
729,70.655
729,70.704
729,70.738
729,70.771
729,70.805
728,70.838
727,70.871
726,70.905
725,70.938
725,70.972
724,71.005
724,71.038
724,71.072
723,71.105
723,71.138
722,71.171
720,71.205
719,71.238
718,71.271
715,71.305
711,71.338
705,71.372
702,71.405
699,71.438
696,71.472
695,71.505
693,71.538
691,71.572
690,71.605
690,71.638
689,71.672
689,71.989
689,72.022
688,72.056
687,72.09
687,72.122
686,72.156
686,72.189
686,72.223
685,72.256
685,72.29
685,72.322
685,72.356
685,72.39
685,72.423
685,72.456
685,72.489
685,72.523
685,72.556
685,72.59
685,72.623
685,72.656
685,72.69
684,72.724
683,72.757
682,72.79
681,72.823
680,72.856
679,72.89
677,72.923
675,72.957
673,72.99
671,73.023
669,73.057
668,73.09
667,73.124
666,73.157
666,73.19
665,73.223
665,73.257
665,73.29
664,73.323
662,73.357
660,73.39
658,73.424
654,73.457
650,73.49
647,73.524
645,73.557
644,73.59
642,73.624
641,73.657
640,73.691
639,73.724
638,73.757
636,73.791
635,73.825
633,73.857
632,73.891
630,73.924
629,73.958
628,73.991
627,74.024
625,74.058
624,74.092
621,74.125
617,74.158
614,74.191
611,74.225
610,74.258
608,74.291
606,74.325
605,74.358
603,74.391
601,74.425
599,74.458
596,74.491
593,74.525
590,74.558
587,74.591
583,74.625
580,74.659
577,74.692
573,74.725
571,74.758
568,74.792
564,74.825
561,74.858
556,74.892
552,74.926
548,74.958
542,74.992
539,75.025
535,75.059
532,75.092
529,75.126
525,75.159
522,75.192
520,75.226
518,75.259
517,75.292
515,75.326
513,75.359
512,75.392
511,75.426
509,75.46
507,75.493
506,75.526
505,75.56
504,75.593
503,75.626
502,75.66
501,75.693
501,75.726
500,75.76
499,75.793
498,75.826
497,75.876
496,75.91
495,75.943
493,75.976
491,76.01
489,76.044
487,76.076
486,76.11
485,76.143
483,76.176
482,76.228
481,76.26
480,76.294
479,76.36
478,76.478
478,76.56
477,76.594
476,76.627
475,76.66
474,76.694
473,76.727
472,76.76
472,76.794
471,76.827
470,76.86
470,76.894
469,76.927
468,76.96
467,76.994
467,77.027
466,77.061
465,77.095
464,77.128
463,77.161
462,77.194
461,77.227
461,77.261
460,77.294
459,77.328
459,77.361
458,77.395
457,77.428
455,77.461
453,77.494
451,77.528
448,77.561
446,77.595
444,77.628
442,77.661
439,77.695
437,77.728
435,77.762
433,77.795
432,77.828
431,77.861
430,77.911
429,78.045
429,78.095
429,78.128
428,78.162
428,78.195
428,78.228
427,78.262
426,78.312
426,78.345
425,78.38
425,78.462
424,78.495
424,78.529
423,78.562
422,78.613
422,78.696
421,78.729
421,78.796
421,78.83
420,78.862
420,78.896
420,78.93
420,78.962
419,78.997
419,79.03
419,79.063
419,79.096
419,79.13
419,79.163
419,79.196
419,79.246
419,79.296
419,79.33
419,79.363
419,79.396
419,79.431
419,79.463
419,79.496
419,79.53
419,79.563
419,79.596
418,79.63
418,79.663
418,79.697
418,79.73
417,79.764
417,79.797
416,79.847
415,79.897
414,79.93
413,79.963
412,79.997
410,80.03
409,80.064
408,80.097
407,80.13
406,80.164
405,80.197
404,80.23
403,80.264
402,80.297
401,80.331
400,80.364
399,80.398
398,80.448
397,80.514
396,80.581
396,80.614
395,80.648
395,80.681
395,80.714
395,80.748
394,80.781
394,80.815
394,80.848
393,80.881
393,80.931
392,80.965
392,80.998
391,81.031
390,81.065
390,81.098
389,81.131
389,81.181
388,81.215
387,81.265
387,81.298
386,81.332
385,81.365
385,81.398
384,81.432
383,81.465
382,81.498
382,81.532
381,81.565
380,81.599
379,81.632
379,81.665
378,81.698
378,81.732
377,81.765
377,81.799
377,81.832
377,81.865
376,81.899
376,81.932
376,81.966
375,81.999
375,82.032
374,82.066
374,82.099
373,82.132
372,82.166
371,82.2
370,82.232
369,82.266
368,82.3
366,82.332
365,82.366
364,82.4
363,82.433
362,82.466
361,82.5
360,82.534
359,82.566
358,82.6
357,82.633
356,82.666
354,82.7
353,82.733
351,82.767
348,82.8
345,82.833
342,82.866
339,82.9
337,82.933
333,82.966
329,83.0
326,83.033
324,83.067
322,83.1
320,83.133
319,83.167
318,83.2
317,83.233
316,83.267
315,83.368
315,83.451
315,83.484
315,83.518
315,83.551
315,83.585
315,83.617
315,83.65
315,83.684
315,83.718
315,83.751
315,83.784
315,83.817
315,83.851
315,83.885
315,83.918
314,83.951
313,83.984
311,84.018
310,84.051
308,84.084
307,84.118
306,84.151
305,84.185
304,84.218
304,84.252
303,84.285
302,84.319
301,84.351
300,84.385
299,84.418
297,84.453
296,84.485
294,84.518
292,84.552
291,84.585
290,84.618
288,84.651
287,84.685
286,84.718
285,84.752
284,84.785
283,84.818
283,84.852
282,84.885
282,84.918
281,84.952
281,84.985
281,85.019
280,85.052
280,85.085
279,85.119
278,85.153
277,85.186
276,85.219
275,85.252
273,85.285
272,85.319
271,85.352
271,85.386
270,85.419
269,85.452
269,85.486
268,85.52
268,85.553
268,85.586
267,85.62
267,85.652
267,85.786
267,85.82
266,85.92
265,86.387
265,86.453
265,86.487
265,86.52
265,86.553
265,86.587
265,86.62
265,86.72
267,86.755
267,86.988
268,87.288
270,87.321
272,87.355
273,87.388
274,87.455
275,87.538
276,87.572
277,87.605
278,87.638
279,87.672
279,87.905
279,87.939
280,87.972
280,88.005
281,88.038
283,88.073
284,88.106
285,88.139
286,88.172
287,88.205
288,88.239
288,88.272
289,88.305
290,88.339
292,88.372
295,88.406
298,88.439
302,88.473
304,88.506
307,88.54
309,88.572
312,88.606
315,88.639
317,88.672
318,88.706
319,88.739
321,88.772
321,88.806
322,88.84
322,88.873
322,88.906
323,88.94
323,88.972
323,89.006
323,89.04
323,89.073
323,89.107
323,89.14
323,89.173
323,89.206
324,89.274
325,89.306
328,89.34
332,89.373
335,89.407
337,89.44
339,89.474
341,89.507
342,89.54
344,89.573
347,89.606
349,89.641
351,89.674
352,89.707
353,89.74
354,89.774
355,89.807
356,89.84
356,89.873
357,89.907
358,89.94
359,89.974
359,90.007
360,90.091
361,90.225
361,90.257
362,90.29
364,90.324
366,90.357
368,90.391
370,90.425
371,90.458
372,90.491
373,90.525
374,90.558
375,90.591
376,90.625
377,90.658
378,90.691
378,90.724
379,90.758
379,90.791
379,90.825
380,90.858
380,90.891
382,90.925
385,90.959
387,90.992
390,91.025
392,91.058
394,91.092
395,91.125
397,91.159
398,91.191
399,91.225
401,91.259
403,91.292
405,91.325
406,91.36
407,91.392
408,91.425
409,91.459
410,91.492
412,91.526
413,91.559
415,91.592
418,91.626
420,91.659
422,91.692
424,91.726
425,91.776
425,91.843
424,91.876
424,91.926
424,91.992
424,92.076
424,92.11
424,92.142
424,92.192
427,92.226
429,92.26
431,92.292
435,92.326
437,92.36
440,92.393
442,92.426
444,92.46
445,92.51
446,92.56
446,92.61
447,92.643
448,92.71
448,92.743
449,92.776
449,92.81
451,92.843
452,92.876
453,92.91
454,92.96
454,92.993
455,93.043
455,93.127
456,93.177
457,93.21
459,93.244
462,93.277
465,93.31
467,93.343
470,93.377
474,93.41
477,93.444
480,93.477
482,93.511
485,93.544
488,93.578
491,93.61
496,93.644
498,93.678
501,93.711
503,93.744
506,93.778
508,93.811
510,93.845
512,93.878
513,93.912
514,93.944
515,93.977
516,94.011
517,94.044
517,94.112
518,94.144
518,94.245
518,94.278
518,96.63
518,96.664
518,96.713
518,96.78
518,96.814
518,96.847
518,96.88
518,96.914
518,96.947
518,96.997
518,97.031
518,97.065
518,97.098
518,97.131
518,97.165
518,97.198
518,97.231
518,97.265
518,97.298
518,97.331
518,97.481
518,97.548
518,97.665
518,97.698
518,97.732
518,97.765
518,97.799
518,97.865
520,97.932
521,97.965
522,97.998
523,98.032
524,98.115
525,98.149
526,98.182
527,98.216
528,98.282
528,98.45
528,98.482
528,98.516
528,98.549
528,98.582
528,98.615
528,98.649
528,98.683
528,98.716
528,98.75
528,98.782
528,98.816
528,98.85
528,98.883
528,98.916
528,98.982
528,99.083
528,99.116
528,99.15
528,99.183
528,99.25
528,99.3
528,99.333
528,99.366
528,99.4
528,99.433
528,99.567
528,99.6
528,99.633
528,100.034
528,100.067
528,100.1
528,100.134
528,100.167
528,100.2
528,100.317
528,100.484
528,100.534
528,100.618
528,100.935
529,101.151
530,101.185
531,101.218
532,101.251
533,101.302
534,101.385
535,101.418
536,101.452
537,101.485
538,101.519
539,101.552
539,101.952
539,101.985
539,102.02
539,102.053
539,102.086
539,102.153
539,102.336
539,102.436
539,102.47
539,102.503
539,102.536
539,102.57
538,102.603
538,102.636
538,102.67
538,102.703
537,102.736
536,102.77
533,102.803
530,102.836
528,102.87
526,102.903
524,102.937
522,102.97
521,103.003
520,103.037
519,103.07
519,103.104
518,103.137
518,103.17
517,103.203
517,103.237
517,103.337
516,103.37
515,103.404
512,103.437
510,103.47
508,103.504
507,103.537
506,103.57
505,103.604
504,103.638
503,103.671
502,103.704
501,103.738
501,103.772
501,103.804
501,103.837
500,103.871
500,103.905
500,103.937
500,103.971
499,104.004
496,104.038
491,104.071
489,104.104
486,104.138
484,104.171
480,104.205
477,104.238
475,104.271
474,104.304
474,104.338
473,104.371
472,104.455
471,104.588
470,104.655
469,104.688
468,104.739
467,104.822
466,105.039
465,105.105
464,105.139
463,105.172
462,105.239
461,105.339
460,105.372
459,105.405
458,105.456
457,105.49
456,105.522
455,105.572
454,105.64
454,105.672
454,105.707
453,105.74
453,105.773
453,105.806
453,105.856
453,105.89
453,105.923
453,105.956
453,105.99
453,106.056
453,106.29
453,106.407
453,106.49
453,106.523
453,106.557
453,106.607
453,106.657
453,106.69
453,107.158
453,107.191
453,107.224
453,107.257
453,107.291
453,107.324
453,107.358
453,107.424
453,107.458
453,107.491
453,107.525
453,107.558
453,107.591
453,107.625
453,107.658
453,107.691
453,107.758
453,107.808
453,107.842
453,107.876
453,107.909
453,107.942
456,107.975
457,108.009
458,108.042
459,108.075
460,108.108
461,108.175
462,108.208
463,108.258
464,108.292
465,108.325
466,108.359
467,108.392
468,108.459
469,108.559
470,108.692
470,108.726
470,108.759
470,108.793
470,108.826
470,108.859
470,108.893
470,108.926
470,109.01
470,109.11
471,109.143
472,109.176
472,109.21
474,109.243
475,109.276
476,109.31
477,109.343
477,109.376
478,109.41
479,109.443
480,109.476
481,109.51
482,109.543
483,109.577
484,109.61
486,109.643
487,109.676
489,109.71
489,109.745
490,109.777
491,109.811
491,109.843
492,109.894
492,109.927
492,109.993
492,110.027
492,110.144
492,110.177
492,110.211
492,110.244
492,110.277
492,110.31
494,110.377
496,110.411
497,110.445
498,110.477
499,110.511
500,110.544
501,110.577
502,110.611
503,110.644
504,110.677
505,110.711
506,110.744
506,110.777
507,110.812
507,110.845
508,110.878
508,110.911
508,110.944
509,110.978
509,111.011
509,111.045
510,111.078
510,111.111
510,111.145
510,111.211
510,111.328
511,111.361
511,111.395
512,111.428
512,111.462
513,111.495
513,111.528
513,111.562
514,111.595
515,111.645
515,111.678
516,111.712
517,111.762
518,111.795
520,111.829
521,111.862
523,111.895
524,111.929
526,111.962
527,111.996
528,112.029
529,112.062
530,112.095
531,112.129
532,112.162
532,112.196
533,112.228
533,112.262
533,112.296
533,112.33
533,112.362
533,112.396
533,112.43
533,112.463
533,112.496
533,112.53
533,112.563
533,112.596
533,112.63
533,112.663
533,112.713
533,112.746
533,112.78
536,112.83
538,112.863
540,112.896
542,112.93
543,112.963
544,112.996
545,113.03
546,113.063
547,113.096
548,113.13
549,113.163
551,113.197
552,113.23
553,113.28
554,113.313
555,113.347
557,113.38
557,113.413
558,113.447
559,113.48
560,113.514
560,113.547
561,113.58
561,113.614
562,113.648
562,113.697
563,113.73
564,113.847
564,113.997
564,114.114
564,114.148
564,114.182
564,114.215
564,114.248
564,114.281
564,114.366
564,114.398
564,114.431
564,114.465
564,114.498
564,114.549
564,114.665
564,114.749
564,114.782
564,114.815
564,114.848
564,114.916
565,115.015
566,115.049
567,115.083
568,115.115
570,115.149
571,115.182
572,115.216
573,115.249
574,115.282
575,115.315
576,115.348
577,115.415
578,119.137
579,119.17
580,119.203
582,119.236
586,119.27
588,119.303
589,119.337
591,119.37
592,119.404
593,119.437
594,119.47
596,119.504
597,119.537
598,119.57
599,119.603
601,119.637
603,119.67
604,119.704
606,119.737
607,119.77
608,119.804
610,119.837
611,119.871
612,119.904
613,119.937
614,119.971
615,120.004
616,120.037
616,120.07
616,120.104
617,120.137
618,120.171
618,120.204
619,120.237
619,120.271
620,120.32
620,120.388
621,120.438
621,120.471
622,120.504
624,120.538
626,120.571
629,120.604
634,120.638
638,120.672
642,120.704
645,120.739
647,120.772
649,120.805
650,120.839
651,120.871
653,120.906
655,120.939
656,120.972
657,121.005
659,121.039
660,121.072
661,121.105
661,121.138
661,121.172
661,121.205
662,121.238
662,121.272
662,121.305
663,121.338
664,121.372
665,121.406
666,121.438
668,121.473
671,121.505
673,121.539
676,121.572
678,121.605
679,121.639
680,121.672
681,121.705
682,121.738
683,121.773
684,121.806
685,121.839
686,121.872
687,121.907
688,121.94
689,121.972
691,122.006
692,122.039
693,122.072
694,122.106
695,122.139
697,122.172
698,122.206
700,122.24
702,122.273
703,122.307
705,122.34
706,122.373
708,122.407
710,122.44
711,122.473
713,122.506
714,122.54
715,122.573
716,122.623
716,122.656
717,122.69
718,122.723
718,122.756
720,122.791
721,122.823
722,122.857
723,122.89
724,122.923
726,122.956
727,122.99
728,123.023
730,123.057
731,123.09
732,123.123
733,123.157
734,123.19
735,123.224
736,123.257
737,123.291
738,123.323
739,123.357
739,123.39
740,123.423
741,123.457
742,123.491
743,123.525
744,123.557
745,123.591
746,123.624
747,123.657
749,123.691
751,123.724
752,123.758
754,123.79
755,123.825
757,123.859
759,123.891
761,123.925
763,123.958
766,123.991
767,124.025
769,124.057
770,124.091
771,124.124
772,124.158
774,124.191
775,124.225
776,124.275
777,124.308
779,124.342
780,124.375
782,124.408
783,124.442
785,124.475
787,124.508
788,124.542
789,124.575
790,124.625
791,124.659
792,124.691
793,124.725
794,124.759
795,124.791
796,124.842
796,124.876
797,124.91
798,124.942
799,124.976
800,125.01
801,125.042
802,125.076
804,125.11
805,125.142
806,125.175
807,125.209
808,125.242
809,125.292
810,125.326
811,125.359
812,125.409
813,125.442
814,125.476
815,125.527
816,125.593
816,125.66
816,125.692
817,125.726
817,125.76
818,125.81
819,125.859
820,125.893
821,125.926
822,125.96
823,125.993
824,126.043
825,126.093
826,126.193
827,126.31
827,126.877
827,126.911
827,126.944
827,126.977
827,127.01
827,127.044
827,127.077
827,127.111
827,127.161
827,127.228
827,127.261
827,127.295
827,127.345
827,127.428
824,127.494
821,127.528
819,127.561
818,127.594
816,127.628
815,127.711
816,127.861
818,127.895
820,127.928
821,127.961
822,127.995
823,128.028
824,128.078
825,128.111
827,128.145
828,128.178
829,128.212
830,128.262
831,128.296
831,128.328
832,128.362
833,128.395
833,128.428
833,128.462
833,128.512
834,128.546
834,128.596
835,128.662
835,128.729
836,128.762
837,128.812
838,128.862
838,128.896
839,128.929
840,128.996
841,129.046
842,129.096
843,129.13
844,129.164
845,129.23
845,129.263
845,129.296
845,129.33
845,129.363
845,129.413
845,129.463
845,129.496
845,129.53
845,129.563
845,129.596
845,129.63
845,129.663
845,129.696
846,129.746
846,129.78
847,129.813
848,129.847
849,129.88
850,129.913
851,129.964
852,130.047
853,130.08
853,130.113
854,130.147
855,130.264
856,130.547
857,130.614
857,130.647
858,130.681
858,130.714
859,130.748
860,130.781
861,130.814
862,130.848
863,130.881
864,130.915
864,130.948
865,130.981
865,131.015
866,131.048
866,131.081
867,131.115
867,131.148
868,131.181
868,131.215
869,131.248
869,131.281
869,131.315
870,131.348
870,131.382
871,131.415
871,131.465
872,131.498
873,131.582
873,131.615
874,131.666
875,131.782
876,132.049
876,138.105
876,138.139
876,138.172
876,138.205
876,138.239
876,138.272
876,138.305
876,138.339
876,138.372
876,138.422
876,138.456
876,138.488
876,138.522
876,138.556
876,138.588
876,138.706
876,138.79
876,138.823
876,139.24
876,139.274
876,139.307
876,139.34
876,139.757
876,139.857
879,140.508
883,140.541
887,140.574
889,140.608
890,140.641
892,140.675
893,140.758
894,140.858
895,140.892
898,140.924
901,140.958
904,140.992
908,141.025
911,141.058
913,141.092
916,141.126
918,141.158
920,141.192
922,141.225
923,141.258
924,141.291
925,141.342
925,141.526
925,141.559
925,141.592
924,141.626
918,141.659
914,141.693
913,141.726
911,141.758
911,141.826
910,141.86
910,141.96
910,141.993
910,142.026
910,142.06
910,142.093
910,142.126
910,142.16
910,142.226
910,142.31
910,142.36
910,142.393
910,142.443
910,142.476
910,142.51
910,142.543
911,142.576
911,142.61
911,142.644
912,142.677
913,142.71
914,142.743
915,142.777
916,142.81
917,142.843
918,142.877
918,142.91
919,142.944
920,142.977
920,143.011
921,143.044
922,143.077
922,143.11
922,143.144
923,143.178
923,143.21
923,143.243
924,143.277
924,143.31
924,143.36
925,143.428
925,143.461
925,143.511
926,143.544
926,143.577
926,143.61
927,143.644
928,143.694
929,143.727
931,143.761
933,143.794
