y,Time
0,0.0
0,5.338
0,5.372
0,5.405
0,5.439
0,5.472
0,5.505
0,5.538
0,5.572
0,5.605
0,5.639
0,5.672
0,5.705
0,5.739
0,5.773
0,5.806
0,5.839
0,5.872
0,5.906
0,5.939
0,5.973
0,6.006
0,6.039
0,6.072
0,6.106
0,6.139
0,6.172
0,6.206
0,6.24
0,6.272
0,6.306
0,6.339
0,6.373
0,6.406
0,6.44
0,6.473
0,6.507
0,6.54
0,6.573
0,6.606
0,6.639
0,6.673
0,6.706
0,6.74
0,6.773
0,6.823
0,6.907
0,7.857
0,7.975
0,9.76
0,11.561
0,11.628
0,11.661
0,11.694
0,11.744
0,11.812
0,12.061
0,12.111
0,12.162
0,12.195
0,12.229
0,12.262
0,12.295
0,12.328
0,12.362
0,12.396
0,12.429
0,12.462
0,12.496
0,12.529
0,12.562
0,12.596
0,12.629
0,12.662
0,12.696
0,12.729
0,12.763
0,12.796
0,12.829
0,12.863
0,12.896
0,12.929
0,12.963
0,12.996
0,13.029
0,13.063
0,13.096
0,13.129
0,13.163
0,13.196
0,13.229
0,13.263
0,13.297
0,13.329
0,13.363
0,13.397
0,13.43
0,13.463
0,13.497
0,13.53
0,13.563
0,13.597
0,13.63
0,13.663
0,13.697
0,13.73
0,13.763
0,13.797
0,13.847
0,13.88
0,13.914
0,13.947
0,13.98
0,14.014
0,14.047
0,14.08
0,14.114
0,14.147
0,14.181
0,14.214
0,14.247
0,14.28
0,14.314
0,14.347
0,14.38
0,14.414
0,14.464
0,14.531
0,14.631
0,14.764
0,14.865
0,14.915
0,14.948
0,14.981
0,15.015
0,15.048
0,15.082
0,15.115
0,15.148
0,15.182
0,15.231
0,15.348
0,15.415
0,15.466
0,15.532
0,15.582
0,15.665
0,15.749
0,15.799
0,15.865
8,15.899
20,15.932
27,15.965
32,15.999
37,16.032
39,16.066
42,16.099
43,16.133
44,16.166
45,16.199
46,16.233
47,16.349
47,16.383
47,16.449
47,16.5
47,16.533
47,16.567
47,16.6
47,16.633
47,16.667
47,16.7
47,16.733
47,16.767
47,16.817
47,16.85
47,16.883
47,16.917
47,16.95
46,16.983
46,17.017
45,17.05
44,17.083
43,17.117
42,17.15
41,17.184
41,17.217
41,17.25
40,17.284
40,17.317
40,17.35
40,17.384
40,17.417
40,17.45
40,17.484
40,17.517
40,17.551
40,17.584
40,17.617
39,17.65
39,17.684
39,17.717
39,17.751
39,17.784
39,17.818
39,17.851
39,17.884
39,17.917
40,17.951
40,17.984
40,18.017
41,18.051
41,18.084
41,18.118
41,18.151
42,18.184
42,18.218
43,18.251
44,18.285
45,18.318
46,18.351
47,18.384
48,18.418
49,18.452
50,18.485
51,18.518
52,18.552
53,18.585
54,18.618
54,18.652
55,18.685
55,18.719
55,18.753
56,18.785
56,18.819
56,18.852
56,18.885
56,18.919
57,18.952
58,18.985
59,19.019
60,19.052
62,19.085
64,19.119
65,19.152
67,19.186
69,19.219
71,19.252
74,19.285
76,19.319
79,19.353
81,19.385
82,19.419
83,19.452
83,19.486
84,19.519
84,19.553
84,19.586
85,19.619
85,19.652
85,19.686
85,19.719
85,19.753
85,19.786
85,19.836
85,19.919
88,20.153
89,20.22
90,20.303
91,20.337
98,20.37
104,20.403
107,20.437
108,20.47
109,20.57
108,20.604
107,20.687
106,20.737
105,20.787
105,20.821
105,20.871
104,20.904
104,20.937
104,20.971
104,21.004
104,21.037
104,21.071
104,21.121
104,21.237
104,21.271
104,21.304
104,21.338
104,21.371
104,21.404
105,21.438
105,21.471
105,21.505
106,21.538
106,21.572
106,21.604
106,21.638
106,21.672
106,21.705
106,21.738
106,21.772
106,21.805
106,21.839
106,21.872
106,21.905
106,21.939
106,21.972
105,22.005
105,22.039
105,22.072
105,22.105
105,22.138
105,22.172
105,22.205
105,22.238
105,22.272
105,22.305
106,22.338
106,22.372
106,22.405
106,22.439
106,22.472
107,22.506
107,22.539
107,22.572
107,22.606
107,22.639
107,22.673
107,22.706
107,22.739
107,22.772
107,22.806
107,22.839
108,22.873
108,22.906
108,22.939
108,22.973
108,23.007
109,23.039
109,23.073
111,23.107
112,23.139
113,23.173
114,23.207
116,23.239
117,23.273
118,23.323
119,23.357
120,23.423
120,23.457
121,23.49
121,23.523
122,23.557
122,23.59
123,23.623
124,23.657
124,23.69
124,23.723
124,23.757
124,23.791
124,23.824
124,23.857
124,23.89
124,23.923
124,23.957
124,23.99
125,24.024
125,24.057
126,24.091
128,24.123
130,24.157
131,24.191
132,24.224
133,24.257
133,24.291
134,24.324
135,24.357
135,24.391
135,24.424
136,24.458
136,24.492
136,24.524
137,24.558
137,24.591
137,24.624
138,24.658
138,24.692
138,24.724
138,24.758
138,24.791
139,24.825
139,24.858
139,24.892
139,24.925
140,24.958
140,24.992
141,25.025
141,25.058
142,25.092
144,25.125
146,25.158
148,25.191
151,25.225
153,25.258
155,25.292
157,25.325
158,25.358
160,25.392
161,25.425
161,25.459
162,25.492
163,25.525
163,25.558
164,25.592
164,25.625
164,25.66
164,25.692
164,25.725
164,25.758
164,25.792
164,25.825
164,25.859
164,25.892
164,25.925
164,25.959
164,25.992
164,26.025
164,26.059
164,26.093
164,26.126
164,26.16
164,26.193
167,26.226
170,26.259
172,26.293
174,26.326
176,26.359
178,26.393
179,26.427
181,26.46
182,26.493
182,26.527
183,26.559
183,26.593
184,26.627
185,26.66
185,26.693
185,26.727
186,26.761
186,26.794
186,26.827
187,26.861
187,26.893
187,26.927
187,26.96
187,26.994
187,27.027
187,27.06
188,27.093
188,27.127
188,27.16
189,27.193
189,27.227
190,27.261
191,27.293
192,27.327
192,27.361
193,27.394
193,27.427
194,27.461
195,27.494
195,27.527
196,27.561
197,27.594
198,27.627
200,27.661
201,27.694
203,27.727
206,27.761
209,27.794
212,27.828
216,27.861
219,27.894
224,27.927
227,27.961
228,27.994
230,28.028
230,28.061
231,28.094
231,28.128
232,28.161
232,28.445
232,28.478
232,28.512
232,28.545
232,28.579
232,28.612
232,28.645
231,28.678
231,28.712
231,28.746
231,28.779
231,28.812
231,28.845
231,28.879
231,28.912
231,28.945
231,28.978
231,29.012
231,29.079
231,29.112
231,29.162
231,29.196
231,29.229
231,29.263
231,29.296
231,29.329
231,29.363
234,29.396
236,29.43
239,29.463
240,29.497
242,29.529
243,29.563
244,29.597
246,29.63
247,29.663
248,29.696
249,29.729
250,29.762
250,29.797
251,29.83
251,29.863
252,29.897
252,29.93
252,29.963
252,29.997
253,30.029
253,30.063
253,30.097
254,30.13
254,30.163
254,30.197
254,30.23
255,30.264
256,30.297
256,30.33
257,30.363
258,30.397
259,30.43
259,30.464
260,30.497
260,30.53
261,30.564
261,30.597
262,30.63
263,30.68
264,30.73
266,30.764
270,30.797
273,30.831
276,30.864
277,30.897
278,30.931
279,30.965
280,30.997
281,31.031
282,31.064
283,31.097
284,31.131
285,31.214
284,31.297
283,31.548
282,31.731
281,31.897
281,41.858
281,41.891
281,41.942
281,41.975
281,42.008
281,42.058
281,42.092
281,42.125
281,42.175
281,42.225
281,42.259
281,42.292
281,42.325
281,42.359
284,42.392
288,42.425
294,42.459
297,42.492
299,42.526
301,42.559
302,42.592
303,42.625
303,42.659
304,42.693
304,42.725
304,42.759
304,42.793
304,42.826
304,42.859
304,42.893
304,42.926
304,42.959
304,42.992
305,43.026
307,43.059
309,43.093
313,43.126
316,43.159
319,43.193
321,43.226
324,43.26
326,43.293
328,43.327
330,43.359
331,43.393
332,43.427
333,43.46
335,43.494
337,43.527
339,43.56
340,43.593
341,43.627
342,43.66
343,43.693
344,43.727
345,43.76
346,43.793
347,43.827
349,43.861
351,43.893
354,43.927
357,43.96
361,43.993
366,44.027
370,44.06
374,44.094
377,44.127
379,44.16
382,44.194
387,44.227
387,44.261
387,44.327
387,44.361
387,44.394
387,44.427
387,44.46
387,44.494
387,44.528
387,44.561
387,44.594
395,44.628
403,44.661
407,44.694
410,44.728
411,44.761
412,44.795
413,44.828
414,44.895
414,44.945
415,44.995
416,45.061
417,45.094
418,45.128
420,45.161
421,45.195
422,45.228
423,45.262
423,45.311
424,45.345
424,45.378
425,45.445
425,45.529
426,45.579
426,45.612
426,45.679
427,45.712
427,45.745
427,45.779
428,45.812
429,45.862
429,45.895
430,45.929
431,45.963
431,45.996
433,46.029
434,46.062
435,46.097
437,46.129
438,46.163
440,46.196
442,46.23
443,46.263
444,46.297
445,46.329
446,46.363
447,46.397
448,46.429
449,46.463
450,46.496
452,46.53
453,46.563
455,46.596
456,46.63
457,46.663
458,46.697
458,46.73
459,46.763
459,46.797
459,46.83
459,46.863
459,46.897
459,46.93
459,46.963
459,46.997
459,47.03
459,47.063
459,47.097
459,47.13
459,47.163
459,47.197
459,47.23
459,47.264
459,47.297
459,47.33
464,47.364
467,47.397
470,47.431
471,47.463
473,47.497
474,47.53
475,47.565
476,47.597
477,47.63
478,47.681
479,47.714
480,47.748
481,47.797
482,47.831
483,47.864
485,47.898
487,47.931
490,47.964
494,47.998
497,48.031
500,48.064
502,48.097
503,48.131
504,48.164
505,48.198
506,48.231
507,48.265
508,48.315
509,48.348
512,48.381
517,48.415
520,48.449
523,48.482
524,48.515
524,48.548
525,48.582
525,48.615
525,48.648
526,48.682
526,48.715
526,48.749
527,48.782
527,48.815
527,48.849
529,48.882
530,48.915
533,48.949
535,48.982
536,49.015
537,49.049
538,49.082
538,49.115
539,49.148
539,49.182
540,49.216
541,49.25
544,49.282
552,49.316
558,49.349
562,49.382
565,49.415
569,49.449
572,49.482
576,49.515
579,49.549
583,49.583
587,49.616
590,49.649
593,49.683
597,49.716
599,49.749
602,49.783
605,49.817
608,49.849
610,49.883
612,49.916
613,49.95
614,49.984
616,50.016
616,50.066
616,50.133
616,50.25
619,50.583
626,50.617
632,50.65
635,50.683
636,50.717
638,50.751
640,50.784
641,50.817
642,50.851
644,50.884
645,50.917
646,50.95
648,50.984
650,51.017
651,51.051
652,51.084
653,51.118
657,51.151
664,51.184
674,51.217
684,51.251
691,51.284
696,51.317
703,51.351
711,51.384
719,51.417
724,51.451
730,51.484
737,51.518
742,51.551
747,51.584
752,51.618
757,51.652
760,51.685
765,51.718
770,51.751
776,51.785
779,51.818
784,51.852
788,51.885
792,51.918
796,51.952
800,51.985
802,52.018
803,52.052
804,52.102
804,52.135
804,52.185
804,52.218
804,52.252
804,52.319
804,52.352
804,52.385
804,52.435
804,52.485
804,52.535
804,52.602
804,52.669
804,52.719
804,52.769
804,52.802
804,52.836
804,52.869
804,52.902
804,52.936
804,52.969
804,53.003
804,53.052
807,53.087
810,53.119
813,53.153
817,53.186
821,53.22
824,53.253
826,53.287
828,53.32
830,53.353
832,53.387
833,53.419
836,53.453
838,53.487
840,53.519
843,53.553
846,53.586
848,53.62
852,53.653
855,53.687
859,53.721
861,53.753
865,53.787
868,53.82
871,53.853
873,53.887
876,53.92
878,53.954
880,53.987
883,54.02
885,54.054
887,54.088
889,54.12
890,54.153
891,54.188
892,54.221
893,54.254
895,54.554
902,54.588
912,54.621
923,54.654
931,54.688
938,54.721
947,54.754
955,54.787
959,54.822
963,54.854
966,54.888
968,54.921
971,54.955
974,54.988
978,55.021
981,55.054
987,55.088
994,55.122
1002,55.155
1006,55.188
1012,55.221
1018,55.255
1018,55.289
1018,55.321
1018,55.355
1018,55.488
1020,55.639
1024,55.672
1027,55.705
1031,55.739
1036,55.772
1046,55.805
1054,55.839
1065,55.872
1073,55.905
1086,55.939
1095,55.972
1103,56.006
1110,56.039
1118,56.072
1123,56.105
1128,56.139
1132,56.172
1136,56.206
1137,56.239
1139,56.272
1140,56.339
1140,57.157
1140,57.19
1140,57.223
1140,57.256
1140,57.29
1140,57.324
1140,58.191
1140,58.225
1140,58.258
1140,58.292
1140,58.325
1140,58.358
1140,58.391
1140,58.441
1140,58.658
1140,58.708
1140,58.742
1140,58.775
1142,58.808
1147,58.842
1153,58.875
1156,58.909
1159,58.942
1160,58.975
1162,59.008
1164,59.042
1165,59.076
1166,59.109
1167,59.142
1167,59.176
1168,59.21
1168,59.243
1169,59.276
1170,59.309
1172,59.343
1173,59.376
1174,59.409
1175,59.442
1176,59.476
1176,59.509
1178,59.543
1178,59.576
1179,59.61
1180,59.643
1180,59.676
1180,59.709
1180,59.742
1180,59.776
1180,59.809
1180,59.842
1180,59.876
1180,59.909
1180,59.943
1180,59.976
1182,60.093
1185,60.127
1188,60.159
1190,60.193
1192,60.226
1193,60.26
1194,60.327
1194,60.377
1195,60.443
1196,60.493
1197,60.527
1198,60.56
1198,60.593
1199,60.627
1199,60.677
1200,60.711
1202,60.744
1203,60.777
1205,60.81
1206,60.844
1207,60.877
1208,60.911
1209,60.944
1211,60.977
1212,61.01
1213,61.044
1215,61.078
1216,61.111
1217,61.144
1218,61.178
1219,61.228
1220,61.261
1221,61.311
1223,61.344
1223,61.678
1227,61.728
1231,61.761
1234,61.795
1235,61.828
1237,61.861
1238,61.895
1239,61.928
1241,61.961
1242,61.995
1243,62.028
1244,62.062
1245,62.095
1246,62.128
1247,62.162
1248,62.212
1249,62.295
1250,62.328
1253,62.362
1259,62.395
1264,62.429
1268,62.462
1270,62.496
1273,62.529
1276,62.562
1278,62.595
1282,62.629
1285,62.663
1289,62.695
1291,62.729
1293,62.762
1295,62.796
1296,62.829
1298,62.862
1299,62.896
1301,62.929
1303,62.962
1305,62.996
1308,63.029
1310,63.063
1312,63.096
1314,63.129
1317,63.162
1320,63.197
1324,63.23
1328,63.263
1333,63.297
1335,63.329
1337,63.363
1338,63.397
1339,63.43
1341,63.463
1341,63.496
1341,63.53
1341,63.563
1341,63.597
1341,63.63
1341,63.663
1341,63.697
1341,63.73
1341,63.78
1341,63.83
1346,63.863
1350,63.897
1353,63.93
1357,63.964
1359,63.997
1362,64.03
1364,64.064
1366,64.097
1369,64.13
1371,64.164
1375,64.197
1379,64.231
1382,64.264
1386,64.297
1390,64.33
1394,64.364
1400,64.397
1403,64.431
1406,64.464
1410,64.497
1413,64.531
1416,64.564
1418,64.597
1420,64.631
1422,64.664
1423,64.698
1423,64.731
1424,64.764
1425,64.814
1425,64.847
1425,64.898
1425,64.948
1425,64.981
1425,65.015
1425,65.048
1425,65.081
1425,65.114
1425,65.148
1425,65.181
1425,65.215
1425,65.265
1425,65.298
1425,65.432
1428,65.532
1432,65.565
1439,65.599
1443,65.632
1448,65.665
1454,65.698
1459,65.732
1466,65.765
1471,65.799
1475,65.832
1480,65.865
1485,65.899
1489,65.932
1494,65.965
1498,65.999
1503,66.032
1507,66.065
1511,66.099
1515,66.133
1518,66.165
1522,66.199
1525,66.232
1528,66.266
1532,66.299
1535,66.332
1539,66.366
1542,66.399
1545,66.432
1547,66.467
1549,66.499
1551,66.533
1551,66.567
1552,66.6
1552,66.633
1552,66.683
1553,66.717
1553,66.75
1552,66.783
1552,66.833
1551,66.867
1551,66.9
1551,66.933
1551,66.967
1551,67.0
1551,67.033
1551,67.067
1551,67.1
1551,67.134
1551,67.167
1551,67.2
1551,67.234
1551,67.267
1551,67.3
1553,67.334
1557,67.367
1561,67.4
1567,67.434
1571,67.467
1575,67.5
1578,67.533
1581,67.567
1583,67.601
1584,67.634
1585,67.667
1585,67.701
1585,67.734
1586,67.767
1586,67.8
1585,67.834
1584,67.868
1583,67.901
1583,67.951
1584,67.984
1584,68.017
1584,68.051
1584,68.084
1584,68.117
1583,68.151
1586,68.184
1586,68.218
1586,68.251
1586,68.285
1586,68.318
1586,68.351
1586,68.385
1586,68.418
1586,68.451
1586,68.502
1586,68.534
1586,68.568
1586,68.602
1586,68.635
1586,68.668
1585,68.702
1585,68.735
1584,68.768
1584,68.819
1584,68.868
1584,68.936
1583,68.985
1583,69.019
1583,69.085
1583,69.152
1583,69.269
1583,69.336
1583,69.369
1584,69.403
1584,69.452
1585,69.485
1586,69.519
1587,69.569
1587,69.603
1588,69.636
1588,69.669
1589,69.702
1592,69.736
1595,69.769
1597,69.803
1599,69.837
1601,69.87
1604,69.903
1606,69.936
1608,69.97
1610,70.003
1612,70.037
1615,70.07
1616,70.103
1618,70.136
1619,70.17
1619,70.203
1620,70.237
1620,70.269
1620,70.303
1620,70.337
1620,70.37
1620,70.403
1620,70.437
1621,70.47
1622,70.503
1622,70.537
1624,70.57
1625,70.603
1627,70.637
1632,70.67
1636,70.704
1639,70.737
1641,70.77
1641,70.804
1642,70.837
1643,70.87
1643,70.904
1644,70.937
1645,70.971
1646,71.004
1648,71.037
1650,71.071
1651,71.104
1652,71.137
1653,71.171
1653,71.204
1655,71.238
1657,71.271
1659,71.305
1661,71.338
1663,71.371
1665,71.404
1666,71.438
1667,71.472
1669,71.504
1670,71.538
1673,71.571
1675,71.605
1676,71.638
1677,71.671
1677,71.705
1678,71.738
1678,71.772
1678,71.805
1679,71.838
1679,71.872
1681,71.906
1682,71.938
1684,71.972
1686,72.005
1687,72.038
1689,72.072
1691,72.105
1692,72.138
1694,72.172
1696,72.205
1697,72.239
1698,72.271
1699,72.305
1701,72.338
1702,72.373
1703,72.405
1704,72.439
1705,72.472
1706,72.505
1707,72.539
1707,72.572
1708,72.606
1708,72.639
1709,72.672
1709,72.706
1709,72.739
1706,72.772
1706,72.805
1706,72.839
1706,72.872
1706,72.906
1706,72.939
1706,72.972
1706,73.006
1706,73.039
1706,73.073
1706,73.106
1706,73.139
1706,73.172
1706,73.205
1706,73.24
1706,73.273
1706,73.306
1706,73.34
1706,73.373
1706,73.407
1706,73.439
1706,73.474
1706,73.507
1706,73.54
1706,73.573
1706,73.607
1706,73.64
1706,73.674
1706,73.707
1706,73.74
1706,73.773
1706,73.807
1706,73.84
1706,73.874
1706,73.907
1706,73.94
1706,73.99
1706,74.057
1706,74.14
1706,74.274
1706,74.357
1706,74.474
1706,74.524
1719,74.557
1730,74.591
1739,74.624
1749,74.658
1756,74.692
1763,74.724
1767,74.757
1772,74.791
1775,74.824
1776,74.858
1778,74.891
1779,74.925
1779,74.958
1779,74.991
1780,75.025
1780,75.058
1780,75.092
1780,75.125
1781,75.158
1781,75.192
1781,75.224
1781,75.258
1781,75.308
1781,75.341
1781,75.375
1781,75.408
1781,75.442
1780,75.475
1780,75.508
1779,75.542
1778,75.575
1776,75.608
1773,75.642
1770,75.675
1765,75.709
1762,75.742
1760,75.775
1759,75.808
1758,75.842
1757,75.876
1757,75.909
1757,75.942
1756,75.975
1756,76.009
1756,76.043
1756,76.076
1756,76.125
1756,76.176
