y,Time
852,18.485
853,18.518
855,18.552
856,18.585
857,18.618
858,18.652
859,18.685
860,18.718
862,18.752
863,18.785
865,18.818
866,18.852
867,18.885
868,18.919
869,18.952
870,18.986
871,19.019
872,19.052
873,19.085
873,19.119
874,19.152
874,19.185
875,19.219
875,19.252
875,19.285
876,19.319
877,19.352
878,19.402
879,19.436
880,19.469
881,19.502
883,19.536
884,19.586
885,19.619
887,19.652
888,19.686
889,19.719
890,19.754
891,19.786
892,19.819
893,19.886
894,19.936
896,19.969
897,20.003
898,20.036
899,20.07
900,20.103
901,20.136
902,20.17
903,20.22
904,20.27
905,20.337
906,20.37
907,20.403
908,20.437
909,20.47
910,20.503
911,20.537
912,20.603
912,20.67
913,20.704
913,20.77
913,20.821
913,20.854
913,20.887
913,20.92
913,20.954
914,21.455
915,21.488
919,21.521
924,21.555
927,21.588
931,21.621
933,21.655
935,21.688
936,21.721
937,21.755
938,21.788
940,21.821
943,21.855
945,21.888
948,21.921
950,21.954
953,21.988
956,22.021
959,22.055
962,22.089
966,22.122
969,22.155
974,22.189
979,22.223
982,22.255
987,22.288
990,22.322
994,22.355
997,22.388
999,22.422
1001,22.456
1002,22.489
1004,22.522
1006,22.555
1007,22.589
1009,22.622
1010,22.655
1012,22.689
1014,22.723
1015,22.755
1017,22.789
1018,22.823
1019,22.856
1020,22.889
1021,22.922
1021,22.956
1021,22.99
1022,23.023
1022,23.056
1022,23.106
1022,23.173
1022,23.206
1022,23.24
1022,23.273
1022,23.306
1022,23.34
1022,23.373
1022,23.406
1023,23.656
1023,23.706
1024,23.74
1025,23.79
1026,23.857
1027,23.907
1028,23.957
1029,23.99
1030,24.023
1031,24.057
1033,24.091
1035,24.124
1036,24.157
1038,24.191
1039,24.224
1041,24.257
1042,24.29
1044,24.324
1046,24.358
1048,24.39
1051,24.425
1052,24.458
1055,24.491
1058,24.525
1061,24.558
1064,24.591
1067,24.625
1069,24.658
1070,24.691
1072,24.725
1073,24.758
1075,24.791
1077,24.825
1080,24.858
1082,24.891
1086,24.925
1088,24.958
1090,24.991
1092,25.025
1094,25.058
1097,25.091
1101,25.125
1104,25.158
1106,25.191
1107,25.225
1108,25.258
1108,25.292
1109,25.325
1111,25.359
1111,25.392
1111,25.425
1111,25.459
1111,25.492
1111,25.525
1111,25.608
1111,25.809
1114,25.859
1118,25.893
1125,25.926
1129,25.959
1134,25.992
1138,26.026
1141,26.059
1143,26.092
1146,26.126
1148,26.159
1150,26.192
1152,26.226
1154,26.259
1156,26.292
1157,26.326
1158,26.359
1159,26.392
1160,26.426
1161,26.46
1162,26.493
1163,26.543
1163,26.576
1164,26.609
1164,26.643
1165,26.676
1165,26.71
1166,26.743
1167,26.776
1167,26.81
1168,26.843
1168,26.893
1169,26.926
1170,26.977
1171,27.01
1176,27.043
1182,27.076
1191,27.11
1198,27.143
1208,27.177
1215,27.21
1223,27.243
1228,27.277
1232,27.31
1236,27.345
1239,27.377
1243,27.41
1247,27.444
1251,27.477
1256,27.51
1261,27.545
1267,27.577
1270,27.611
1274,27.645
1276,27.677
1278,27.711
1278,27.744
1279,27.778
1279,27.811
1279,27.845
1279,27.878
1280,27.911
1280,28.011
1281,28.044
1283,28.078
1287,28.111
1292,28.145
1296,28.178
1302,28.211
1305,28.245
1308,28.278
1310,28.312
1312,28.345
1314,28.378
1316,28.411
1318,28.445
1320,28.478
1323,28.512
1325,28.544
1328,28.578
1330,28.611
1332,28.645
1333,28.678
1335,28.711
1337,28.745
1339,28.778
1341,28.812
1343,28.845
1345,28.878
1347,28.912
1349,28.945
1352,28.978
1354,29.012
1357,29.045
1360,29.078
1361,29.112
1363,29.146
1364,29.179
1365,29.212
1366,29.246
1367,29.279
1368,29.312
1368,29.345
1368,29.379
1369,29.412
1369,29.445
1369,29.479
1369,29.512
1369,29.547
1369,29.579
1369,29.613
1369,29.646
1369,29.68
1369,29.712
1370,29.746
1370,29.779
1371,29.813
1372,29.846
1374,29.879
1376,29.913
1377,29.946
1379,29.979
1380,30.013
1381,30.047
1383,30.079
1384,30.113
1385,30.146
1386,30.18
1388,30.213
1390,30.247
1392,30.28
1394,30.313
1395,30.347
1396,30.38
1397,30.413
1398,30.447
1399,30.497
1399,30.547
1400,30.58
1400,30.613
1400,30.647
1400,30.697
1400,30.73
1400,30.763
1400,30.797
1400,30.83
1400,30.864
1400,30.897
1400,30.93
1400,30.964
1400,30.998
1400,31.031
1400,31.065
1400,31.097
1401,31.131
1401,31.165
1402,31.198
1403,31.231
1404,31.265
1404,31.298
1405,31.331
1405,31.365
1406,31.398
1407,31.431
1409,31.465
1412,31.498
1413,31.531
1414,31.565
1415,31.598
1416,31.631
1416,31.665
1417,31.698
1417,31.731
1418,31.765
1418,31.798
1419,31.832
1420,31.865
1421,31.898
1422,31.931
1423,31.965
1424,31.998
1425,32.032
1426,32.065
1427,32.098
1428,32.132
1428,32.165
1429,32.198
1429,32.232
1430,32.265
1430,32.299
1431,32.333
1432,32.365
1432,32.399
1433,32.432
1434,32.466
1435,32.499
1436,32.532
1438,32.565
1439,32.599
1442,32.632
1443,32.666
1446,32.699
1448,32.732
1450,32.765
1452,32.799
1454,32.832
1455,32.866
1456,32.899
1457,32.932
1458,32.966
1459,32.999
1461,33.032
1463,33.066
1465,33.1
1468,33.133
1469,33.166
1472,33.199
1473,33.233
1476,33.266
1478,33.299
1481,33.333
1483,33.366
1485,33.399
1487,33.433
1488,33.467
1489,33.5
1490,33.533
1492,33.567
1493,33.6
1494,33.633
1496,33.667
1497,33.7
1498,33.733
1499,33.767
1501,33.8
1503,33.833
1505,33.867
1506,33.9
1507,33.933
1508,33.967
1510,34.0
1512,34.033
1513,34.067
1514,34.1
1515,34.134
1516,34.167
1517,34.201
1518,34.251
1519,34.334
1519,34.384
1519,34.417
1519,34.45
1519,34.485
1519,34.518
1519,34.551
1519,34.585
1519,34.617
1519,34.651
1519,34.685
1519,34.718
1519,34.751
1519,34.785
1519,34.818
1520,34.851
1520,34.884
1520,34.918
1520,34.951
1520,34.985
1521,35.018
1521,35.051
1521,35.085
1522,35.118
1522,35.152
1523,35.185
1523,35.219
1524,35.251
1524,35.285
1525,35.318
1525,35.351
1526,35.385
1527,35.435
1529,35.469
1532,35.502
1537,35.535
1541,35.569
1543,35.602
1545,35.635
1548,35.668
1551,35.702
1554,35.735
1556,35.769
1559,35.802
1561,35.835
1563,35.869
1565,35.902
1567,35.936
1569,35.969
1570,36.002
1572,36.035
1575,36.07
1578,36.102
1581,36.136
1585,36.169
1588,36.203
1593,36.236
1595,36.269
1597,36.302
1600,36.336
1601,36.369
1603,36.403
1605,36.436
1607,36.47
1610,36.503
1613,36.537
1615,36.569
1618,36.603
1620,36.636
1623,36.669
1625,36.703
1627,36.736
1629,36.77
1630,36.803
1632,36.836
1632,36.869
1633,36.903
1633,36.936
1634,36.969
1634,37.003
1634,37.036
1634,37.07
1634,37.103
1634,37.136
1634,37.171
1634,37.204
1634,37.237
1634,37.271
1634,37.303
1634,37.337
1634,37.371
1634,37.404
1634,37.437
1634,37.471
1634,37.504
1634,37.537
1634,37.571
1634,37.605
1634,37.638
1634,37.67
1634,37.704
1634,37.738
1634,37.771
1634,37.805
1634,37.838
1634,37.871
1635,37.904
1636,37.938
1637,37.971
1638,38.005
1641,38.038
1643,38.071
1646,38.105
1648,38.138
1650,38.171
1651,38.205
1652,38.238
1653,38.271
1655,38.305
1657,38.338
1658,38.371
1659,38.405
1662,38.438
1664,38.472
1666,38.505
1668,38.538
1669,38.572
1670,38.605
1672,38.638
1673,38.672
1675,38.705
1677,38.738
1679,38.771
1682,38.805
1684,38.839
1686,38.872
1688,38.906
1689,38.94
1691,38.972
1693,39.005
1695,39.039
1696,39.072
1698,39.105
1700,39.138
1701,39.173
1702,39.205
1704,39.239
1704,39.273
1706,39.306
1706,39.339
1708,39.373
1709,39.406
1711,39.439
1713,39.473
1716,39.506
1720,39.539
1722,39.572
1724,39.606
1727,39.639
1730,39.673
1734,39.706
1737,39.739
1739,39.773
1742,39.806
1744,39.84
1746,39.873
1748,39.906
1750,39.94
1752,39.973
1754,40.007
1756,40.039
1758,40.073
1759,40.107
1760,40.139
1761,40.173
1762,40.207
1763,40.24
1764,40.274
1765,40.306
1767,40.34
1769,40.374
1772,40.407
