y,Time
404,23.673
405,23.707
406,23.756
407,23.856
406,24.307
405,24.54
405,26.375
408,27.877
410,27.91
412,27.944
414,27.978
416,28.01
418,28.044
421,28.077
424,28.11
427,28.144
428,28.177
431,28.21
432,28.244
433,28.277
435,28.311
436,28.344
436,28.377
435,28.411
432,28.445
429,28.478
427,28.511
426,28.545
424,28.578
422,28.611
419,28.644
418,28.678
417,28.711
417,28.745
416,28.778
416,28.812
415,28.845
415,28.878
415,28.911
415,28.945
415,28.979
415,29.012
415,29.062
415,29.228
414,29.395
412,29.428
411,29.462
409,29.496
408,29.528
408,29.596
408,29.646
408,29.712
408,29.829
408,29.946
408,29.979
408,30.012
407,30.046
407,30.08
406,30.13
405,30.196
406,30.313
408,30.346
411,30.379
413,30.413
416,30.446
418,30.479
421,30.513
424,30.546
428,30.58
431,30.613
435,30.647
437,30.681
439,30.714
442,30.747
445,30.78
448,30.813
450,30.846
453,30.88
456,30.913
458,30.947
460,30.981
461,31.013
463,31.047
465,31.081
468,31.113
468,31.163
468,31.28
468,31.314
468,31.347
468,31.38
468,31.43
468,31.464
468,31.497
468,31.53
468,31.564
468,31.647
468,31.764
468,31.864
468,32.115
468,32.214
468,32.282
468,32.314
468,32.348
468,32.381
468,32.415
468,32.482
468,32.515
468,32.565
468,32.632
471,32.915
473,32.949
476,32.982
477,33.016
478,33.049
479,33.082
480,33.115
482,33.149
483,33.182
485,33.215
487,33.25
489,33.283
491,33.316
493,33.349
495,33.383
496,33.416
497,33.449
498,33.482
499,33.516
501,33.55
502,33.583
504,33.616
506,33.65
508,33.683
509,33.716
511,33.749
512,33.783
514,33.817
516,33.849
517,33.883
519,33.916
520,33.95
522,33.983
523,34.016
524,34.05
525,34.083
525,34.117
526,34.15
527,34.2
527,34.233
528,34.3
528,34.333
528,34.501
528,34.533
528,34.568
528,34.6
528,34.634
528,34.684
528,34.734
528,34.767
528,34.8
528,34.834
528,34.884
528,35.018
529,35.134
529,35.168
532,35.468
533,35.518
534,35.552
535,35.584
536,35.618
539,35.652
542,35.685
544,35.718
545,35.752
546,35.785
547,35.818
548,35.851
549,35.885
549,35.935
550,35.969
550,36.002
549,36.036
549,36.069
548,36.102
548,36.135
547,36.185
547,36.252
547,36.285
549,36.319
549,36.352
549,36.385
549,36.419
549,36.469
549,36.569
552,36.619
555,36.653
559,36.686
561,36.719
562,36.752
563,36.786
564,36.819
565,36.853
566,36.919
567,37.019
568,37.136
568,37.17
569,37.203
570,37.236
571,37.27
572,37.303
573,37.336
574,37.37
574,37.403
575,37.437
576,37.47
577,37.503
578,37.537
580,37.57
582,37.604
584,37.637
585,37.67
587,37.704
588,37.737
590,37.771
591,37.803
592,37.837
592,37.87
593,37.904
594,37.937
594,37.97
593,38.037
591,38.071
585,38.104
581,38.137
577,38.17
575,38.204
573,38.237
572,38.271
571,38.305
570,38.404
570,38.437
571,38.471
571,38.504
572,38.538
573,38.588
574,38.622
577,38.655
579,38.688
581,38.721
584,38.754
586,38.788
588,38.822
589,38.854
590,38.888
591,38.922
592,38.972
593,39.005
602,39.038
602,39.138
602,39.172
602,39.205
602,39.238
602,39.272
602,39.305
602,39.339
605,39.372
607,39.405
609,39.439
610,39.472
611,39.506
612,39.539
613,39.589
614,39.622
614,39.655
615,39.689
617,39.722
618,39.756
619,39.789
621,39.822
622,39.855
624,39.889
625,39.922
625,39.956
624,39.989
623,40.022
622,40.056
621,40.089
620,40.139
619,40.172
618,40.206
618,40.239
617,40.272
617,40.307
616,40.339
615,40.373
615,40.406
615,40.44
614,40.473
614,40.506
614,40.54
614,40.573
614,40.606
614,40.64
614,40.673
614,40.706
614,40.74
614,40.773
614,40.806
614,40.84
614,40.873
614,40.906
614,40.94
614,40.973
614,41.007
614,41.04
614,41.073
614,41.107
614,41.14
614,41.173
614,41.207
614,41.241
614,41.274
614,41.307
614,41.34
614,41.374
614,41.424
604,41.457
597,41.49
590,41.524
585,41.557
581,41.592
578,41.624
575,41.658
573,41.691
571,41.724
569,41.758
568,41.791
567,41.824
566,41.858
566,41.892
565,41.924
565,41.958
564,41.991
562,42.024
561,42.058
560,42.091
558,42.125
557,42.158
557,42.192
556,42.225
556,42.258
555,42.292
554,42.325
553,42.358
553,42.392
551,42.425
550,42.458
548,42.492
547,42.525
546,42.559
544,42.592
544,42.625
544,42.658
544,42.692
544,42.725
544,42.759
544,42.792
544,42.825
544,42.858
544,42.892
544,42.925
541,42.959
536,42.992
532,43.025
530,43.059
528,43.092
526,43.126
524,43.159
522,43.192
521,43.225
519,43.259
517,43.293
515,43.326
513,43.359
513,43.392
511,43.426
510,43.459
508,43.492
507,43.526
506,43.559
504,43.593
503,43.626
502,43.659
500,43.693
498,43.726
497,43.759
496,43.793
494,43.826
493,43.859
492,43.893
492,43.927
491,43.96
491,43.993
491,44.027
490,44.06
490,44.093
489,44.127
487,44.16
487,44.193
486,44.227
485,44.26
485,44.293
484,44.327
483,44.36
483,44.393
483,44.427
483,44.46
483,44.493
483,44.527
483,44.56
483,44.594
483,44.627
483,44.66
480,44.694
478,44.727
476,44.76
475,44.794
473,44.827
472,44.86
471,44.895
469,44.928
467,44.961
466,44.994
465,45.027
464,45.061
463,45.094
461,45.128
460,45.162
458,45.194
455,45.228
454,45.261
451,45.294
448,45.328
447,45.361
445,45.395
443,45.428
440,45.461
438,45.495
436,45.528
434,45.562
433,45.595
431,45.628
431,45.662
430,45.695
430,45.728
429,45.762
430,45.795
430,45.829
430,45.862
432,45.895
436,45.928
441,45.962
446,45.995
452,46.028
457,46.062
463,46.095
468,46.128
473,46.162
476,46.195
479,46.229
481,46.262
484,46.295
486,46.329
489,46.362
491,46.396
493,46.429
493,46.462
495,46.496
496,46.529
498,46.562
499,46.596
501,46.629
504,46.662
508,46.696
511,46.729
513,46.763
516,46.796
519,46.829
522,46.862
525,46.896
527,46.929
530,46.963
533,46.996
536,47.029
538,47.063
541,47.096
544,47.13
546,47.163
548,47.196
550,47.23
552,47.263
554,47.296
556,47.33
558,47.363
560,47.396
562,47.43
563,47.463
565,47.497
566,47.53
567,47.563
568,47.597
569,47.63
569,47.663
570,47.697
570,47.73
571,47.763
571,47.797
571,47.83
571,47.864
572,47.897
572,47.964
573,48.014
573,48.047
574,48.081
576,48.114
578,48.148
580,48.181
582,48.214
583,48.247
584,48.298
585,48.397
586,48.514
587,48.548
589,48.582
591,48.614
594,48.648
597,48.681
599,48.715
602,48.748
604,48.781
607,48.814
608,48.848
610,48.882
612,48.914
613,48.948
615,48.982
617,49.015
619,49.048
621,49.082
623,49.115
626,49.148
629,49.182
631,49.215
634,49.248
637,49.282
640,49.315
643,49.349
646,49.382
649,49.415
653,49.448
655,49.482
658,49.515
661,49.548
664,49.582
666,49.616
669,49.649
672,49.682
675,49.715
677,49.749
679,49.782
682,49.815
684,49.849
686,49.882
689,49.916
691,49.95
693,49.983
694,50.016
696,50.049
697,50.083
698,50.116
700,50.149
702,50.182
704,50.216
706,50.249
708,50.282
711,50.316
713,50.349
714,50.383
716,50.416
717,50.45
718,50.483
720,50.516
722,50.55
724,50.583
726,50.616
729,50.65
731,50.683
733,50.716
736,50.75
738,50.784
739,50.817
741,50.85
743,50.883
744,50.917
746,50.95
747,50.984
749,51.017
750,51.05
752,51.084
754,51.117
755,51.15
756,51.183
758,51.217
760,51.25
761,51.283
763,51.317
764,51.35
766,51.384
768,51.417
769,51.451
770,51.484
772,51.517
773,51.55
774,51.584
775,51.617
777,51.651
779,51.684
781,51.717
782,51.751
784,51.784
786,51.818
787,51.851
788,51.884
790,51.917
791,51.951
793,51.985
794,52.018
795,52.051
797,52.085
799,52.118
801,52.151
804,52.185
805,52.218
807,52.252
809,52.284
811,52.318
813,52.351
814,52.385
815,52.418
816,52.452
817,52.485
817,52.518
818,52.552
818,52.585
819,52.619
819,52.652
819,52.685
819,52.718
819,52.752
819,52.785
819,52.819
819,52.852
820,52.885
820,52.919
820,52.952
821,53.002
822,53.053
822,53.085
823,53.12
824,53.153
825,53.219
825,53.253
826,53.286
828,53.336
828,53.369
828,53.469
828,53.519
828,53.586
828,53.636
828,53.669
828,53.703
828,53.736
828,53.77
828,53.803
830,53.836
833,53.87
834,53.903
835,53.936
837,53.97
838,54.003
839,54.036
841,54.071
842,54.104
843,54.137
844,54.17
845,54.204
846,54.237
847,54.287
848,54.32
849,54.354
852,54.387
855,54.421
858,54.454
861,54.487
864,54.52
868,54.554
871,54.587
875,54.62
877,54.654
880,54.687
882,54.72
884,54.754
884,54.787
885,54.804
