y,Time
1348,24.191
1348,24.224
1348,24.258
1348,24.291
1348,24.324
1348,24.359
1348,24.392
1348,24.425
1348,24.459
1348,24.492
1348,24.525
1348,24.559
1348,24.592
1348,24.625
1348,24.659
1348,24.691
1348,24.725
1348,24.759
1348,24.792
1348,24.825
1348,24.859
1348,24.892
1348,24.925
1348,24.959
1348,24.992
1347,25.025
1347,25.059
1346,25.092
1345,25.125
1344,25.159
1343,25.192
1342,25.225
1340,25.259
1336,25.292
1333,25.325
1328,25.359
1325,25.392
1321,25.425
1317,25.459
1314,25.492
1311,25.525
1310,25.559
1309,25.592
1308,25.626
1307,25.659
1307,25.693
1307,25.726
1306,25.76
1306,25.793
1306,25.827
1306,25.859
1305,25.893
1305,25.926
1304,25.959
1301,25.993
1296,26.027
1291,26.059
1285,26.093
1275,26.126
1264,26.16
1254,26.193
1245,26.226
1236,26.261
1227,26.293
1220,26.326
1213,26.36
1208,26.394
1202,26.426
1199,26.46
1196,26.493
1194,26.526
1193,26.56
1192,26.594
1192,26.627
1192,26.661
1193,26.693
1195,26.727
1199,26.761
1203,26.793
1205,26.827
1206,26.861
1206,26.894
1207,26.927
1207,26.961
1206,26.994
1201,27.027
1196,27.061
1188,27.094
1183,27.128
1178,27.16
1170,27.194
1165,27.228
1160,27.261
1156,27.294
1150,27.327
1146,27.361
1143,27.394
1137,27.428
1131,27.461
1124,27.494
1117,27.527
1108,27.561
1101,27.594
1091,27.628
1084,27.662
1075,27.694
1069,27.728
1061,27.762
1055,27.794
1047,27.828
1039,27.862
1033,27.895
1025,27.929
1019,27.962
1012,27.995
1005,28.029
1000,28.062
996,28.095
993,28.129
989,28.162
986,28.195
983,28.229
980,28.262
976,28.296
971,28.329
966,28.362
963,28.395
960,28.429
956,28.462
954,28.495
950,28.529
946,28.563
943,28.595
940,28.629
936,28.662
932,28.695
927,28.729
923,28.762
917,28.795
910,28.829
904,28.862
897,28.896
892,28.93
887,28.962
881,28.996
875,29.029
872,29.063
869,29.096
866,29.13
863,29.163
860,29.197
857,29.231
