x,Time
1480,28.277
1480,28.311
1480,28.344
1479,28.377
1479,28.411
1478,28.445
1478,28.478
1476,28.511
1475,28.545
1474,28.578
1474,28.611
1473,28.644
1472,28.678
1472,28.711
1471,28.745
1469,28.778
1468,28.812
1467,28.845
1466,28.878
1465,28.911
1459,28.945
1457,28.979
1455,29.012
1454,29.062
1455,29.228
1455,29.395
1455,29.428
1455,29.462
1455,29.496
1454,29.528
1453,29.596
1452,29.646
1451,29.712
1450,29.829
1449,29.946
1448,29.979
1447,30.012
1446,30.046
1445,30.08
1444,30.13
1444,30.196
1444,30.313
1444,30.346
1444,30.379
1444,30.413
1444,30.446
1444,30.479
1444,30.513
1444,30.546
1444,30.58
1444,30.613
1444,30.647
1444,30.681
1444,30.714
1444,30.747
1444,30.78
1444,30.813
1444,30.846
1444,30.88
1444,30.913
1444,30.947
1444,30.981
1443,31.013
1443,31.047
1443,31.081
1443,31.113
1442,31.163
1441,31.28
1440,31.314
1438,31.347
1437,31.38
1436,31.43
1435,31.464
1434,31.497
1433,31.53
1432,31.564
1431,31.647
1430,31.764
1429,31.864
1428,32.115
1427,32.214
1426,32.282
1425,32.314
1424,32.348
1423,32.381
1421,32.415
1418,32.482
1414,32.515
1413,32.565
1412,32.632
1412,32.915
1412,32.949
1412,32.982
1413,33.016
1413,33.049
1413,33.082
1414,33.115
1414,33.149
1414,33.182
1414,33.215
1414,33.25
1414,33.283
1414,33.316
1414,33.349
1414,33.383
1414,33.416
1414,33.449
1413,33.482
1413,33.516
1413,33.55
1413,33.583
1412,33.616
1412,33.65
1412,33.683
1412,33.716
1412,33.749
1412,33.783
1412,33.817
1411,33.849
1411,33.883
1411,33.916
1411,33.95
1411,33.983
1410,34.016
1409,34.05
1409,34.083
1408,34.117
1408,34.15
1408,34.2
1407,34.233
1407,34.3
1406,34.333
1405,34.501
1404,34.533
1403,34.568
1402,34.6
1401,34.634
1400,34.684
1399,34.734
1398,34.767
1397,34.8
1396,34.834
1395,34.884
1394,35.018
1394,35.134
1393,35.168
1393,35.468
1393,35.518
1393,35.552
1393,35.584
1392,35.618
1392,35.652
1391,35.685
1391,35.718
1391,35.752
1390,35.785
1390,35.818
1390,35.851
1389,35.885
1388,35.935
1387,35.969
1386,36.002
1386,36.036
1385,36.069
1385,36.102
1384,36.135
1383,36.185
1382,36.252
1381,36.285
1380,36.319
1379,36.352
1378,36.385
1377,36.419
1376,36.469
1375,36.569
1375,36.619
1375,36.653
1374,36.686
1374,36.719
1373,36.752
1373,36.786
1372,36.819
1372,36.853
1372,36.919
1372,37.019
1372,37.136
1371,37.17
1371,37.203
1370,37.236
1369,37.27
1367,37.303
1366,37.336
1364,37.37
1362,37.403
1361,37.437
1360,37.47
1358,37.503
1357,37.537
1356,37.57
1355,37.604
1353,37.637
1351,37.67
1349,37.704
1348,37.737
1347,37.771
1346,37.803
1345,37.837
1344,37.87
1343,37.904
1342,37.937
1341,37.97
1340,38.037
1339,38.071
1335,38.104
1331,38.137
1329,38.17
1328,38.204
1327,38.237
1327,38.271
1326,38.305
1325,38.404
1324,38.437
1323,38.471
1322,38.504
1322,38.538
1321,38.588
1321,38.622
1321,38.655
1321,38.688
1321,38.721
1321,38.754
1321,38.788
1321,38.822
1321,38.854
1321,38.888
1321,38.922
1321,38.972
1321,39.005
1320,39.038
1319,39.138
1317,39.172
1315,39.205
1314,39.238
1312,39.272
1311,39.305
1309,39.339
1308,39.372
1307,39.405
1306,39.439
1304,39.472
1303,39.506
1301,39.539
1300,39.589
1300,39.622
1299,39.655
1298,39.689
1294,39.722
1291,39.756
1289,39.789
1287,39.822
1286,39.855
1285,39.889
1283,39.922
1282,39.956
1282,39.989
1281,40.022
1281,40.056
1280,40.089
1280,40.139
1279,40.172
1279,40.206
1275,40.239
1272,40.272
1269,40.307
1262,40.339
1257,40.373
1255,40.406
1253,40.44
1251,40.473
1249,40.506
1246,40.54
1240,40.573
1233,40.606
1229,40.64
1227,40.673
1221,40.706
1217,40.74
1214,40.773
1205,40.806
1196,40.84
1190,40.873
1186,40.906
1184,40.94
1180,40.973
1177,41.007
1173,41.04
1169,41.073
1165,41.107
1162,41.14
1158,41.173
1156,41.207
1153,41.241
1149,41.274
1146,41.307
1144,41.34
1143,41.374
1142,41.424
1142,41.457
1142,41.49
1142,41.524
1141,41.557
1141,41.592
1140,41.624
1140,41.658
1139,41.691
1138,41.724
1137,41.758
1134,41.791
1129,41.824
1126,41.858
1124,41.892
1123,41.924
1122,41.958
1120,41.991
1116,42.024
1113,42.058
1111,42.091
1109,42.125
1108,42.158
1107,42.192
1106,42.225
1105,42.258
1103,42.292
1100,42.325
1098,42.358
1094,42.392
1088,42.425
1083,42.458
1080,42.492
1079,42.525
1078,42.559
1077,42.592
1076,42.625
1075,42.658
1074,42.692
1073,42.725
1072,42.759
1070,42.792
1067,42.825
1065,42.858
1062,42.892
1060,42.925
1057,42.959
1055,42.992
1052,43.025
1051,43.059
1047,43.092
1042,43.126
1038,43.159
1036,43.192
1035,43.225
1034,43.259
1032,43.293
1030,43.326
1028,43.359
1026,43.392
1023,43.426
1021,43.459
1020,43.492
1019,43.526
1017,43.559
1015,43.593
1013,43.626
1011,43.659
1006,43.693
1001,43.726
994,43.759
988,43.793
980,43.826
974,43.859
970,43.893
965,43.927
961,43.96
955,43.993
951,44.027
947,44.06
943,44.093
938,44.127
933,44.16
929,44.193
926,44.227
923,44.26
921,44.293
917,44.327
913,44.36
909,44.393
906,44.427
900,44.46
896,44.493
893,44.527
889,44.56
886,44.594
884,44.627
880,44.66
877,44.694
874,44.727
872,44.76
868,44.794
864,44.827
859,44.86
856,44.895
852,44.928
847,44.961
843,44.994
839,45.027
835,45.061
831,45.094
826,45.128
823,45.162
819,45.194
814,45.228
810,45.261
805,45.294
801,45.328
796,45.361
792,45.395
787,45.428
782,45.461
776,45.495
770,45.528
764,45.562
755,45.595
747,45.628
741,45.662
732,45.695
724,45.728
715,45.762
708,45.795
701,45.829
694,45.862
687,45.895
679,45.928
671,45.962
665,45.995
657,46.028
651,46.062
643,46.095
636,46.128
629,46.162
624,46.195
620,46.229
615,46.262
610,46.295
606,46.329
601,46.362
595,46.396
590,46.429
588,46.462
584,46.496
581,46.529
578,46.562
576,46.596
573,46.629
571,46.662
569,46.696
568,46.729
567,46.763
567,46.796
566,46.829
565,46.862
565,46.896
564,46.929
563,46.963
562,46.996
561,47.029
560,47.063
558,47.096
556,47.13
554,47.163
552,47.196
551,47.23
549,47.263
547,47.296
545,47.33
543,47.363
542,47.396
540,47.43
539,47.463
538,47.497
537,47.53
535,47.563
534,47.597
531,47.63
529,47.663
526,47.697
523,47.73
521,47.763
520,47.797
519,47.83
518,47.864
517,47.897
516,47.964
516,48.014
515,48.047
515,48.081
514,48.114
514,48.148
514,48.181
514,48.214
514,48.247
514,48.298
514,48.397
514,48.514
513,48.548
512,48.582
512,48.614
510,48.648
509,48.681
508,48.715
507,48.748
506,48.781
505,48.814
505,48.848
504,48.882
504,48.914
504,48.948
504,48.982
503,49.015
503,49.048
503,49.082
502,49.115
501,49.148
500,49.182
499,49.215
499,49.248
498,49.282
497,49.315
497,49.349
496,49.382
496,49.415
495,49.448
495,49.482
494,49.515
494,49.548
494,49.582
494,49.616
493,49.649
493,49.682
493,49.715
492,49.749
492,49.782
491,49.815
490,49.849
488,49.882
486,49.916
484,49.95
482,49.983
481,50.016
480,50.049
479,50.083
478,50.116
477,50.149
477,50.182
477,50.216
478,50.249
478,50.282
478,50.316
480,50.349
482,50.383
483,50.416
484,50.45
485,50.483
486,50.516
487,50.55
488,50.583
489,50.616
490,50.65
490,50.683
491,50.716
491,50.75
492,50.784
492,50.817
492,50.85
492,50.883
491,50.917
490,50.95
489,50.984
488,51.017
487,51.05
487,51.084
486,51.117
486,51.15
486,51.183
486,51.217
486,51.25
486,51.283
486,51.317
486,51.35
486,51.384
487,51.417
488,51.451
489,51.484
491,51.517
492,51.55
493,51.584
494,51.617
494,51.651
495,51.684
495,51.717
495,51.751
496,51.784
496,51.818
497,51.851
497,51.884
498,51.917
499,51.951
499,51.985
499,52.018
500,52.051
500,52.085
501,52.118
501,52.151
502,52.185
503,52.218
505,52.252
506,52.284
508,52.318
511,52.351
513,52.385
515,52.418
517,52.452
518,52.485
520,52.518
523,52.552
525,52.585
528,52.619
530,52.652
531,52.685
533,52.718
534,52.752
535,52.785
536,52.819
537,52.852
537,52.885
538,52.919
539,52.952
539,53.002
539,53.053
540,53.085
540,53.12
541,53.153
541,53.219
542,53.253
542,53.286
542,53.336
543,53.369
544,53.469
545,53.519
546,53.586
547,53.636
548,53.669
549,53.703
551,53.736
552,53.77
553,53.803
554,53.836
554,53.87
555,53.903
555,53.936
555,53.97
556,54.003
556,54.036
556,54.071
556,54.104
557,54.137
557,54.17
557,54.204
557,54.237
558,54.287
558,54.32
558,54.354
559,54.387
560,54.421
561,54.454
562,54.487
563,54.52
564,54.554
565,54.587
566,54.62
566,54.654
567,54.687
568,54.72
568,54.754
569,54.787
569,54.804
