vy,Time
5.847953216364814,0.0
8.356545960993978,0.684
59.70149253487569,0.718
45.45454545530713,0.751
30.303030303538083,0.784
29.850746267437845,0.817
44.77611940115676,0.851
45.45454545530713,0.884
29.850746270679526,0.917
29.411764706184467,0.951
29.850746267437845,0.985
45.45454545530713,1.018
36.14457831381067,1.051
17.09401709319218,1.101
19.801980197551902,1.168
30.303030303538083,1.202
45.45454545530713,1.234
73.52941176546118,1.268
74.6268656685946,1.302
75.7575757588452,1.335
89.55223881203858,1.368
89.55223880231352,1.402
75.7575757588452,1.435
59.70149254135905,1.468
134.3283582034703,1.502
208.9552238720649,1.535
223.88059700578384,1.569
227.27272727653562,1.602
208.9552238947567,1.635
208.9552238720649,1.669
196.96969697299755,1.702
208.9552238947567,1.735
179.10447760462705,1.769
179.10447760462705,1.802
223.88059700578384,1.836
196.96969697299755,1.869
179.10447762407716,1.902
223.88059700578384,1.936
227.27272727653562,1.969
212.12121212476657,2.002
268.6567164069406,2.035
279.41176470875246,2.069
298.5074626743784,2.103
318.1818181871499,2.136
268.65671643611574,2.169
223.88059700578384,2.203
212.12121212476657,2.236
223.88059703009645,2.269
223.88059700578384,2.303
196.96969695128325,2.336
223.88059700578384,2.369
253.731343300776,2.403
268.65671643611574,2.436
268.6567164069406,2.47
272.72727273184273,2.503
272.72727273184273,2.536
238.80597013950276,2.569
238.80597013950276,2.603
257.5757575800737,2.636
268.65671643611574,2.669
283.5820895406595,2.703
303.0303030353808,2.736
298.50746270679525,2.769
323.52941176802915,2.803
373.13432834297305,2.837
454.5454545029614,2.87
432.83582087784873,2.903
388.05970151883383,2.937
454.54545455307124,2.97
462.6865671452866,3.003
432.8358209248531,3.037
409.0909090977641,3.07
373.13432834297305,3.103
402.9850746104109,3.137
402.9850746104109,3.17
343.28358211281454,3.204
333.3333333389189,3.237
373.13432834297305,3.27
367.64705882730584,3.304
333.3333333389189,3.338
393.9393939459951,3.37
388.05970147669194,3.404
348.48484849068797,3.437
358.2089552481543,3.47
358.2089552092541,3.504
358.2089552092541,3.537
373.1343283834941,3.571
348.48484849068797,3.604
313.43283580809737,3.637
298.5074626743784,3.671
303.0303030353808,3.704
283.5820895714555,3.737
253.73134327322168,3.771
223.88059700578384,3.804
194.02985073834597,3.838
212.12121212476657,3.871
166.66666666945946,3.904
149.2537313371892,3.937
179.10447762407716,3.971
149.25373135339763,4.004
164.17910447090813,4.038
212.12121212476657,4.071
223.88059700578384,4.104
223.88059700578384,4.138
179.10447762407716,4.171
164.17910447090813,4.205
181.8181818212285,4.238
166.66666666945946,4.271
164.17910447090813,4.304
149.2537313371892,4.338
149.2537313371892,4.371
149.25373135339763,4.405
119.4029850827181,4.438
89.55223880231352,4.472
45.45454545530713,4.505
29.850746270679526,4.538
17.241379310076628,4.572
12.048192770742139,4.654
0.0,4.738
-38.0434782606409,4.889
-196.96969697299755,4.922
-268.65671643611574,4.955
-298.5074626743784,4.989
-212.12121212476657,5.022
-104.47761194737835,5.055
-59.70149253487569,5.089
-45.45454545029614,5.122
-14.925373133718923,5.155
0.0,5.189
0.0,5.222
0.0,5.256
7.518796992389066,5.306
17.241379310076628,5.389
4.087193460508614,5.422
4.087193460508614,6.123
29.850746267437845,6.156
8.58369098711803,6.19
7.518796992389066,6.389
19.801980197551902,6.456
19.801980198978423,6.49
0.9823182711233253,6.557
0.0,7.508
0.0,7.541
0.0,7.574
0.0,7.608
0.0,7.641
0.0,7.675
0.0,7.708
0.0,7.741
0.0,7.775
0.0,7.808
0.0,7.841
0.0,7.875
0.0,7.908
0.0,7.941
0.0,7.974
0.0,8.008
0.0,8.042
0.0,8.075
0.0,8.108
0.0,8.142
0.0,8.175
0.0,8.209
15.151515151769042,8.241
29.411764706184467,8.275
29.850746267437845,8.309
45.45454545530713,8.342
44.77611940601929,8.375
29.850746267437845,8.409
30.303030300197424,8.442
29.850746267437845,8.475
14.925373135339763,8.509
15.151515151769042,8.542
29.850746267437845,8.575
14.925373135339763,8.609
15.151515151769042,8.642
29.850746267437845,8.675
44.77611940115676,8.709
89.55223880231352,8.742
134.32835821805787,8.776
151.5151515176904,8.809
134.3283582034703,8.842
149.25373135339763,8.876
151.5151515176904,8.909
149.2537313371892,8.942
164.17910447090813,8.976
149.2537313371892,9.009
149.25373135339763,9.043
