x,Time
586,23.407
586,23.441
586,23.473
586,23.507
586,23.541
586,23.574
586,23.607
586,23.641
586,23.674
586,23.707
586,23.741
586,23.774
586,23.807
586,23.841
586,23.907
586,23.974
586,24.057
587,24.174
586,24.425
585,24.491
583,24.525
581,24.558
579,24.592
576,24.625
572,24.658
569,24.691
567,24.725
564,24.758
561,24.792
559,24.825
557,24.859
555,24.892
554,24.925
553,24.958
553,24.992
552,25.025
552,25.059
552,25.092
552,25.126
552,25.159
552,25.192
552,25.225
552,25.309
552,25.375
552,25.409
552,25.442
552,25.475
552,25.509
552,25.542
552,25.575
552,25.609
552,25.642
552,25.676
552,25.709
552,25.743
552,25.776
552,25.81
552,25.842
552,25.892
551,26.009
550,26.043
549,26.076
548,26.109
547,26.143
546,26.176
545,26.209
544,26.243
543,26.277
541,26.31
539,26.343
536,26.376
533,26.41
531,26.443
528,26.477
525,26.51
523,26.544
522,26.576
520,26.611
519,26.643
518,26.677
518,26.711
517,26.743
517,26.793
516,26.843
516,26.944
516,26.977
516,27.011
516,27.044
516,27.077
516,27.111
516,27.144
516,27.177
516,27.211
516,27.244
516,27.294
516,27.327
516,27.377
516,27.411
516,27.461
516,27.495
516,27.528
516,27.561
516,27.595
516,27.628
516,27.661
516,27.694
516,27.728
516,27.762
516,27.795
516,27.894
515,28.062
514,28.178
513,28.395
512,28.462
511,28.512
508,28.545
505,28.579
502,28.612
501,28.646
499,28.679
498,28.729
497,28.779
496,28.845
495,28.913
493,28.945
492,28.979
491,29.012
490,29.046
489,29.113
489,29.246
489,29.379
489,29.479
489,29.513
489,29.546
489,29.579
490,29.613
490,29.646
490,29.679
490,29.713
490,29.746
490,29.78
490,29.813
490,29.846
490,29.88
490,29.913
490,29.946
490,29.98
490,30.013
490,30.047
490,30.081
490,30.114
490,30.147
490,30.181
490,30.213
490,30.247
490,30.281
490,30.313
490,30.381
490,30.464
490,30.497
490,30.531
489,30.681
488,30.714
485,30.747
482,30.78
480,30.814
479,30.847
478,30.881
477,30.914
476,30.964
475,31.064
474,31.131
473,31.181
472,31.231
471,31.348
471,31.415
471,31.448
470,31.482
469,31.515
468,31.548
467,31.581
467,31.615
467,31.648
466,31.682
466,31.715
466,31.749
466,31.782
466,31.815
466,31.849
466,31.882
466,31.915
466,31.948
466,31.982
466,32.015
466,32.049
466,32.082
466,32.115
466,32.149
466,32.182
466,32.216
467,32.249
467,32.282
467,32.316
467,32.349
467,32.382
467,32.416
467,32.449
467,32.482
467,32.516
467,32.549
467,32.582
467,32.616
467,32.649
467,32.684
467,32.716
467,32.749
467,32.783
467,32.816
467,32.85
467,32.883
467,32.916
468,32.95
468,32.983
468,33.016
468,33.05
469,33.083
469,33.116
470,33.15
472,33.183
475,33.216
479,33.25
482,33.283
487,33.316
498,33.351
502,33.383
504,33.417
505,33.45
506,33.483
507,33.534
507,33.617
507,33.733
507,33.784
507,33.817
507,33.851
507,33.884
507,33.917
506,33.951
506,33.984
506,34.017
506,34.084
506,34.151
506,34.184
506,34.217
506,34.251
506,34.284
506,34.317
507,34.351
507,34.385
507,34.418
507,34.451
507,34.485
508,34.518
508,34.551
508,34.585
511,34.618
515,34.651
519,34.685
520,34.718
522,34.751
525,34.785
526,34.818
528,34.852
530,34.885
532,34.918
533,34.951
535,34.985
535,35.018
536,35.052
536,35.085
538,35.118
541,35.152
545,35.185
548,35.218
549,35.252
550,35.285
551,35.318
552,35.352
555,35.386
558,35.419
560,35.452
562,35.485
564,35.519
565,35.552
567,35.585
568,35.62
570,35.652
571,35.685
571,35.719
572,35.752
572,35.786
573,35.819
574,35.853
576,35.886
578,35.919
581,35.953
587,35.986
592,36.019
598,36.053
604,36.086
611,36.119
615,36.153
620,36.186
622,36.219
624,36.253
625,36.286
626,36.319
627,36.353
627,36.453
628,36.486
626,36.536
626,36.57
626,36.603
626,36.636
626,36.67
626,36.703
626,36.736
626,36.77
626,36.803
626,36.837
626,36.871
626,36.903
626,36.937
626,36.97
626,37.003
626,37.037
626,37.071
626,37.104
626,37.137
626,37.171
626,37.204
629,37.237
633,37.27
637,37.304
639,37.337
642,37.371
644,37.404
647,37.438
649,37.471
652,37.504
654,37.538
657,37.571
658,37.605
659,37.655
660,37.688
661,37.738
661,37.771
662,37.805
663,37.838
663,37.871
664,37.905
665,37.938
666,37.971
666,38.005
667,38.038
668,38.071
669,38.105
669,38.138
670,38.172
671,38.205
672,38.238
673,38.272
674,38.305
674,38.355
675,38.388
675,38.422
675,38.455
675,38.488
676,38.522
676,38.555
676,38.589
677,38.622
679,38.655
683,38.689
687,38.722
691,38.755
693,38.789
695,38.822
698,38.856
699,38.889
700,38.922
701,38.957
701,38.989
702,39.022
702,39.073
703,39.106
703,39.139
703,39.172
704,39.206
705,39.239
709,39.273
713,39.306
719,39.339
724,39.373
727,39.406
728,39.44
729,39.473
729,39.507
730,39.539
730,39.573
730,39.606
730,39.639
731,39.673
731,39.706
734,39.739
738,39.773
743,39.806
746,39.84
750,39.873
752,39.906
754,39.941
757,39.973
759,40.006
762,40.04
764,40.073
765,40.107
767,40.141
768,40.174
770,40.207
772,40.241
774,40.273
775,40.307
776,40.341
777,40.374
778,40.407
780,40.441
781,40.474
783,40.507
785,40.542
787,40.574
789,40.607
790,40.641
792,40.674
794,40.707
796,40.741
798,40.774
799,40.808
801,40.841
803,40.875
805,40.907
806,40.94
807,40.974
808,41.007
808,41.041
809,41.075
809,41.108
809,41.175
808,41.258
808,41.491
810,41.542
811,41.575
813,41.608
814,41.641
818,41.675
822,41.708
830,41.742
836,41.775
842,41.809
846,41.842
851,41.875
854,41.91
856,41.943
858,41.975
859,42.009
860,42.043
861,42.075
861,42.143
862,42.176
861,42.209
861,42.242
861,42.275
861,42.309
861,42.342
861,42.375
861,42.409
861,42.442
861,42.476
861,42.509
861,42.542
861,42.576
861,42.609
861,42.642
861,42.676
861,42.709
861,42.742
861,42.793
861,42.909
861,43.627
863,43.761
867,43.794
871,43.828
877,43.861
881,43.895
885,43.928
889,43.961
892,43.994
895,44.027
897,44.061
899,44.094
902,44.127
903,44.161
905,44.194
906,44.227
907,44.261
908,44.294
909,44.328
909,45.145
909,45.178
909,45.212
909,45.245
909,45.278
909,45.312
909,45.345
909,45.379
909,45.412
909,45.446
909,45.479
909,45.512
909,45.545
909,45.579
909,45.612
909,45.645
909,45.679
909,45.712
909,45.745
909,45.779
909,45.813
913,45.846
921,45.879
928,45.912
938,45.947
945,45.979
953,46.012
963,46.046
971,46.079
979,46.113
982,46.146
986,46.179
986,46.48
986,46.513
986,46.547
986,46.58
986,46.613
986,46.646
986,46.681
986,46.713
986,46.747
986,46.78
986,46.813
986,46.847
986,46.88
986,46.914
986,46.947
986,46.981
986,47.013
986,47.047
986,47.097
986,47.214
991,47.247
998,47.28
1002,47.314
1006,47.347
1011,47.381
1014,47.414
1018,47.447
1021,47.481
1022,47.514
1024,47.547
1025,47.581
1027,47.615
1027,48.031
1027,48.065
1027,48.098
1027,48.131
1027,48.165
1027,48.198
1027,48.231
1027,48.265
1027,48.298
1027,48.332
1027,48.365
1027,48.415
1029,49.8
1030,49.833
1031,49.867
1033,49.9
1034,49.933
1036,49.967
1037,50.017
1038,50.05
1039,50.083
1040,50.117
1041,50.151
1042,50.184
1043,50.217
1045,50.25
1046,50.285
1048,50.317
1050,50.351
1052,50.384
1054,50.417
1056,50.451
1058,50.484
1059,50.517
1060,50.551
1061,50.584
1062,50.618
1063,50.651
1064,50.684
1064,50.718
1065,50.751
1065,50.818
1066,50.852
1066,50.885
1066,50.917
1067,50.951
1067,50.984
1067,51.018
1068,51.052
1068,51.085
1070,51.118
1070,51.151
1070,51.185
1070,51.218
1070,51.252
1070,51.285
1070,51.318
1070,51.352
1070,51.385
1070,51.452
1074,51.601
1077,51.635
1080,51.669
1082,51.701
1084,51.735
1085,51.769
1086,51.802
1087,51.835
1088,51.868
1089,51.902
1090,51.936
1092,51.969
1094,52.002
1096,52.036
1097,52.069
1098,52.102
1099,52.136
1100,52.186
1101,52.235
1103,52.269
1105,52.303
1106,52.336
1108,52.369
1109,52.403
1109,53.203
1109,53.237
1109,53.27
1109,53.304
1109,53.337
1109,53.37
1109,53.404
1109,53.437
1109,53.47
1109,53.504
1109,53.537
1109,53.57
1109,53.604
1109,53.637
1109,53.67
1112,54.071
1113,54.104
1116,54.138
1120,54.171
1126,54.205
1133,54.238
1138,54.271
1143,54.305
1147,54.338
1150,54.371
1152,54.405
1153,54.438
1154,54.471
1155,54.505
1156,54.538
1158,54.571
1159,54.605
1162,54.638
1164,54.672
1166,54.705
1168,54.738
1170,54.772
1171,54.805
1174,54.838
1176,54.872
1178,54.905
1179,54.939
1181,54.972
1182,55.022
1182,55.072
1182,55.122
1182,55.222
1182,55.689
1182,55.756
1182,55.789
1182,55.823
1182,55.856
1182,55.889
1182,55.923
1182,55.956
1182,56.006
1182,56.056
1182,56.106
1182,56.14
1182,56.173
1182,56.206
1182,56.24
1182,56.273
1182,56.306
1182,56.339
1182,56.423
1182,56.507
1182,56.591
1182,56.673
1182,56.807
1184,57.441
1188,57.475
1191,57.508
1194,57.542
1197,57.574
1200,57.608
1202,57.641
1206,57.674
1209,57.707
1213,57.741
1217,57.775
1220,57.808
1224,57.841
1228,57.875
1234,57.908
1237,57.941
1241,57.975
1243,58.008
1245,58.041
1246,58.076
1247,58.108
1248,58.158
1249,58.242
1248,58.275
1248,59.26
1248,59.342
1248,59.376
1248,59.409
1248,59.442
1248,59.476
1248,59.509
1248,59.543
1248,59.576
1248,59.61
1248,59.643
1248,59.676
1248,59.71
1248,59.743
1248,59.777
1248,59.81
1248,59.843
1248,59.877
1248,59.91
1248,59.943
1248,60.01
1248,60.043
1248,60.093
1248,60.177
1250,60.794
1254,60.827
1257,60.861
1260,60.895
1265,60.928
1267,60.961
1269,60.995
1270,61.028
1271,61.061
1272,61.095
1273,61.228
1274,61.328
1275,61.361
1278,61.395
1282,61.428
1286,61.461
1291,61.495
1295,61.528
1298,61.562
1302,61.595
1304,61.628
1307,61.662
1308,61.695
1310,61.729
1311,61.762
1312,61.795
1313,61.862
1314,61.945
1315,61.995
1316,62.029
1319,62.062
1322,62.095
1326,62.129
1330,62.162
1332,62.195
1334,62.229
1336,62.262
1337,62.296
1338,62.329
1339,62.362
1340,62.397
1341,62.429
1342,62.463
1344,62.496
1346,62.529
1347,62.563
1349,62.596
1350,62.63
1352,62.663
1353,62.696
1353,62.729
1354,62.764
1354,62.796
1354,62.829
1355,62.863
1355,62.896
1355,62.929
1356,62.963
1357,62.996
1359,63.03
1360,63.063
1361,63.097
1363,63.131
1364,63.163
1365,63.197
1366,63.231
1368,63.263
1369,63.297
1370,63.33
1371,63.363
1372,63.413
1373,63.464
1374,63.531
1374,63.564
1375,63.597
1376,63.631
1376,63.664
1377,63.697
1378,63.731
1380,63.764
1381,63.797
1382,63.831
1383,63.864
1384,63.897
1384,63.931
1386,63.964
1387,63.998
1388,64.031
1391,64.065
1393,64.097
1397,64.132
1399,64.165
1401,64.198
1403,64.232
1404,64.265
1406,64.297
1407,64.331
1410,64.365
1412,64.398
1415,64.431
1418,64.465
1420,64.498
1423,64.531
1425,64.565
1427,64.598
1429,64.631
1430,64.665
1431,64.698
1433,64.731
1434,64.765
1436,64.798
1437,64.832
1438,64.865
1440,64.898
1441,64.931
1442,64.965
1443,64.998
1444,65.031
1446,65.065
1448,65.099
1451,65.132
1454,65.165
1457,65.198
1461,65.232
1464,65.265
1467,65.299
1471,65.332
1473,65.365
1475,65.399
1478,65.432
1480,65.465
1484,65.498
1487,65.533
1490,65.566
1492,65.599
1494,65.633
1497,65.666
1500,65.699
1503,65.732
1506,65.766
1508,65.799
1511,65.832
1513,65.867
1516,65.9
1518,65.932
1520,65.966
1523,65.999
1526,66.033
1528,66.066
1530,66.099
1532,66.133
1535,66.166
1538,66.199
1541,66.233
1544,66.266
1547,66.3
1550,66.333
1553,66.366
1557,66.4
1561,66.433
1564,66.467
1566,66.501
1570,66.533
1572,66.567
1575,66.6
1578,66.633
1579,66.667
1581,66.701
1583,66.733
1584,66.767
1585,66.801
1586,66.833
1587,66.868
1588,66.901
1592,66.934
1595,66.967
1600,67.001
1603,67.034
1607,67.067
1613,67.101
1616,67.134
1620,67.168
1623,67.201
1627,67.235
1630,67.267
1634,67.301
1637,67.335
1640,67.367
1644,67.401
1647,67.434
1652,67.467
1655,67.501
1660,67.535
1664,67.568
1667,67.601
1671,67.634
1674,67.667
1677,67.701
1681,67.735
1685,67.768
1690,67.802
1695,67.835
1700,67.868
1707,67.901
1713,67.935
1720,67.968
1724,68.001
1728,68.035
1733,68.068
1737,68.101
1742,68.135
1747,68.168
1755,68.201
1773,68.235
