y,Time
329,14.781
331,14.815
333,14.848
334,14.882
336,14.915
338,14.948
340,14.981
342,15.016
343,15.048
345,15.082
347,15.115
349,15.148
350,15.182
351,15.216
352,15.249
353,15.282
354,15.315
355,15.349
356,15.382
358,15.415
360,15.449
362,15.482
365,15.515
367,15.549
369,15.582
370,15.616
371,15.649
372,15.682
373,15.716
373,16.199
374,16.683
375,16.75
376,16.784
377,16.816
378,16.85
379,16.883
380,16.917
381,16.95
382,16.983
384,17.017
385,17.05
386,17.084
388,17.117
389,17.15
390,17.184
391,17.234
392,17.284
393,17.351
394,17.384
395,17.434
396,17.468
397,17.501
399,17.534
401,17.568
404,17.601
406,17.634
408,17.668
410,17.701
412,17.734
413,17.768
415,17.801
416,17.835
417,17.868
418,17.901
419,17.934
420,17.968
421,18.001
422,18.035
423,18.068
424,18.101
425,18.134
426,18.168
428,18.201
430,18.235
432,18.268
433,18.301
435,18.335
436,18.368
437,18.402
439,18.435
440,18.468
441,18.501
444,18.536
446,18.568
448,18.602
450,18.635
452,18.668
453,18.702
454,18.735
456,18.768
458,18.802
460,18.835
461,18.868
463,18.902
464,18.936
466,18.969
467,19.002
469,19.036
470,19.069
473,19.102
475,19.135
478,19.169
480,19.203
482,19.236
483,19.269
485,19.302
487,19.336
488,19.369
489,19.403
490,19.436
491,19.469
492,19.503
493,19.536
494,19.569
495,19.603
496,19.636
497,19.67
498,19.703
499,19.737
500,19.787
500,19.82
501,19.854
502,19.886
503,19.92
505,19.953
507,19.986
508,20.02
509,20.054
510,20.086
511,20.17
512,20.237
513,20.27
514,20.304
515,20.337
516,20.37
517,20.404
518,20.437
519,20.487
520,20.521
521,20.554
522,20.587
523,20.62
524,20.654
526,20.687
527,20.721
528,20.754
529,20.788
530,20.821
532,20.854
532,20.888
533,20.921
534,20.988
534,21.054
535,21.121
535,21.155
536,21.188
537,21.221
538,21.254
539,21.288
540,21.321
541,21.355
542,21.388
543,21.421
544,21.454
545,21.488
546,21.521
547,21.554
548,21.588
549,21.638
550,21.671
551,21.722
551,21.756
552,21.805
553,21.855
554,21.905
555,21.939
555,21.972
556,22.006
556,22.039
557,22.072
557,22.156
557,22.206
557,22.255
558,22.289
558,22.338
558,22.372
558,22.405
558,22.439
558,22.472
558,22.506
558,22.539
558,22.572
558,22.606
558,22.656
558,22.706
558,22.756
561,22.806
562,22.839
564,22.873
564,22.923
565,22.956
566,23.006
567,23.039
568,23.073
570,23.106
571,23.14
573,23.173
575,23.206
577,23.24
578,23.274
580,23.306
581,23.39
581,23.44
581,23.574
581,23.607
580,23.64
579,23.673
577,23.707
576,23.74
575,23.773
574,23.824
574,23.908
573,23.94
573,24.04
573,24.174
574,24.291
574,24.324
575,24.424
575,24.508
575,24.574
575,24.624
575,24.674
575,24.708
576,24.742
576,24.775
576,24.808
578,24.841
580,24.875
582,24.908
584,24.942
585,24.975
586,25.008
587,25.041
588,25.075
589,25.108
590,25.142
591,25.175
593,25.208
594,25.241
595,25.275
596,25.309
597,25.342
598,25.375
598,25.409
598,25.442
599,25.475
599,25.508
599,25.542
598,25.575
597,25.609
596,25.642
594,25.675
592,25.709
591,25.743
590,25.775
590,25.809
589,25.842
589,25.876
589,25.909
589,25.942
590,25.976
591,26.009
592,26.042
595,26.076
597,26.109
601,26.143
604,26.176
607,26.209
610,26.243
614,26.276
617,26.31
620,26.343
622,26.376
624,26.41
627,26.443
629,26.476
630,26.51
632,26.543
634,26.576
635,26.609
636,26.643
638,26.676
639,26.711
640,26.744
643,26.776
645,26.81
648,26.843
650,26.877
652,26.91
653,26.943
654,26.977
655,27.027
656,27.111
657,27.16
658,27.194
659,27.227
661,27.26
663,27.294
665,27.328
666,27.361
667,27.394
668,27.427
669,27.461
668,27.578
666,27.611
664,27.644
660,27.678
655,27.711
648,27.744
644,27.778
640,27.811
634,27.844
630,27.878
626,27.911
622,27.945
618,27.978
615,28.011
612,28.044
607,28.078
602,28.111
597,28.144
591,28.178
583,28.211
574,28.245
567,28.278
561,28.311
554,28.345
547,28.378
542,28.413
537,28.446
533,28.478
531,28.512
529,28.545
529,28.578
528,28.612
528,28.645
528,28.678
530,28.712
533,28.745
536,28.778
538,28.812
540,28.846
542,28.879
544,28.912
545,28.945
548,28.979
552,29.012
555,29.046
559,29.079
562,29.112
564,29.146
565,29.179
565,29.212
566,29.246
566,29.296
566,29.329
566,29.363
566,29.396
566,29.429
566,29.463
566,29.496
566,29.529
566,29.562
566,29.629
566,29.663
566,29.696
566,29.73
566,29.763
566,29.796
566,29.829
566,29.863
566,29.896
566,29.93
566,29.963
566,29.996
566,30.03
566,30.063
566,30.096
566,30.13
566,30.163
566,30.196
566,30.23
566,30.263
566,30.297
566,30.33
566,30.363
566,30.397
566,30.43
566,30.463
566,30.497
566,30.53
566,30.564
566,30.597
566,30.631
566,30.664
566,30.698
566,30.73
566,30.764
566,30.798
563,30.83
561,30.864
560,30.898
559,30.948
558,30.998
557,31.048
556,31.098
555,31.131
554,31.164
553,31.214
552,31.248
551,31.314
550,31.348
549,31.381
548,31.414
547,31.448
546,31.481
545,31.516
544,31.548
544,31.581
543,31.615
542,31.648
542,31.681
541,31.715
541,31.748
540,31.781
540,31.815
540,31.848
539,31.881
539,31.915
539,31.948
539,31.982
538,32.015
538,32.049
538,32.082
538,32.115
537,32.148
537,32.182
536,32.215
535,32.249
534,32.282
533,32.315
532,32.349
530,32.382
529,32.415
526,32.449
525,32.482
523,32.516
521,32.549
519,32.583
518,32.616
517,32.649
516,32.682
515,32.716
514,32.749
513,32.783
513,32.816
512,32.849
512,32.884
511,32.916
510,32.949
509,32.983
509,33.016
508,33.049
507,33.083
506,33.116
505,33.149
505,33.183
504,33.216
504,33.25
503,33.283
503,33.316
503,33.35
502,33.383
501,33.417
501,33.45
500,33.483
499,33.517
499,33.55
498,33.584
498,33.618
497,33.65
497,33.683
496,33.717
496,33.75
495,33.783
494,33.816
494,33.85
493,33.884
492,33.917
491,33.951
490,33.984
489,34.018
489,34.051
488,34.084
487,34.118
486,34.151
486,34.184
485,34.218
484,34.25
483,34.284
481,34.318
480,34.351
479,34.384
477,34.418
475,34.451
473,34.485
472,34.518
471,34.551
469,34.584
468,34.618
467,34.651
466,34.684
464,34.718
463,34.751
461,34.785
460,34.818
457,34.851
456,34.885
454,34.918
453,34.951
452,34.985
452,35.018
452,35.051
451,35.085
451,35.118
451,35.152
451,35.185
451,35.218
451,35.252
451,35.285
451,35.319
451,35.352
451,35.385
451,35.418
451,35.452
451,35.485
451,35.518
452,35.552
453,35.585
453,35.619
454,35.652
454,35.685
455,35.719
457,35.752
458,35.785
460,35.819
461,35.853
462,35.886
462,35.919
462,35.952
462,35.986
463,36.019
465,36.052
468,36.086
471,36.119
473,36.153
475,36.186
477,36.219
478,36.253
479,36.286
479,36.32
479,36.353
479,36.436
479,36.586
479,36.62
480,36.653
481,36.686
483,36.72
485,36.753
487,36.786
488,36.82
490,36.853
493,36.887
496,36.92
501,36.953
506,36.987
510,37.02
512,37.053
514,37.087
516,37.12
517,37.153
518,37.188
519,37.22
520,37.254
521,37.304
522,37.337
524,37.371
525,37.404
527,37.437
530,37.471
532,37.504
533,37.538
535,37.57
537,37.604
539,37.638
540,37.671
543,37.704
546,37.738
548,37.771
550,37.804
552,37.838
554,37.871
556,37.905
558,37.938
559,37.971
560,38.004
560,38.038
560,38.071
561,38.104
560,38.138
560,38.171
560,38.205
559,38.238
559,38.271
559,38.338
559,38.455
560,38.488
560,38.555
561,38.622
562,38.655
563,38.705
564,38.738
565,38.772
566,38.805
567,38.838
567,38.872
569,38.905
571,38.939
572,38.972
573,39.005
575,39.039
576,39.072
577,39.105
579,39.139
580,39.172
581,39.205
582,39.239
582,39.289
581,39.339
581,39.373
581,39.422
581,39.472
581,39.522
581,39.556
581,39.59
581,39.623
581,39.656
581,39.689
581,39.723
581,39.773
581,39.873
583,39.99
584,40.023
585,40.056
587,40.09
588,40.123
589,40.156
591,40.19
591,40.223
592,40.257
593,40.29
594,40.323
595,40.374
596,40.408
598,40.44
600,40.474
602,40.507
604,40.54
606,40.574
607,40.608
608,40.64
610,40.674
612,40.707
613,40.741
614,40.774
615,40.807
616,40.858
617,40.924
619,40.958
621,40.991
622,41.024
623,41.091
624,41.141
625,41.191
626,41.224
626,41.258
627,41.324
628,41.408
628,41.441
628,41.491
629,41.525
630,41.558
631,41.608
631,41.675
634,42.075
640,42.109
646,42.142
650,42.175
653,42.209
654,42.242
655,42.293
655,42.409
655,42.492
656,42.525
656,42.559
656,42.592
656,42.626
656,42.659
655,42.71
649,42.743
640,42.776
633,42.81
630,42.843
628,42.876
627,42.91
628,43.027
628,43.059
629,43.093
630,43.143
631,43.176
632,43.209
634,43.243
636,43.276
638,43.31
639,43.343
641,43.377
642,43.41
643,43.444
644,43.493
645,43.526
646,43.577
647,43.61
649,43.644
651,43.677
654,43.711
656,43.744
658,43.777
660,43.81
662,43.843
664,43.878
665,43.911
666,43.944
667,43.994
668,44.028
669,44.061
671,44.094
672,44.127
674,44.161
675,44.194
676,44.228
677,44.261
678,44.294
679,44.328
680,44.361
681,44.395
682,44.428
683,44.478
683,44.511
683,44.544
684,44.578
684,44.611
684,44.745
685,44.812
686,44.945
687,45.028
688,45.078
689,45.145
690,45.212
691,45.279
692,45.328
693,45.362
694,45.412
695,45.445
696,45.496
697,45.528
698,45.578
699,45.629
700,45.662
701,45.695
702,45.729
703,45.762
704,45.796
705,45.829
706,45.863
707,45.896
708,45.929
709,45.963
710,45.996
711,46.029
712,46.096
713,46.163
714,46.229
715,46.296
716,46.346
717,46.396
718,46.446
719,46.48
720,46.529
721,46.58
722,46.613
723,46.647
724,46.68
725,46.747
726,46.78
727,46.814
728,46.846
729,46.88
730,46.914
731,46.947
733,46.98
734,47.013
736,47.047
737,47.097
739,47.13
740,47.163
741,47.197
743,47.231
744,47.264
745,47.297
747,47.331
748,47.364
749,47.397
750,47.43
751,47.464
752,47.498
753,47.531
754,47.564
755,47.598
756,47.631
757,47.664
759,47.698
760,47.731
761,47.781
762,47.831
763,47.864
764,47.898
765,47.948
765,47.981
766,48.015
767,48.048
768,48.081
769,48.115
770,48.164
770,48.215
771,48.248
772,48.315
773,48.348
773,48.381
774,48.415
775,48.448
775,48.482
776,48.515
777,48.548
778,48.582
779,48.615
780,48.648
781,48.682
782,48.716
783,48.749
784,48.782
785,48.815
785,48.848
786,48.882
787,48.916
788,48.949
789,48.982
790,49.016
791,49.049
792,49.082
793,49.116
794,49.149
795,49.182
796,49.216
797,49.249
798,49.299
799,49.332
800,49.382
801,49.416
802,49.449
803,49.483
803,49.516
804,49.549
804,49.583
804,49.616
805,49.65
805,49.683
805,49.716
805,49.749
806,49.783
806,49.816
807,49.85
807,49.883
808,49.916
809,49.95
809,49.984
810,50.017
810,50.083
811,50.117
812,50.216
813,50.284
814,50.334
815,50.384
816,50.434
817,50.517
818,50.584
819,50.667
820,50.784
820,50.817
820,50.851
820,50.884
820,50.918
820,50.951
820,50.984
820,51.018
820,51.051
820,51.084
820,51.118
821,51.152
822,51.201
823,51.251
824,51.284
825,51.318
826,51.351
827,51.401
828,51.435
829,51.484
830,51.551
831,51.585
832,51.619
833,51.652
834,51.686
835,51.718
836,51.752
837,51.785
838,51.818
839,51.851
840,51.885
842,51.918
843,51.952
844,51.985
845,52.018
845,52.052
846,52.085
847,52.118
847,52.152
848,52.185
848,52.219
848,52.252
848,52.286
848,52.319
848,52.352
848,52.419
848,52.469
848,52.502
848,52.535
848,52.569
848,52.602
848,52.636
848,52.669
848,52.703
848,52.736
849,52.769
849,52.819
849,52.853
849,52.886
850,52.919
850,52.953
850,52.986
850,53.02
850,53.053
851,53.086
851,53.12
851,53.153
851,53.186
852,53.22
852,53.253
852,53.286
852,53.32
852,53.353
848,53.387
848,53.42
848,53.453
848,53.487
848,53.52
848,53.554
848,53.586
848,53.62
848,53.654
848,53.687
848,53.72
848,53.753
848,53.787
848,53.82
848,53.854
848,53.887
852,53.921
856,53.954
857,53.987
859,54.021
860,54.054
862,54.087
864,54.121
865,54.154
866,54.188
867,54.221
869,54.254
870,54.287
871,54.321
872,54.354
873,54.386
874,54.421
875,54.504
874,54.789
872,54.821
870,54.855
869,54.888
866,54.921
862,54.955
858,54.988
854,55.022
852,55.055
848,55.089
846,55.122
846,55.155
846,55.188
846,55.221
846,55.271
846,55.338
848,56.39
851,56.423
856,56.456
859,56.489
861,56.523
863,56.556
864,56.59
865,56.623
866,56.673
867,56.806
867,56.873
868,56.907
868,56.94
868,56.974
868,57.007
868,57.04
868,57.073
868,57.107
868,57.14
868,57.19
868,57.241
868,57.29
868,57.324
868,57.357
868,57.391
868,57.424
868,57.457
868,57.49
868,57.524
868,57.557
868,57.591
868,57.624
868,57.657
868,57.691
868,57.724
868,57.758
868,57.791
868,57.824
868,57.858
868,57.908
868,57.941
868,57.974
868,58.008
868,58.041
868,58.074
868,58.108
868,58.141
868,58.174
868,58.208
868,58.241
868,58.275
868,58.308
868,58.341
868,58.375
868,58.408
868,58.441
868,58.475
868,58.508
868,58.541
868,58.575
868,58.608
868,58.642
868,58.676
868,58.708
868,58.742
868,58.775
868,58.809
868,58.842
868,58.875
868,58.909
868,58.942
868,58.975
868,59.009
868,59.042
868,59.075
868,59.109
868,59.142
868,59.176
868,59.209
868,59.242
868,59.276
868,59.309
868,59.342
868,59.376
868,59.41
868,59.442
868,59.476
868,59.509
868,59.61
868,59.643
868,59.676
868,59.709
868,59.743
868,59.776
868,59.927
