x,Time
523,12.529
534,12.562
541,12.595
550,12.629
556,12.662
559,12.696
562,12.729
565,12.762
568,12.796
569,12.829
571,12.862
573,12.896
575,12.93
576,12.962
578,12.996
581,13.029
583,13.063
585,13.096
587,13.129
589,13.163
591,13.196
592,13.229
593,13.263
594,13.296
594,13.68
594,13.713
594,13.747
594,13.781
594,13.814
594,13.847
594,13.88
594,13.913
594,13.947
594,13.98
594,14.014
594,14.047
594,14.081
594,14.114
594,14.164
594,14.297
595,14.381
596,14.448
598,14.481
600,14.515
602,14.548
605,14.581
607,14.615
609,14.648
611,14.682
614,14.714
617,14.748
620,14.781
624,14.815
627,14.848
629,14.881
632,14.915
635,14.948
638,14.981
641,15.015
643,15.048
645,15.081
647,15.115
647,15.148
647,15.181
647,15.215
647,15.248
647,15.282
647,15.315
647,15.348
647,15.381
647,15.416
647,15.449
647,15.482
647,15.515
647,15.549
647,15.582
647,15.648
647,15.882
647,15.932
647,15.966
647,16.0
647,16.032
647,16.066
647,16.099
647,16.132
647,16.166
647,16.199
647,16.232
647,16.332
650,16.433
659,16.466
673,16.5
684,16.533
693,16.567
697,16.6
701,16.633
705,16.667
710,16.7
714,16.733
717,16.767
720,16.8
722,16.833
725,16.868
727,16.9
729,16.933
731,16.967
732,17.0
733,17.083
733,17.184
733,17.217
733,17.25
733,17.283
733,17.317
733,17.35
733,17.383
733,17.417
733,17.45
733,17.484
733,17.517
733,17.551
733,17.65
734,17.751
737,17.784
744,17.818
751,17.851
755,17.885
760,17.918
763,17.951
767,17.985
769,18.018
771,18.051
772,18.085
773,18.118
774,18.151
775,18.218
777,18.251
780,18.285
786,18.318
792,18.352
797,18.385
803,18.418
807,18.452
811,18.485
813,18.518
816,18.552
818,18.585
819,18.618
820,18.652
821,18.685
822,18.718
822,18.752
822,18.785
823,18.818
823,18.852
824,18.885
825,18.919
826,18.952
827,18.986
828,19.019
830,19.052
831,19.085
832,19.119
833,19.152
834,19.185
835,19.219
836,19.252
837,19.285
838,19.319
839,19.352
840,19.402
840,19.436
841,19.469
841,19.502
842,19.536
842,19.586
842,19.619
842,19.652
842,19.686
842,19.719
842,19.754
842,19.786
842,19.819
842,19.886
842,19.936
842,19.969
842,20.003
842,20.036
842,20.07
842,20.103
842,20.136
842,20.17
842,20.22
842,20.27
842,20.337
842,20.37
842,20.403
842,20.437
842,20.47
842,20.503
842,20.537
842,20.603
843,20.67
843,20.704
844,20.77
845,20.821
846,20.854
848,20.887
850,20.92
852,20.954
852,21.455
852,21.488
852,21.521
852,21.555
852,21.588
852,21.621
852,21.655
852,21.688
852,21.721
852,21.755
852,21.788
852,21.821
852,21.855
852,21.888
852,21.921
852,21.954
852,21.988
852,22.021
852,22.055
852,22.089
852,22.122
852,22.155
852,22.189
852,22.223
852,22.255
852,22.288
852,22.322
852,22.355
852,22.388
852,22.422
852,22.456
852,22.489
857,22.522
862,22.555
869,22.589
877,22.622
880,22.655
882,22.689
882,22.723
883,22.755
883,22.789
884,22.823
883,22.856
880,22.889
874,22.922
869,22.956
867,22.99
865,23.023
864,23.056
863,23.106
862,23.173
860,23.206
858,23.24
854,23.273
849,23.306
846,23.34
844,23.373
843,23.406
843,23.656
842,23.706
842,23.74
842,23.79
842,23.857
842,23.907
842,23.957
842,23.99
842,24.023
842,24.057
842,24.091
842,24.124
842,24.157
842,24.191
842,24.224
842,24.257
842,24.29
843,24.324
843,24.358
843,24.39
843,24.425
843,24.458
843,24.491
842,24.525
839,24.558
837,24.591
836,24.625
835,24.658
835,24.691
834,24.725
834,24.758
834,24.791
834,24.825
834,24.858
834,24.891
834,24.925
834,24.958
835,24.991
835,25.025
835,25.058
835,25.091
835,25.125
835,25.158
835,25.191
835,25.225
833,25.258
830,25.292
827,25.325
822,25.359
820,25.392
818,25.425
817,25.459
816,25.492
815,25.525
814,25.608
813,25.809
813,25.859
813,25.893
813,25.926
813,25.959
813,25.992
813,26.026
813,26.059
813,26.092
813,26.126
813,26.159
813,26.192
813,26.226
813,26.259
813,26.292
813,26.326
813,26.359
813,26.392
813,26.426
813,26.46
813,26.493
813,26.543
811,26.576
806,26.609
801,26.643
796,26.676
793,26.71
791,26.743
791,26.776
790,26.81
790,26.843
789,26.893
789,26.926
789,26.977
789,27.01
790,27.043
791,27.076
792,27.11
793,27.143
793,27.177
794,27.21
794,27.243
794,27.277
794,27.31
794,27.345
794,27.377
794,27.41
794,27.444
794,27.477
794,27.51
794,27.545
798,27.577
806,27.611
816,27.645
821,27.677
827,27.711
831,27.744
834,27.778
836,27.811
837,27.845
838,27.878
839,27.911
840,28.011
842,28.044
845,28.078
849,28.111
851,28.145
852,28.178
854,28.211
855,28.245
855,28.278
856,28.312
856,28.345
856,28.378
857,28.411
857,28.445
858,28.478
860,28.512
862,28.544
865,28.578
868,28.611
871,28.645
874,28.678
876,28.711
878,28.745
879,28.778
880,28.812
881,28.845
882,28.878
882,28.912
883,28.945
884,28.978
885,29.012
886,29.045
888,29.078
889,29.112
892,29.146
893,29.179
895,29.212
897,29.246
899,29.279
901,29.312
902,29.345
905,29.379
907,29.412
908,29.445
910,29.479
912,29.512
914,29.547
917,29.579
920,29.613
922,29.646
925,29.68
927,29.712
929,29.746
931,29.779
932,29.813
933,29.846
934,29.879
935,29.913
935,29.946
935,29.979
936,30.013
936,30.047
936,30.079
936,30.113
937,30.146
937,30.18
938,30.213
938,30.247
939,30.28
940,30.313
941,30.347
942,30.38
942,30.413
943,30.447
944,30.497
945,30.547
946,30.58
947,30.613
948,30.647
949,30.697
950,30.73
951,30.763
953,30.797
954,30.83
956,30.864
958,30.897
960,30.93
963,30.964
966,30.998
970,31.031
973,31.065
976,31.097
978,31.131
980,31.165
983,31.198
984,31.231
986,31.265
987,31.298
989,31.331
991,31.365
993,31.398
995,31.431
997,31.465
999,31.498
1001,31.531
1002,31.565
1004,31.598
1006,31.631
1008,31.665
1010,31.698
1012,31.731
1014,31.765
1016,31.798
1017,31.832
1019,31.865
1021,31.898
1024,31.931
1027,31.965
1031,31.998
1035,32.032
1040,32.065
1044,32.098
1050,32.132
1054,32.165
1059,32.198
1066,32.232
1070,32.265
1076,32.299
1081,32.333
1087,32.365
1090,32.399
1094,32.432
1099,32.466
1103,32.499
1106,32.532
1110,32.565
1114,32.599
1119,32.632
1122,32.666
1126,32.699
1129,32.732
1133,32.765
1138,32.799
1141,32.832
1144,32.866
1149,32.899
1154,32.932
1159,32.966
1164,32.999
1171,33.032
1175,33.066
1179,33.1
1183,33.133
1187,33.166
1192,33.199
1196,33.233
1200,33.266
1203,33.299
1203,33.333
1203,33.366
1203,33.399
1203,33.433
1203,33.467
1203,33.5
1203,33.533
1203,33.567
1203,33.6
1203,33.633
1203,33.667
1203,33.7
1203,33.733
1203,33.767
1203,33.8
1203,33.833
1203,33.867
1203,33.9
1203,33.933
1203,33.967
1203,34.0
1203,34.033
1203,34.067
1203,34.1
1203,34.134
1203,34.167
1203,34.201
1203,34.251
1203,34.334
1207,34.384
1215,34.417
1222,34.45
1230,34.485
1238,34.518
1244,34.551
1250,34.585
1255,34.617
1260,34.651
1263,34.685
1266,34.718
1269,34.751
1272,34.785
1275,34.818
1278,34.851
1282,34.884
1286,34.918
1289,34.951
1293,34.985
1296,35.018
1299,35.051
1303,35.085
1306,35.118
1309,35.152
1311,35.185
1314,35.219
1315,35.251
1316,35.285
1317,35.318
1318,35.351
1318,35.385
1318,35.435
1318,35.469
1318,35.502
1318,35.535
1318,35.569
1318,35.602
1318,35.635
1318,35.668
1318,35.702
1318,35.735
1318,35.769
1318,35.802
1318,35.835
1318,35.869
1318,35.902
1318,35.936
1318,35.969
1318,36.002
1318,36.035
1318,36.07
1322,36.102
1327,36.136
1333,36.169
1338,36.203
1345,36.236
1348,36.269
1352,36.302
1355,36.336
1357,36.369
1358,36.403
1360,36.436
1360,36.47
1361,36.503
1362,36.537
1362,36.569
1364,36.603
1365,36.636
1368,36.669
1370,36.703
1373,36.736
1377,36.77
1380,36.803
1385,36.836
1388,36.869
1394,36.903
1399,36.936
1403,36.969
1409,37.003
1413,37.036
1419,37.07
1423,37.103
1426,37.136
1430,37.171
1434,37.204
1438,37.237
1441,37.271
1445,37.303
1450,37.337
1454,37.371
1459,37.404
1463,37.437
1467,37.471
1473,37.504
1477,37.537
1481,37.571
1487,37.605
1491,37.638
1494,37.67
1499,37.704
1501,37.738
1505,37.771
1507,37.805
1510,37.838
1512,37.871
1514,37.904
1517,37.938
1520,37.971
1523,38.005
1527,38.038
1531,38.071
1535,38.105
1538,38.138
1542,38.171
1545,38.205
1548,38.238
1551,38.271
1554,38.305
1557,38.338
1559,38.371
1562,38.405
1564,38.438
1566,38.472
1568,38.505
1569,38.538
1571,38.572
1573,38.605
1574,38.638
1576,38.672
1579,38.705
1581,38.738
1584,38.771
1586,38.805
1588,38.839
1591,38.872
1594,38.906
1597,38.94
1602,38.972
1604,39.005
1609,39.039
1612,39.072
1616,39.105
1621,39.138
1625,39.173
1630,39.205
1636,39.239
1640,39.273
1645,39.306
1649,39.339
1653,39.373
1656,39.406
1659,39.439
1662,39.473
1664,39.506
1667,39.539
1669,39.572
1671,39.606
1673,39.639
1675,39.673
1677,39.706
1679,39.739
1681,39.773
1685,39.806
1688,39.84
1691,39.873
1694,39.906
1698,39.94
1704,39.973
1708,40.007
1713,40.039
1721,40.073
1726,40.107
1734,40.139
1740,40.173
1746,40.207
1753,40.24
1761,40.274
1767,40.306
1774,40.34
1783,40.374
1791,40.407
